Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Solutions Outpatient Services,,,5327 North Central Expressway,Suite 333,,Dallas,TX,75205,(214)369-1155,www.sosdallas.com,,SA/TX/OP/AD/SF/PI/,0865TX75205
Southwest Behavioral Systems Inc,,,3827 South Buckner Boulevard,,,Dallas,TX,75227,(214)489-9300,,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/SI/PI/MI/,7279TX75227
TRS Behavioral Care Inc,Dallas Intensive Outpatient Adult,,5646 Milton Street,Suite 340,,Dallas,TX,75206,(214)361-9708 Intake: (214)924-0932,www.rightstep.com,,SA/TX/OP/SF/PI/,8280TX75206
Turtle Creek Manor Inc,,,2707 Routh Street,,,Dallas,TX,75204,(214)871-2484,www.tcmanor.org,,MH-SA/TX/RS/RL/OP/CO/SF/SI/,9955TX75204
West Texas Counseling and Rehabilitation Program of Dallas,,,5415 Maple Avenue,Maple Plaza Suite 427,,Dallas,TX,75235,(214)630-7146 Intake: (866)286-9827,www.wtcr.net,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PA/,4002TX75235
STAR Council on Substance Abuse,Adult Program,,1106 East Business 380,,,Decatur,TX,76234,(940)626-2099 Intake: (800)375-1395,www.starcouncil.org,,SA/TX/OP/SF/MD/SI/PI/SS/PA/,2234TX76234
STAR Council on Substance Abuse,Youth Program,,1106 East Business 380,,,Decatur,TX,76234,(940)626-2099 Intake: (800)375-1395,www.starcouncil.org,,SA/TX/OP/AD/SF/MD/PI/SS/PA/,2234TX76234
Cenikor Foundation Inc,Substance Abuse Program,,4525 Glenwood Avenue,,,Deer Park,TX,77536,(281)476-0088 Intake: (800)923-3428,www.cenikor.org,,SA/TX/RL/SF/,3234TX77536
Assoc for the Adv of Mexican Amer Inc,(AAMA)/Blue Ribbon Boys Program,,901 East Ogden Street,,,Del Rio,TX,78840,(830)775-1800 Intake: (830)668-1700,www.aamainc.us,,SA/TX/OP/AD/SF/PI/PA/SP/,8692TX78840
CCD Counseling PA,Denton Recovery Options,,1512 Scripture Street,,,Denton,TX,76201,(940)382-5328x25 Intake: (800)897-7068x25 Hotline: (800)897-7068,www.ccdcounseling.com,,MH-SA/TX/OP/CO/WN/MN/CJ/SF/PI/MI/,8942TX76201
Denton Treatment Services,Opioid Treatment,,621 Londonderry Lane,,,Denton,TX,76205,(940)483-0644 Intake: (817)253-0884,www.texastreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/,2181TX76205
Cedars Hospital,,,2000 North Old Hickory Trail,,,Desoto,TX,75115,(972)298-7323x304 Intake: (972)298-7323 Hotline: (972)298-7323,www.cedarshospital.com,,MH-SA/TX/DT/HI/OP/PH/CO/SE/SF/MD/MC/SI/PI/MI/,3297TX75115
Bay Area Recovery Center,,,1807 Pine Drive,,,Dickinson,TX,77539,(281)337-6437 Intakes: (281)337-1343 (281)924-0798,www.bayarearecovery.com,,SA/TX/DT/RS/RL/MN/SF/PI/,6704TX77539
Bay Area Recovery Center,,,2523 44th Street,,,Dickinson,TX,77539,(281)337-6437 Intakes: (281)924-0798 (281)924-9845 Hotline: (281)337-1343,www.bayarearecovery.com,,SA/TX/DT/RS/RL/MN/SF/PI/AH/SP/,7724TX77539
Bay Area Recovery Center,,,4316 Washington Street,,,Dickinson,TX,77539,(281)337-1343 Intake: (281)924-0798,www.bayarearecovery.com,,SA/TX/DT/RS/RL/MN/CJ/SF/PI/SP/,0360TX77539
Omega/Alpha House Inc,Omega/Alpha House Womens Center,,1122 Farm Market Road,FM 517,,Dickinson,TX,77539,(281)339-3348,,,SA/TX/RS/RL/OP/CO/HV/GL/SE/PW/WN/CJ/SF/AH/SP/,4603TX77539
TRS Behavioral Care Inc,,,1414 West Wheatland Drive,,,Duncanville,TX,75116,(972)709-9930,,,SA/TX/DT/HH/RS/RL/OP/PH/AD/WN/MN/SF/MC/SI/PI/,4715TX75116
Sandstone Healthcare Inc,,,17 Mile North Elsa Street,,,Edcouch,TX,78538,(956)787-9924,www.sandstonehealthcare.com,,SA/TX/OP/AD/SF/MD/SI/PI/SS/PA/SP/,4919TX78538
Sandstone Healthcare Inc,Elsa Sail Altern Center,,Corner of Highway 107 and Mile 4,,,Edcouch,TX,78538,(956)797-9924,www.sandstonehealthcare.com,,SA/TX/OP/AD/SF/MD/SI/PI/SS/PA/AH/SP/,1918TX78538
Judith Zaffirini Womens Center,,,1409 South 9th Street,,,Edinburg,TX,78539,(956)380-2824 Intake: (956)280-2824,www.aamainc.us,,SA/TX/RS/RL/OP/WN/BC/SF/PI/MI/SS/PA/SP/,0332TX78539
Narcotic Education League,,,1409 South 9th Street,,,Edinburg,TX,78539,(956)289-8169,www.aamainc.us,Methadone Clients Only,SA/TX/MM/OP/SF/PI/MI/SS/PA/SP/,5706TX78539
Area Management Information Systems,Treatment Alcohol/Drug/Amistad,,1409 South 9th Street,,,Edinburg,TX,78539,(956)380-2824,www.aamainc.us,,SA/TX/DT/RS/RL/OP/SF/PI/MI/SS/PA/SP/,9001TX78539
Assoc for the Adv of Mexican Amer Inc,(AAMA)/Ganadores,,1409 South 9th Street,,,Edinburg,TX,78539,(956)380-2824,www.aamainc.us,,SA/TX/RS/RL/SF/PI/MI/PA/SP/,2881TX78539
New Beginnings,Behavioral Health Services,,1215 Expressway 281,,,Edinburg,TX,78539,(956)381-1189,,,MH-SA/TX/OP/PH/AD/SF/MD/MC/SI/PI/MI/AH/SP/,6932TX78539
Aliviane NO/AD Inc,,,7732 North Loop Drive,,,El Paso,TX,79915,(915)782-4000 Intake: (915)775-2501x240,www.aliviane.org,,SA/TX/OP/AD/CO/CJ/MD/SS/PA/AH/SP/,5223TX79915
Aliviane NO/AD Inc,Aliviane Family Recovery Center,,7722 North Loop Drive,,,El Paso,TX,79915,(915)782-4014,www.aliviane.org,,SA/TX/RS/RL/CO/PW/WN/BC/SF/MD/SI/PI/MI/SS/PA/AH/SP/,5101TX79915
Aliviane NO/AD Inc,Inner Resources Recovery Center/Men,,10690 Socorro Road,,,El Paso,TX,79927,(915)858-6208,www.aliviane.org,,SA/TX/DT/RS/RL/OP/MN/SF/MI/SS/PA/SP/,1416TX79927
Aliviane NO/AD Inc,Outpatient Clinic/Adults,,5160 El Paso Drive,,,El Paso,TX,79905,(915)779-3764 Intake: (915)779-4527,www.aliviane.org,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/SS/PA/AH/SP/,0183TX79905
Alternative Center for Behavioral Hlth,,,5001 Alabama Street,,,El Paso,TX,79930,(915)565-4800,www.alternativescentre.com,,MH-SA/TX/DT/OP/PH/AD/CO/CJ/SF/MC/PI/MI/SP/,9783TX79930
El Paso Methadone Maintenance and Detox Treatment Center,,,5004 Alameda Avenue,,,El Paso,TX,79905,(915)772-6555,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/,4427TX79905
NCED Mental Health Center,,,1900 Denver Avenue,,,El Paso,TX,79902,(915)544-4000x2414 Intakes: (915)521-2479 (915)521-2473,www.nced-mhc.com,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/PI/MI/SP/,6990TX79902
New Beginnings,Outpatient Services,,6044 Gateway Boulevard East,Suite 610,,El Paso,TX,79905,(915)771-0990,,,SA/TX/OP/AD/CO/SF/MD/PI/SS/SP/,4831TX79905
Serenity Outpatient Services Inc,,,4625 Alabama Street,,,El Paso,TX,79930,(915)566-2000,www.sos-elpaso.com,,SA/TX/DT/OP/DU/SF/PI/,7082TX79930
Tigua Indian Reservation Ysleta Del,Sur Pueblo Substance Abuse Program,,9314 Juanchido Street,,,El Paso,TX,79907,(915)858-1076x120 Intakes: (915)858-1076 (915)373-7187 Hotlines: (915)373-7187 (915)373-7186,,,SA/TX/DT/OP/AD/CO/SE/WN/MN/DU/CJ/PA/SP/,9520TX79907
Veterans Affairs Healthcare System,Substance Abuse Trt Program (VASAT),,5001 North Piedras Street,,,El Paso,TX,79930,(915)564-6159,,,GH/TX/OP/CO/DU/SF/PI/SP/,3109TX79930
TRS Behavioral Care Inc,The Right Step,,2219 West Euless Boulevard,,,Euless,TX,76040,(817)857-9100 Intakes: (877)627-4389 (89) SOBRIETY,www.rightstep.com,,SA/TX/DT/HH/RS/RL/OP/PH/AD/WN/MN/SF/MD/SI/PI/,4136TX76040
Brush Country COADA,Outpatient Program,,3190 State Highway 97 East,,,Floresville,TX,78114,(830)216-2125,www.bccada.org,,SA/TX/OP/SF/MD/PI/PA/SP/,7214TX78114
Baylor All Saints Medical Center,,,1400 8th Avenue,,,Fort Worth,TX,76104,(817)922-1162 Hotline: (817)922-1162,www.baylorhealth.com/locations,,GH/TX/DT/HI/RS/OP/PH/CO/SF/MD/MC/PI/MI/,0426TX76104
Brentwood Clinic South,,,5201 McCart Street,Suite H,,Fort Worth,TX,76115,(817)207-8700 Intake: (817)613-7958 Hotlines: (817)613-7958 (817)613-6668,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/AD/SF/AH/SP/F65/,5942TX76115
Cenikor Foundation Inc,North Texas Facility,,2209 South Main Street,,,Fort Worth,TX,76110,(817)921-2771,www.cenikor.org,,SA/TX/HH/RL/WN/MN/SF/PA/,2874TX76110
DBA Hemphill Treatment Facility,WCHS of Texas,,700 Hemphill Street,Suite A,,Fort Worth,TX,76104,(817)334-0111 Intake: (817)334-0112,www.crchealth.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/WN/MN/DU/SF/PI/,6773TX76104
Excel Center of Millwood Hospital,,,1220 West Presidio Street,,,Fort Worth,TX,76102,(817)335-6429,www.theexcelcenter.com,,MH-SA/TX/OP/PH/AD/CO/SF/MD/SI/PI/,6350TX76102
Family Assessment/Consultation and Therapy Services Inc (FACTS),,,5801 Curzon Avenue,Suite 2-B,,Fort Worth,TX,76107,(817)377-0808,www.facts-fortworth.com,,MH-SA/TX/OP/SF/PI/MI/SS/,6296TX76107
Foundation Behavior Health Center,,,801 East Loop 820,,,Fort Worth,TX,76120,(817)429-2290 Hotline: (817)429-2290,,,MH-SA/TX/OP/PH/AD/CO/WN/SF/MD/MC/SI/PI/MI/AH/SP/,5004TX76120
Huguley Psychotherapy Clinic,,,1555 Merrimac Circle,Suite 104,,Fort Worth,TX,76107,(817)551-2973 Intake: (817)551-2974,,,MH/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/,5427TX76107
LAAM and Methadone Program (LAMP),Clinic VA North Texas,,431 Fulton Street,,,Fort Worth,TX,76104,(817)336-0754 Intake: (817)336-0743,,Methadone Clients Only,SA/TX/MM/OP/HV/,7188TX76104
MERIT Chemical Dependency Prog Inc,,,3807 East Lancaster Avenue,,,Fort Worth,TX,76103,(817)413-9463 Hotline: (817)413-9163,,,MH-SA/TX/OP/PH/AD/CO/HV/SE/WN/MN/CJ/SF/MD/MC/SI/MI/AH/SP/,1872TX76103
MH/MR of Tarrant County,Add Serv Div Tarrant Yth Recov Campus,,1527 Hemphill Street,Suite 622,,Fort Worth,TX,76104,(817)569-4270 Hotline: (817)335-3022,www.mhmrtc.org,,SA/TX/RS/RL/OP/AD/CO/SF/MD/PI/SS/AH/SP/,7781TX76104
MH/MR of Tarrant County,Community Addiction Treatment Services,,1501 East El Paso Street,Building B,,Fort Worth,TX,76102,(817)569-4620 Hotline: (817)335-3022,www.mhmrtc.org,,SA/TX/DT/OP/CO/SF/SI/PI/MI/SS/PA/,1073TX76102
MH/MR of Tarrant County,,,Pine Street Resid/Billy Gregory Detox,1501 East El Paso Street,,Fort Worth,TX,76102,(817)569-4600 Hotline: (817)332-6329,www.mhmrtc.org,,SA/TX/DT/RS/CO/HV/SF/PI/SS/PA/AH/SP/,9617TX76102
North Texas Addiction,Counseling and Education Inc,,304 West Canon Street,,,Fort Worth,TX,76104,(817)332-7165 Hotline: (817)332-7165,,,SA/TX/OP/AD/DU/SF/MD/PI/SP/F65/,4141TX76104
Salvation Army,First Choice,,1855 East Lancaster Avenue,,,Fort Worth,TX,76103,(817)344-1831 Intake: (817)344-1836,www.salvationarmy.org,,SA/TX/RL/PW/WN/BC/PA/,4094TX76103
Tarrant Community Outreach Inc,,,2821 Lackland Road,Suite 203,,Fort Worth,TX,76116,(817)569-6277 Intake: (817)795-3030,www.tcogroup.com,,SA/TX/OP/DU/SF/PI/SS/,1899TX76116
Tarrant County Medical Education and Research Foundation/Outpatient,,,900 Southland Avenue,,,Fort Worth,TX,76104,(817)336-5454 Intake: (817)332-1978,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/MN/CJ/SF/PI/SS/PA/SP/,5184TX76104
Texas Clinic Brentwood,,,4801 Brentwood Stair Road,Suite 404,,Fort Worth,TX,76103,(817)492-9383 Intake: (817)492-9387,www.texastreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/SP/,0239TX76103
Volunteers of America Texas Inc,,,2710 Avenue J,,,Fort Worth,TX,76105,(817)535-0853,www.voatx.org/programs.htm,,SA/TX/HH/RS/RL/CO/SE/PW/WN/MN/PA/,9588TX76105
Volunteers of America Texas Inc,LIGHT Program,,2841 Avenue H,,,Fort Worth,TX,76105,(817)535-8047 Intakes: (817)529-7333 (817)535-8039,www.voatx.org,,SA/TX/HH/RS/RL/OP/BC/,8714TX76105
Volunteers of America Texas Inc,Riverside Treatment Center,,4700 South Riverside Drive,,,Fort Worth,TX,76119,(817)534-3432 Intake: (817)529-7333,www.voatx.org/programs.htm,,SA/TX/RS/RL/OP/CO/HV/GL/WN/MN/CJ/SF/PA/,3753TX76119
Brazos Place,,,1103 North Avenue H,,,Freeport,TX,77541,(979)233-3826x102,,,SA/TX/HH/RS/RL/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/SS/PA/SP/,1735TX77541
Sandstone Healthcare Inc,,,210 West 1st Street,Suite A,,Freeport,TX,77541,(979)244-0800,www.sandstonehealthcare.com,,SA/TX/OP/AD/SF/MD/SI/PI/SS/PA/,5911TX77541
MH/MR of Tarrant County,MH/MR of Texoma,,301 West Broadway,,,Gainesville,TX,76240,(903)957-4767,,,MH-SA/TX/OP/SF/PI/MI/SS/PA/,6867TX76240
Alcohol/Drug Abuse Women’s Center Inc,,,201 1st Street,,,Galveston,TX,77550,(409)763-5516,www.adawomenscenter.org,,SA/TX/HH/RS/RL/CO/WN/SS/PA/AH/,6585TX77550
Christus New Horizons Center,,,728 Church Street,,,Galveston,TX,77550,(409)765-1479,,,SA/TX/RS/RL/CO/PW/WN/SF/PA/AH/,9469TX77550
Galveston Recovery Program,,,123 Rosenberg Street,Suite 6,,Galveston,TX,77550,(409)944-4337 Intake: (281)488-2839 Hotline: (800)643-0967,www.gcmhmr.com,,SA/TX/OP/PH/PW/WN/MN/SF/MD/PI/MI/SS/PA/AH/SP/,1440TX77550
Gulf Coast Center,Phoenix House/Youth Treatment,,123 Rosenberg Street,Suite 6,,Galveston,TX,77550,(409)944-4337 Hotline: (409)763-2373,,,SA/TX/OP/AD/CJ/SF/MD/SI/PI/MI/SS/PA/AH/,9554TX77550
Addicare Group of Texas,The Zenith Program,,2722 West Kingsley Street,Suite 115,,Garland,TX,75041,(972)278-4760,www.addicare.com,,SA/TX/OP/CO/WN/DU/SF/SI/SP/,6539TX75041
D Gonzalez and Associates Inc,,,2848 West Kingsley Road,Suite B,,Garland,TX,75041,(972)840-1396 Intake: (972)840-1431 Hotline: (214)893-7313,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WN/MN/SF/PI/,7824TX75041
Goodfellow Air Force Base,Substance Abuse Program,,17 MDOS/SGOH,271 Fort Richardson Avenue,,Goodfellow AFB,TX,76908,(325)654-3122,www.goodfellow.af.mil,,MH-SA/TX/OP/SF/MD/MC/MI/,6043TX76908
North Texas Addiction,Counseling and Education,,202 North Gordon Street,Annex I,,Granbury,TX,76048,(817)332-7165,,,SA/TX/OP/SF/,9051TX76048
STAR Council on Substance Abuse,,,1405 West Pearl Street,,,Granbury,TX,76048,(817)573-6002,www.starcouncil.org,,SA/TX/OP/AD/SF/MD/MC/SI/PI/MI/AH/,2074TX76048
STAR Council on Substance Abuse,Hood County Clinic,,708 Paluxy Road,Suite J,,Granbury,TX,76048,(817)573-6002 Intakes: (817)573-6008 (800)375-1395,www.starcouncil.org,,SA/TX/OP/SF/MD/SI/PI/SS/PA/,3371TX76048
Glen Oaks Hospital,,,301 East Division Street,,,Greenville,TX,75402,(903)454-6000 Intake: (800)443-1109,www.glenoakshospital.com,,MH/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/,7310TX75402
Green Villa Treatment Center,,,2733 IH 30 East,,,Greenville,TX,75402,(903)454-6853 Intake: (888)249-1267,www.greenvilla.org,,SA/TX/RS/RL/WN/MN/SF/SI/PI/MI/,8402TX75402
Central Texas Council on,Alcoholism and Drug Abuse,,202 East Beeline Lane,,,Harker Heights,TX,76548,(254)690-4455 Intake: (800)544-3254 Hotlines: (866)328-2232 (866)3CTCADA,www.ctcada.org,,SA/TX/OP/AD/PW/DU/SF/MD/SS/PA/AH/SP/,5894TX76548
Recovery Center of Cameron County,Harlingen,,712 North 77th Sunshine Strip,Suite 35,,Harlingen,TX,78550,(956)548-0028 Intakes: (956)428-7803 (956)428-7800,,,SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/PA/SP/,4106TX78550
South Texas Council on Alc/Drug Abuse,,,202 North Elm Avenue,,,Hebbronville,TX,78361,(303)367-9356 Intakes: (800)487-7752 (956)791-6131 Hotline: (800)487-7752,,,SA/TX/OP/CO/HV/WN/DU/SF/MD/SI/PI/MI/SS/PA/SP/,1832TX78361
Career and Recovery Resources Inc,,,925 5th Street,,,Hempstead,TX,77445,(832)563-6756 Intake: (713)754-7005,www.careerandrecovery.org,,SA/TX/OP/PW/WN/MN/CJ/SF/SS/PA/SP/,6975TX77445
A New Freedom,,,2053 Johanna Street,,,Houston,TX,77055,(713)956-5597 Hotline: (713)956-7557,www.houstontreatmentcenter.com,,MH-SA/TX/RL/OP/PH/CO/MN/SF/,4965TX77055
Adult Rehabilitation Services,,,6624 Hornwood Street,,,Houston,TX,77074,(713)541-4422,www.adultrehab.com,Methadone Clients Only,SA/TX/MM/OP/SF/,9588TX77074
All About Recovery,,,4141 North Freeway Street,Suite 310,,Houston,TX,77022,(713)697-6820 Intake: (713)920-2198,www.tcadastatetx.us,,SA/TX/OP/DU/CJ/SF/SS/SP/,9035TX77022
Assoc for the Adv of Mexican Amer Inc,(AAMA)/Casa Phoenix Outpatient,,204 Clifton Street,,,Houston,TX,77011,(713)926-9491,www.aamainc.us,,SA/TX/OP/SF/PI/PA/SP/,4919TX77011
Best Recovery Healthcare Inc,,,9211 South Main Street,,,Houston,TX,77025,(713)661-0971,,Methadone Clients Only,SA/TX/DT/MM/OP/PW/SF/MI/AH/SP/,6868TX77025
Blues Management Inc,DAPA Family Recovery Programs,,10301 NW Freeway,Suite 101,,Houston,TX,77092,(713)686-8195 Intake: (713)783-8889 Hotlines: (713)783-8889 (800)828-3272,www.thedapaway.com,,SA/TX/OP/CO/CJ/SF/SS/SP/,0002TX77092
Blues Management Inc,DAPA Family Recovery Programs,,13406 Halifax Street,,,Houston,TX,77015,(713)453-1703 Intake: (713)783-8889 Hotlines: (713)783-8889 (800)828-3272,www.thedapaway.com,,SA/TX/OP/CO/SF/SS/SP/,7700TX77015
Blues Management Inc,DAPA Family Recovery Programs,,6260 Westpark Street,Suite 150,,Houston,TX,77057,(713)783-8889 Hotlines: (713)783-8889 (800)828-3272,,,MH-SA/TX/OP/PH/AD/CO/SE/DU/SF/MD/MC/SI/PI/MI/SS/AH/SP/,9466TX77057
Bottom Line Counseling Service Inc,,,6065 Hillcroft Avenue,Suite 210,,Houston,TX,77036,(713)772-4040,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/PA/SP/,7721TX77036
Career and Recovery Resources Inc,Drug Abuse Treatment Program,,2525 San Jacinto Street,,,Houston,TX,77002,(713)754-7000,www.careerandrecovery.org,,SA/TX/OP/CO/PW/WN/MN/CJ/SF/SS/PA/AH/SP/,7500TX77002
Center for Recovering Families at,The Council on Alcohol Drugs Houston,,303 Jackson Hill Street,,,Houston,TX,77007,(713)914-0556,www.council-houston.org,,SA/TX/OP/AD/CO/SF/,4665TX77007
Center for Success and Independence,,,3722 Pinemont Drive,,,Houston,TX,77018,(713)426-4545 Intake: (713)426-4545x113,www.tcsi.org,,MH-SA/TX/HH/RL/AD/CO/HV/GL/SF/PI/PA/SP/,4795TX77018
Cheyenne Center,,,9100 Dodson Street,,,Houston,TX,77093,(713)691-4898 Intake: (713)694-1335,www.cheyennecenter.com,,SA/TX/HH/RS/RL/CO/MN/CJ/SF/PA/SP/,1110TX77093
Cypress Creek Hospital Inc,Substance Abuse Services,,17750 Cali Drive,,,Houston,TX,77090,(281)586-7600x5127 Intakes: (281)586-7600x5956 (281)586-5956,,,MH/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/PI/AH/SP/,3321TX77090
Darlof Drug and Alcohol,Rehabilitation Center,,6201 Bonhomme Road,Suite 388-N,,Houston,TX,77036,(832)242-2169,,,SA/TX/OP/PH/AD/CJ/SF/MD/SI/SS/,9020TX77036
Depelchin Childrens Center,,,4950 Memorial Drive,,,Houston,TX,77007,(713)730-2335,www.depelchin.org,,MH-SA/TX/OP/AD/CJ/SF/MD/MC/SI/PI/SS/AH/SP/,2587TX77007
Doctors Hospital Parkway,New Vision Detox,,233 West Parker Road,,,Houston,TX,77076,(281)765-2740 Intakes: (800)939-2273 (800)939CARE Hotlines: (281)765-2740 (800)939CARE,,,GH/DT/HI/SF/MD/MC/SI/PI/MI/AH/,6063TX77076
Extended Aftercare Inc,,,5002 North Shephard Drive,,,Houston,TX,77018,(713)695-8403,,,SA/TX/HH/RL/MN/SF/PI/MI/SP/,4122TX77018
Families Under Urban and Social Attack,(FUUSA) Outpatient Program,,3402 Dowling Street,,,Houston,TX,77004,(713)942-9333x112 Intake: (713)651-1470,www.fuusa.org,,TX/OP/AD/PA/,5250TX77004
Gulf Shores/Outpatient,,,10103 Fondren Street,Suite 180,,Houston,TX,77096,(713)981-6022,,,SA/TX/OP/AD/SF/MD/SS/PA/,9777TX77096
Houston Maintenance Clinic Inc,,,4608 Main Street,,,Houston,TX,77002,(713)527-0064 Hotline: (713)527-0064,,Methadone Clients Only,MH-SA/TX/MM/DM/OP/DU/CJ/SF/MD/SI/PI/SS/SP/F19/F27/,3862TX77002
Houston Recovery Campus,Adolescent Program,,4514 Lyons Avenue,,,Houston,TX,77020,(713)331-2636 Intake: (713)331-2500,,,SA/TX/HI/RS/RL/AD/CO/HV/GL/PW/WN/MN/CJ/SF/PI/MI/PA/AH/SP/,8962TX77020
Houston Substance Abuse Clinic,,,7428 Park Place Boulevard,,,Houston,TX,77087,(713)643-5858,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/CJ/SF/SP/,1241TX77087
Intracare Hospital,,,7601 Fannin Street,,,Houston,TX,77054,(713)790-0949,www.intracarehospital.com,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/AH/SP/,6798TX77054
L-H Transitional Center Inc,,,2410 Caplin Street,,,Houston,TX,77026,(713)692-1728,,,MH-SA/TX/HH/RS/RL/OP/AD/WN/CJ/SF/MD/,9962TX77026
Make Ready Inc,Brighter Days Ahead,,8226 Antoine Drive,,,Houston,TX,77088,(713)520-5544,,,SA/TX/OP/AD/WN/MN/CJ/SF/PI/MI/SS/,7644TX77088
Memorial Hermann,Prevention and Recovery Center,,1550 La Concha Lane,,,Houston,TX,77054,(713)578-3100x3114 Intake: (713)578-3100,www.memorialhermann.org,,SA/TX/DT/RS/OP/PH/SF/PI/,9073TX77054
Montrose Counseling Center,,,701 Richmond Avenue,,,Houston,TX,77006,(713)529-0037x305 Intake: (713)529-0037x0 Hotline: (713)529-3211,www.montrosecounselingcenter.org,,MH-SA/TX/OP/CO/HV/GL/SF/MD/SI/PI/MI/SS/PA/SP/F17/F69/,7639TX77006
Namus Inc,DBA New Dimensions,,1345 Space Park Drive,Suite C,,Houston,TX,77058,(281)333-2284,www.newdimensionsdayhospital.com,,MH-SA/TX/DT/OP/PH/AD/CO/WN/MN/SF/PI/,0678TX77058
New Lite Counseling Center Inc,,,4101 North Freeway,Suite 100,,Houston,TX,77022,(713)696-9885,,,SA/TX/OP/AD/CO/HV/SE/MN/CJ/SF/MD/MC/PI/SS/PA/,4563TX77022
Next Step,TRS Behavioral Care Inc,,3401 Fannin Street,,,Houston,TX,77004,(713)526-0311x18 Intake: (713)526-0311,www.rightstep.com,,SA/TX/HH/RS/RL/OP/CO/SF/PI/,1060TX77004
Northshore Treatment Center,,,176 Uvalde Road,,,Houston,TX,77015,(713)455-7008 Intake: (832)788-8030,,,MH-SA/TX/MM/OP/WN/DU/CJ/SF/MD/SI/PI/SS/,4656TX77015
Odyssey House Texas Inc,,,5629 Grapevine Street,,,Houston,TX,77085,(713)726-0922 Intake: (713)726-0922x111,www.odysseyhousetexas.com,,SA/TX/RL/AD/CO/SF/SI/PI/MI/SS/,0555TX77085
Omega Shepero Healthcare Services,,,2640 Fountainview Street,Suite 140,,Houston,TX,77057,(713)334-8200 Intake: (866)966-6342,www.omegashepherd.com,,SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/SS/,1185TX77057
Passages Inc,,,7722 Westview Drive,,,Houston,TX,77055,(713)957-4910,www.passagesforwomen.com,,SA/TX/HH/RS/RL/OP/WN/SF/PI/,3941TX77055
Recovery Foundation Inc,,,4312 Crane Street,,,Houston,TX,77026,(713)678-4443,,,MH-SA/TX/HH/RS/RL/OP/CO/MN/CJ/SF/AH/,6979TX77026
Recovery Houston Institute,Choices Program,,10525 Eastex Freeway,,,Houston,TX,77093,(713)692-4000,www.welcome.to/rhi,,SA/TX/HH/RS/CO/MN/SF/PA/,2322TX77093
Right Step Counseling Center,,,1111-B Upland Street,,,Houston,TX,77043,(713)464-5160 Intake: (713)933-0651 Hotline: (800)SOBRIETY,www.rightstep.com,,SA/TX/OP/DU/SF/PI/,3261TX77043
Riverside General Hospital,Barbara Jordan Healthcare Center,,4514 Lyons Avenue,,,Houston,TX,77020,(713)331-2665 Intake: (713)526-2441,,,SA/TX/RS/RL/OP/AD/CO/HV/PW/WN/BC/MN/SF/SS/PA/AH/,5872TX77020
Riverside General Hospital,Choices Intensive Outpatient,,3204 Ennis Street,,,Houston,TX,77004,(713)331-2630 Intake: (713)526-2441,www.riverside.org,,MH-SA/TX/DT/HI/RS/RL/OP/PH/CO/WN/SF/SI/PI/PA/AH/SP/,7849TX77004
Riverside General Hospital,Houston Recovery Campus,,4514 Lyons Avenue,,,Houston,TX,77020,(713)331-2500,www.uth.tmc.edu,,SA/TX/RS/RL/OP/AD/PW/WN/BC/MN/SF/PA/AH/,5872TX77020
Riverside General Hospital,Houston Recovery Campus,Almost Home Special Womens Program,4514 Lyons Avenue,,,Houston,TX,77020,(713)331-2500,,,SA/TX/RS/RL/OP/AD/PW/WN/BC/MN/SF/PA/AH/,5872TX77020
Riverside General Hospital,Methadone LAAM Center,,2905 Elgin Street,,,Houston,TX,77004,(713)521-1930 Intake: (713)521-1929,,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/MN/SF/SS/SP/,7822TX77004
Santa Maria Hostel Inc,,,2005 Jacquelyn Street,,,Houston,TX,77055,(713)957-2413 Intake: (713)957-2413x100,www.santamariahostel.org,,SA/TX/RS/RL/OP/CO/PW/WN/BC/CJ/SF/SS/PA/AH/SP/,9121TX77055
