address,city,state,zip,Longitude,Latitude,Match Score
4700 POINT FOSDICK DR NW STE 101 NA GIG HARBOR WA 98335,GIG HARBOR,WA,98335,-122.57930114985456,47.3004823724276,87
1415 E 72ND ST NA TACOMA WA 98404,TACOMA,WA,98404,-122.40965000465962,47.19176745377129,96.15
5825 TACOMA MALL BLVD STE 103 NA TACOMA WA 98409,TACOMA,WA,98409,-122.46308363157448,47.20333779100491,99.42
8 LEE ST 2ND FLOOR NA MOOREFIELD WV 26836,MOOREFIELD,WV,26836,-78.96042033981556,39.06934654296812,96.2
2000 E LAYTON AVE STE 200 NA SAINT FRANCIS WI 53235,SAINT FRANCIS,WI,53235,-87.88447029324456,42.959216857775886,99.3
"2060 OTAY LAKES ROAD, SUITE 120 NA CHULA VISTA CA 91913",CHULA VISTA,CA,91913,-116.97367566496766,32.64466654166789,98.7
"1950 SOUTH GROVE AVENUE, SUITE 101 NA ONTARIO CA 91761",ONTARIO,CA,91761,-117.62853431404979,34.03802781553847,99.45
"300 N COMMERCIAL ST, STE 100 NA NEENAH WI 54956",NEENAH,WI,54956,-88.4579805603521,44.1903782469176,97
1815 COOKS HILL RD SUITE A NA CENTRALIA WA 98531,CENTRALIA,WA,98531,-122.98441567169452,46.71382289249043,96.73
33820 WEYERHAEUSER WAY S STE 100 NA FEDERAL WAY WA 98001,FEDERAL WAY,WA,98001,-122.2889179933299,47.2983290195923,99.4
N54 W 6135 MILL STREET NA CEDARBURG WI 53012,CEDARBURG,WI,53012,-87.98602249845199,43.29521873187967,96.53
6810 GREEN BAY RD SUITE 1 KENOSHA WI 53142,KENOSHA,WI,53142,-87.88622297544747,42.573075433666325,97.08
MILWAUKEE DIALYSIS CENTER 4775 N GREEN BAY AVE MILWAUKEE WI 53209,MILWAUKEE,WI,53209,-87.93134491328689,43.10424088179327,94.51
601 NORTH 99TH STREET SUITE 100 WAUWATOSA WI 53226,WAUWATOSA,WI,53226,-88.0366472292749,43.03724956832328,97.24
601 WEST 5TH AVE STE 101 NA SPOKANE WA 99204,SPOKANE,WA,99204,-117.42152963644895,47.65138245078328,99.35
19472 POWDER HILL PL STE 100 NA POULSBO WA 98370,POULSBO,WA,98370,-122.63431946231971,47.73864472777264,96.98
9120 NE VANCOUVER MALL DR SUITE 160 NA VANCOUVER WA 98682,VANCOUVER,WA,98682,-122.57877779425762,45.6583604148421,96.67
"1310 LAS TABLAS ROAD, SUITE 101 NA TEMPLETON CA 93465",TEMPLETON,CA,93465,-120.72320999611318,35.55442746521665,96.95
5220 E. TELFORD STREET NA EAST LOS ANGELES CA 90022,EAST LOS ANGELES,CA,90022,-118.15100489999998,34.02731400000005,85
30 G0LDENLAND COURT BUILDING G NA SACRAMENTO CA 95834,SACRAMENTO,CA,95834,-121.50425777840627,38.65088564280927,95.12
"1319 SAM HOUSTON PKWY N, STE 130 NA HOUSTON TX 77043",HOUSTON,TX,77043,-95.56387300396537,29.79611421460104,87.97
11000 OLD DENTON ROAD NA KELLER TX 76248,KELLER,TX,76248,-97.23573999999996,32.903215000000046,85
402 N CARRIER PARKWAY SUITE 102 GRAND PRAIRIE TX 75050,GRAND PRAIRIE,TX,75050,-97.01662060665734,32.74477458686793,97.03
7272 NORTH SHEPHERD BLDG B HOUSTON TX 77091,HOUSTON,TX,77091,-95.41236792477413,29.866987019715364,87.77
2424 WEST PLEASANT RUN NA LANCASTER TX 75146,LANCASTER,TX,75146,-96.81070398390791,32.60410253079789,85.41
803 CASTROVILLE ROAD SUITE 415 SAN ANTONIO TX 78237,SAN ANTONIO,TX,78237,-98.55387145586035,29.41665854277899,99.43
212 I-45 SOUTH SUITE G-3 LEAGUE CITY TX 77573,LEAGUE CITY,TX,77573,-95.09120499999995,29.51031500000005,85
420 EAST 3RD STEET SUITE 120 LOS ANGELES CA 90013,LOS ANGELES,CA,90013,-118.24035499999997,34.044200000000046,85
235 FM 1960 RD W STE 235C NA HOUSTON TX 77090,HOUSTON,TX,77090,-95.43151854550571,30.020276539062046,96.73
5418 N LOOP 1604 W STE 120 NA SAN ANTONIO TX 78249,SAN ANTONIO,TX,78249,-98.59200391806831,29.591223479879226,97.38
8760 US HWY 59 SOUTH NA NACOGDOCHES TX 75964,NACOGDOCHES,TX,75964,-94.72280266449003,31.482525892314836,96.19
6800 W LOOP SOUTH SUITE 190 BELLAIRE TX 77401,BELLAIRE,TX,77401,-95.4597578154058,29.70531437592614,87.44
3623 SOUTH MAIN STREET STE 100 NA STAFFORD TX 77477,STAFFORD,TX,77477,-95.56886459494427,29.6208984077073,97.02
"6015 HILLCROFT, SUITE 3000 NA HOUSTON TX 77081",HOUSTON,TX,77081,-95.49767927056983,29.71562812091596,86.66
3324 EAST F.M. 528 NA FRIENDSWOOD TX 77546,FRIENDSWOOD,TX,77546,-95.20133999999996,29.531130000000076,85
1445 NORTH LOOP WEST SUITE 720 HOUSTON TX 77008,HOUSTON,TX,77008,-95.42590912900262,29.812251549653435,97.36
"25210 CRENSHAW BLVD., SUITE 110 NA TORRANCE CA 90505",TORRANCE,CA,90505,-118.32864635546157,33.79512583547972,97.02
21040 CALIFA ST SUITE A NA WOODLAND HILLS CA 91367,WOODLAND HILLS,CA,91367,-118.59147249655399,34.17727146957866,98.7
1595 SOUTH MAIN SUITE 107 NA BOERNE TX 78006,BOERNE,TX,78006,-98.71913853041765,29.768746462542897,86.73
"5148 SOUTH LANCASTER, SUITE B NA DALLAS TX 75241",DALLAS,TX,75241,-96.78854575231126,32.684428613951695,87.43
4602 BENCHA ROAD NA LAREDO TX 78041,LAREDO,TX,78041,-99.48650999999995,27.537435000000073,85
PO BOX 500409 CK HEMO UNIT NA SAIPAN MP 96950,SAIPAN,MP,96950,145.76003500000002,15.203880932000061,85
PO BOX 502878 CHALAN KIYA NA SAIPAN MP 96950,SAIPAN,MP,96950,145.76003500000002,15.203880932000061,85
450 THIS WAY STREET SUITE A NA LAKE JACKSON TX 77566,LAKE JACKSON,TX,77566,-95.45563145329044,29.039553449973386,99.33
1300 SOUTH BRYAN ROAD SUITE 107 MISSION TX 78572,MISSION,TX,78572,-98.31371557076257,26.19116227212536,97.41
2401 MERCED ST SUITE 110 NA SAN LEANDRO CA 94577,SAN LEANDRO,CA,94577,-122.16967670348002,37.706765545395506,99.32
504 SANTE FE NA WEATHERFORD TX 76086,WEATHERFORD,TX,76086,-97.79864499999996,32.75467500000008,85
"2201 N BEDELL, SUITE D NA DEL RIO TX 78840",DEL RIO,TX,78840,-100.9016985264147,29.388928860141394,85.66
1544 VALWOOD PARKWAY SUITE 114 CARROLLTON TX 75006,CARROLLTON,TX,75006,-96.92183645298798,32.9381793751095,99.43
"7223 CHURCH STREET, SUITE A-14 NA HIGHLAND CA 92346",HIGHLAND,CA,92346,-117.1738144742201,34.122088665199506,96.96
"228 N. GARFIELD AVENUE, #301 NA MONTEREY PARK CA 91754",MONTEREY PARK,CA,91754,-118.1228375239869,34.064597065590604,98.7
"1730 B F TERRY BLVD, STE 1102 NA ROSENBERG TX 77471",ROSENBERG,TX,77471,-95.76660620138597,29.55412886541916,96.79
1102 F.M. 3036 NA ROCKPORT TX 78382,ROCKPORT,TX,78382,-97.04447652075648,28.06140839963275,95.95
"6120 SCOTT STREET, SUITE F NA HOUSTON TX 77021",HOUSTON,TX,77021,-95.35935381211323,29.699870017217435,99.37
2403 S VINEYARD AVE SUITE D NA ONTARIO CA 91761,ONTARIO,CA,91761,-117.61094257982225,34.02934640331263,96.92
1310 WEST HOLT AVENUE NA ONTARIO CA 91762,ONTARIO,CA,91762,-117.66718499999996,34.062050000000056,85
"4978 NORTH HIGHWAY 6, SUITE  I NA HOUSTON TX 77084",HOUSTON,TX,77084,-95.64576780220752,29.848685553226936,99.28
2201 JUNIPERO SIERRA BOULEVARD. #A NA DALY CITY CA 94014,DALY CITY,CA,94014,-122.47033330726916,37.69707837034814,95.99
"900 N. DOUTY STREET, SUITE A NA HANFORD CA 93230",HANFORD,CA,93230,-119.64606402425389,36.33415878579679,99.37
"3251 SOUTH WHITE ROAD, SUITE 10 NA SAN JOSE CA 95148",SAN JOSE,CA,95148,-121.79263506168186,37.315588662082,97.09
2242 CHAMPIONSHIP DRIVE NA SEALY TX 77474,SEALY,TX,77474,-96.17787239234652,29.76622290824525,97.02
"400 EAST STATE HIGHWAY 243, SUITE 14 NA CANTON TX 75103",CANTON,TX,75103,-95.8578834290886,32.545257337645396,99.47
2391 NE LOOP 410 SUITE #211 SAN ANTONIO TX 78217,SAN ANTONIO,TX,78217,-98.41945410066178,29.516435880995438,96.91
1250 E. PIONEER PARKWAY SUITE 700 ARLINGTON TX 76010,ARLINGTON,TX,76010,-97.0915190303193,32.707902510979956,99.46
6737 N. WILLOW BLDG C NA FRESNO CA 93710,FRESNO,CA,93710,-119.7296837404139,36.834765741386654,85.36
14251 WINCHESTER BLVD SUITE 100 NA LOS GATOS CA 95032,LOS GATOS,CA,95032,-121.96255115883548,37.26116353984049,97.12
82900 AVE 42 SUITE E NA INDIO CA 92203,INDIO,CA,92203,-116.21717378320972,33.74413922137804,99.33
6551 HARRIS PARKWAY SUITE 115 A FORT WORTH TX 76132,FORT WORTH,TX,76132,-97.41941824435206,32.65476845328454,97.07
8340 COFFEE NA HOUSTON TX 77033,HOUSTON,TX,77033,-95.34063499999996,29.661430000000053,85
103 WEST AHL DAG STREET NA WHARTON TX 77488,WHARTON,TX,77488,-96.09240012006441,29.330824518102624,96.23
"560 E HERNDON AVE, STE 101 NA FRESNO CA 93720",FRESNO,CA,93720,-119.77787758213368,36.837530167232146,96.88
"3933 COFFEE ROAD, SUITE A NA BAKERSFIELD CA 93308",BAKERSFIELD,CA,93308,-119.09233747939253,35.39541702037464,96.55
3250 W PLEASANT RUN ROAD SUITE 280 LANCASTER TX 75146,LANCASTER,TX,75146,-96.82084055469412,32.60412252163677,99.47
"7500 BARLITE, SUITE 103 NA SAN ANTONIO TX 78224",SAN ANTONIO,TX,78224,-98.54656252011009,29.351522018831005,85.17
12430 STATE HIGHWAY 249 STE H NA HOUSTON TX 77086,HOUSTON,TX,77086,-95.47880364371386,29.910472165751795,99.41
247 WEST EL CAMINO REAL SUITE 100 NA MOUNTAIN VIEW CA 94040,MOUNTAIN VIEW,CA,94040,-122.07909632571004,37.38324788742844,96.87
"255 E. BONITA AVENUE, BUILDING 1 STE 200 NA POMONA CA 91767",POMONA,CA,91767,-117.74563766069622,34.09630061530825,97.46
1950 SUNNYCREST DR STE 1300 NA FULLERTON CA 92835,FULLERTON,CA,92835,-117.93138638973761,33.8932876027623,99.37
3001 HEALTH CARE WAY STE 102 MODESTO CA 95356,MODESTO,CA,95356,-121.0522688464505,37.70867699650528,99.45
"1700 CALIFORNIA STREET, SUITE 260 NA SAN FRANCISCO CA 94109",SAN FRANCISCO,CA,94109,-122.42304151990594,37.79029879616125,96.91
2084 OTAY LAKES RD STE 101 NA CHULA VISTA CA 91915,CHULA VISTA,CA,91915,-116.97253203809845,32.642916987018154,98.51
14945 WEST WHITEBRIDGE AVENUE NA KERMAN CA 93630,KERMAN,CA,93630,-120.05895614071576,36.734858562976946,95.79
"2080 CENTURY PARK EAST, SUITE 210 NA LOS ANGELES CA 90067",LOS ANGELES,CA,90067,-118.41206691153897,34.0586280608824,99.4
1320 WEST OAKLAWN SUITE G & H NA PLEASANTON TX 78064,PLEASANTON,TX,78064,-98.50048074428955,28.948770733060734,96.55
9500 NORTH CENTRAL EXPRESSWAY SUITE #102 DALLAS TX 75231,DALLAS,TX,75231,-96.76957993617712,32.87881869491135,99.57
4309 RIDGECREST ROAD SUITE 100 GREENVILLE TX 75402,GREENVILLE,TX,75402,-96.12602922885029,33.12115665670511,99.43
1290 TULLY RD SUITE 80 NA SAN JOSE CA 95122,SAN JOSE,CA,95122,-121.83503584090383,37.31605234896571,99.33
78030 WILDCAT DR. STE 102 NA PALM DESERT CA 92211,PALM DESERT,CA,92211,-116.30336799486697,33.76498744532725,99.32
1320 EL CAPITAN DR STE 210 NA DANVILLE CA 94526,DANVILLE,CA,94526,-121.9660261282541,37.78495235731108,99.36
325 MATLOCK RD STE 120 NA MANSFIELD TX 76063,MANSFIELD,TX,76063,-97.09635932358098,32.56673011842875,96.54
13525 EAST FREEWAY SUITE A HOUSTON TX 77015,HOUSTON,TX,77015,-95.18361891395581,29.770969678541356,97.2
21755 PROVINCIAL BLVD NA KATY TX 77450,KATY,TX,77450,-95.74764328094695,29.778921137123614,96.98
433 W SAM HOUSTON BLVD NA PHARR TX 78577,PHARR,TX,78577,-98.19070010361762,26.18861994994263,96.82
2223 SINGLETON BLVD SUITE 305 DALLAS TX 75212,DALLAS,TX,75212,-96.86045707859552,32.7788481987961,97.45
"2011 E. HOUSTON, SUITE 102D NA SAN ANTONIO TX 78202",SAN ANTONIO,TX,78202,-98.46518612494786,29.425138787528507,85.66
1147 PHELPS AVE NA COALINGA CA 93210,COALINGA,CA,93210,-120.3414257308587,36.151574417862435,96.22
1900 NORTH LOOP W STE 200 NA HOUSTON TX 77018,HOUSTON,TX,77018,-95.43495460426162,29.812003417892303,96.8
100 WEST HUNTINGTON NA BEEVILLE TX 78102,BEEVILLE,TX,78102,-97.75442849740128,28.413523812039536,85.12
"3515 SWISS AVE, SUITE A NA DALLAS TX 75204",DALLAS,TX,75204,-96.78175012431193,32.79213963206496,96.74
"6455 HILLTOP DR,  SUITE 112 NA NORTH RICHLAND HILLS TX 76180",NORTH RICHLAND HILLS,TX,76180,-97.23944964690108,32.84528467005375,99.26
2500 W PLEASANT RUN RD SUITE 100 LANCASTER TX 75146,LANCASTER,TX,75146,-96.81180301905228,32.60410248888827,97.24
215 N SAN SABA SUITE 101 SAN ANTONIO TX 78207,SAN ANTONIO,TX,78207,-98.50004287366767,29.427000931197327,99.36
3 WINDCREST NATIONAL NA MAGNOLIA TX 77354,MAGNOLIA,TX,77354,-95.6056725857919,30.220967327149914,96.6
2014 S WHEELER ST STE 300 NA JASPER TX 75951,JASPER,TX,75951,-93.99311625118982,30.90157844633869,96.88
2133 LOCKWOOD NA HOUSTON TX 77020,HOUSTON,TX,77020,-95.29647499999999,29.776655000000062,85
6886 HIGHWAY 6 SOUTH NA HOUSTON TX 77083,HOUSTON,TX,77083,-95.6445759793951,29.700667010480842,96.6
7505 S MAIN SUITE 120 HOUSTON TX 77030,HOUSTON,TX,77030,-95.41029097298629,29.699598611192506,85.55
23421 LYONS AVENUE NA VALENCIA CA 91355,VALENCIA,CA,91355,-118.54312417029551,34.379718822604154,96.46
1899 NORTH HELM AVE SUITE 101 NA FRESNO CA 93727,FRESNO,CA,93727,-119.72391723642319,36.767643912121514,97.12
390 S FAIR OAKS AVE SUITE 120 PASADENA CA 91105,PASADENA,CA,91105,-118.1503924439429,34.1390610133014,97.17
"8331 BRIMHALL ROAD BUILDING 900, SUITE 902 NA BAKERSFIELD CA 93312",BAKERSFIELD,CA,93312,-119.09593599806351,35.36630700592245,99.45
"30730 RUSSELL RANCH ROAD, SUITE A NA THOUSAND OAKS CA 91362",THOUSAND OAKS,CA,91362,-118.79460800382972,34.14929351496931,96.87
757 E. WAHINGTON BLVD. NA LOS ANGELES CA 90021,LOS ANGELES,CA,90021,-118.2556003324015,34.0269853286571,94.63
1450 S WHITE ROAD #30 NA SAN JOSE CA 95127,SAN JOSE,CA,95127,-121.81339770639929,37.34989608514592,99.3
3376 NORTH HIGHWAY 59 SUITE I NA MERCED CA 95348,MERCED,CA,95348,-120.5047142321729,37.3254863067183,99.42
"2205 W. ROSS AVENUE, SUITE 3 NA EL CENTRO CA 92243",EL CENTRO,CA,92243,-115.5805899461641,32.78143250512951,96.79
2906 S BAGDAD RD STE 120 NA LEANDER TX 78641,LEANDER,TX,78641,-97.84840983238455,30.538319670845933,99.35
1389 W US HWY 90 #100A NA LAKE CITY FL 32055,LAKE CITY,FL,32055,-82.6559675031605,30.183742996391047,96.46
450 MALABAR RD SE #101 NA PALM BAY FL 32907,PALM BAY,FL,32907,-80.66160596006625,27.998759121633483,96.6
4304 LANCASTER DR NA NICEVILLE FL 32578,NICEVILLE,FL,32578,-86.43693028317621,30.49741216958375,97.76
1915 S COULTER STREET SUITE 200 AMARILLO TX 79106,AMARILLO,TX,79106,-101.92068901002422,35.19268770012672,99.46
"25251 PASEO DE ALICIA, SUITE 105 NA LAGUNA HILLS CA 92653",LAGUNA HILLS,CA,92653,-117.68949346509255,33.60147721767499,98.72
78030 WILDCAT DRIVE SUITE 101 NA PALM DESERT CA 92211,PALM DESERT,CA,92211,-116.30336799486697,33.76498744532725,99.38
"17207 JASMINE STREET, SUITE 1 NA VICTORVILLE CA 92395",VICTORVILLE,CA,92395,-117.28654134892231,34.47489713527014,99.35
1651 W. NORTHWEST HWY NA GRAPEVINE TX 76051,GRAPEVINE,TX,76051,-97.09233500859344,32.94113751637815,96.47
"315 NORTH SAN SABA, SUITE 101 NA SAN ANTONIO TX 78207",SAN ANTONIO,TX,78207,-98.49994086590603,29.427706058801963,96.78
8231 EAST STOCKTON BLVD. SUITE A NA SACRAMENTO CA 95828,SACRAMENTO,CA,95828,-121.41031684419622,38.45972439668128,99.39
"1545 MEADOWVIEW RD., SUITE 130-180 NA SACRAMENTO CA 95832",SACRAMENTO,CA,95832,-121.50088531966362,38.48223894298181,99.46
4207 BANGS AVE. SUITE 200 NA MODESTO CA 95356,MODESTO,CA,95356,-121.07246118647626,37.70450117425277,96.8
6960 PROFESSIONAL PKWY E UNITS 4 & 5 SARASOTA FL 34240,SARASOTA,FL,34240,-82.42863637508296,27.383899417418867,97.41
2755 LIBERTY STREET NA BEAUMONT TX 77702,BEAUMONT,TX,77702,-94.13043487543726,30.083776521535434,96.53
7933 N MESA SUITE H EL PASO TX 79932,EL PASO,TX,79932,-106.57464664254424,31.84010168462239,91.15
"17150 EUCLID STREET, SUITE 111 NA FOUNTAIN VALLEY CA 92708",FOUNTAIN VALLEY,CA,92708,-117.93699254185745,33.71406700635053,99.33
"1175 BAKER STREET, SUITE B NA COSTA MESA CA 92626",COSTA MESA,CA,92626,-117.9065610365507,33.680102528855166,99.35
2156 WEST GRANT LINE ROAD #150 NA TRACY CA 95377,TRACY,CA,95377,-121.45554701865444,37.754002557021266,97.2
15555 EAST 14TH STREET SUITE 520 NA SAN LEANDRO CA 94578,SAN LEANDRO,CA,94578,-122.1245382270427,37.7023193229463,99.4
"4207 BANGS AVENUE, SUITE 100 NA MODESTO CA 95356",MODESTO,CA,95356,-121.07246118647626,37.70450117425277,96.98
"17875 COLIMA RD, SUITE A NA CITY OF INDUSTRY CA 91748",CITY OF INDUSTRY,CA,91748,-117.91416678131483,33.99013179734316,96.35
14434 SHERMAN WAY NA VAN NUYS CA 91405,VAN NUYS,CA,91405,-118.44763199726475,34.20117250839299,96.44
1531 HIGHWAY 380 BYPASS NA GRAHAM TX 76450,GRAHAM,TX,76450,-98.56572396224746,33.11742677289045,96.88
1111 W AIRPORT FREEWAY SUITE 101 IRVING TX 75062,IRVING,TX,75062,-96.96030171412376,32.837328237281405,97.55
14800 WESTHEIMER ROAD SUITE A HOUSTON TX 77082,HOUSTON,TX,77082,-95.64775012230862,29.735624240588308,99.47
16750 HIGHWAY 3 NA WEBSTER TX 77598,WEBSTER,TX,77598,-95.12908891265958,29.549349864848914,96.28
6265 COMMERCE BLVD SUITE 156 NA ROHNERT PARK CA 94928,ROHNERT PARK,CA,94928,-122.70964376754615,38.34953049120936,98.71
1290 TULLY RD SUITE 60 NA SAN JOSE CA 95122,SAN JOSE,CA,95122,-121.83503584090383,37.31605234896571,99.33
"2082 OTAY LAKES ROAD, SUITE 101 NA CHULA VISTA CA 91915",CHULA VISTA,CA,91915,-116.97202300511861,32.64323000919224,98.54
615 EAST QUINCY ST. NA SAN ANTONIO TX 78215,SAN ANTONIO,TX,78215,-98.48847299743841,29.438046309835336,96.27
2400 LANDS END BLVD SUITE 131 NA FORT WORTH TX 76116,FORT WORTH,TX,76116,-97.43112541615585,32.736623144120344,99.38
1010 RONE DRIVE NA WESLACO TX 78596,WESLACO,TX,78596,-97.97754017542006,26.149939185078225,96.28
5284 MEDICAL DRIVE SUITE 135 SAN ANTONIO TX 78229,SAN ANTONIO,TX,78229,-98.5893790417299,29.50922224647775,99.41
1123 N. MAIN STREET SUITE 150 SAN ANTONIO TX 78212,SAN ANTONIO,TX,78212,-98.49421724680343,29.43917098214593,92.51
757 WEST COURT NA SEGUIN TX 78155,SEGUIN,TX,78155,-97.96601499999997,29.57410500000003,85
"2001 JUNIPERO SERRA BLVD, SUITE 100 NA DALY CITY CA 94014",DALY CITY,CA,94014,-122.4706923041821,37.70053489957961,99.44
12611 HESPERIA RD. SUITE B NA VICTORVILLE CA 92395,VICTORVILLE,CA,92395,-117.29075493164846,34.4804198874535,99.32
9660 FM 1960 BYPASS NA HUMBLE TX 77338,HUMBLE,TX,77338,-95.26270759999994,30.00189960000006,85
801 S. SAN GABRIEL BLVD. NA SAN GABRIEL CA 91776,SAN GABRIEL,CA,91776,-118.09091747649528,34.09283900824042,96.48
13444 SOUTHWEST FWY STE 1B NA SUGAR LAND TX 77478,SUGAR LAND,TX,77478,-95.59846721384615,29.62422141322146,99.36
9223 WEST BROADWAY SUITE 109 PEARLAND TX 77584,PEARLAND,TX,77584,-95.36330422547255,29.558835747509686,87.85
174 STATE ROAD 436 #D102 NA CASSELBERRY FL 32707,CASSELBERRY,FL,32707,-81.33877505610636,28.659283057162263,96.49
2850 RIDGE ROAD SUITE 112 ROCKWALL TX 75032,ROCKWALL,TX,75032,-96.47122206933405,32.89319470659515,99.41
"725 RIDDER PARK., STE 10 NA SAN JOSE CA 95131",SAN JOSE,CA,95131,-121.90124759539107,37.37891109072576,85.65
1800 MEDICAL CENTER DR. SUITE 150 NA SAN BERNARDINO CA 92411,SAN BERNARDINO,CA,92411,-117.32258755589034,34.13147501374198,96.81
"12120 JONES ROAD, SUITE G NA HOUSTON TX 77070",HOUSTON,TX,77070,-95.58489247019614,29.9500150093576,99.36
"1808 VERDUGO BLVD., SUITE 200 NA GLENDALE CA 91208",GLENDALE,CA,91208,-118.21543928152667,34.20562568782145,99.38
"4300 SONOMA BLVD, SUITE 25 NA VALLEJO CA 94589",VALLEJO,CA,94589,-122.25588524819143,38.13250285952005,99.37
"510 SUPERIOR AVENUE, SUITE 150 NA NEWPORT BEACH CA 92663",NEWPORT BEACH,CA,92663,-117.92878355734449,33.63089753018257,96.77
10150 HAGEN RANCH RD #101 NA BOYNTON BEACH FL 33437,BOYNTON BEACH,FL,33437,-80.16391579069366,26.52502880735557,99.53
7525 NORTH STATE ROAD 7 NA PARKLAND FL 33073,PARKLAND,FL,33073,-80.20291221083349,26.324103692914807,98.04
900 N. POLK STREET #146 NA DE SOTO TX 75115,DE SOTO,TX,75115,-96.84060659112423,32.605358810445935,97.6
247 WEST EL CAMINO REAL SUITE 200 NA MOUNTAIN VIEW CA 94040,MOUNTAIN VIEW,CA,94040,-122.07909632571004,37.38324788742844,96.87
1401 S BROOKHURST STE 108 NA FULLERTON CA 92833,FULLERTON,CA,92833,-117.9593128794616,33.85764171549009,85.9
"417 N MCDOWELL BLVD, SUITE 30 NA PETALUMA CA 94954",PETALUMA,CA,94954,-122.63524072786693,38.25432032157442,96.91
"2511 W 3RD STREET, SUITE 120 NA LOS ANGELES CA 90057",LOS ANGELES,CA,90057,-118.27722203837575,34.065243310325485,99.34
1447 HWY 6 SUITE 130 SUGAR LAND TX 77478,SUGAR LAND,TX,77478,-95.63143608888203,29.60176319331039,99.33
"1145 WEST 6TH STREET, SUITE 100 NA LOS ANGELES CA 90017",LOS ANGELES,CA,90017,-118.26335024007751,34.05460734574808,96.89
2700 GEARY BLVD. SUITE A NA SAN FRANCISCO CA 94118,SAN FRANCISCO,CA,94118,-122.44836492577959,37.78246645246752,96.44
3201 DOOLAN ROAD SUITE 175 NA LIVERMORE CA 94551,LIVERMORE,CA,94551,-121.8232459397162,37.704221428234234,99.36
"8333 IOWA STREET, SUITE 100 NA DOWNEY CA 90241",DOWNEY,CA,90241,-118.13388151961091,33.93741928689998,99.4
100 EAST ARIZONA NA SWEETWATER TX 79556,SWEETWATER,TX,79556,-100.40500999999995,32.47349500000007,85
265 SW JOHN JONES DRIVE NA BURLESON TX 76028,BURLESON,TX,76028,-97.32211999999998,32.54366500000003,85
1006 EAST HWY 2 NA DONNA TX 78537,DONNA,TX,78537,-98.04758479999998,26.16836630000006,85
5940 CROSSLAKE PARKWAY NA WACO TX 76712,WACO,TX,76712,-97.16344850005747,31.487343810259834,97.05
1310 MURCHINSON DRIVE SUITE C EL PASO TX 79902,EL PASO,TX,79902,-106.48684314524525,31.778683200844025,95.63
5672 HIGHWAY 6 NA MISSOURI CITY TX 77459,MISSOURI CITY,TX,77459,-95.57037224786846,29.571835021288894,95.96
10651 NORTH LOOP NA SOCORRO TX 79927,SOCORRO,TX,79927,-106.2729115884309,31.642982253149594,85
3400 CORINTH PARKWAY SUITE 130 CORINTH TX 76208,CORINTH,TX,76208,-97.05655157429003,33.15299925541171,99.48
900 NE 125 STREET #210 NA NORTH MIAMI FL 33161,NORTH MIAMI,FL,33161,-80.18004366205075,25.89051685104631,99.55
3240 HIGHWAY 441 SOUTH NA OKEECHOBEE FL 34974,OKEECHOBEE,FL,34974,-80.82971910984683,27.213210005878096,97.82
3901 UNIVERSITY BLVD S #111 NA JACKSONVILLE FL 32216,JACKSONVILLE,FL,32216,-81.60260769613164,30.285053593239255,99.55
3187 US HWY 98 N NA LAKELAND FL 33805,LAKELAND,FL,33805,-81.9665765563443,28.081906722658,97.73
6196 LAKE GRAY BLVD SUITE 112 JACKSONVILLE FL 32244,JACKSONVILLE,FL,32244,-81.74390931694957,30.202318970208104,99.61
11251 NW 20TH ST #105 NA DORAL FL 33172,DORAL,FL,33172,-80.37956715579125,25.792344229199244,99.57
1629 TREASURE HILLS BLVD SUITE 8 HARLINGEN TX 78550,HARLINGEN,TX,78550,-97.66954856816199,26.17058963802211,97.29
"9811 SOUTH IH35 BLDG 4, STE 100 AUSTIN TX 78744",AUSTIN,TX,78744,-97.78976391897974,30.157892704083487,96.4
2922 N MASON RD. SUITE 100 KATY TX 77449,KATY,TX,77449,-95.75207737638314,29.816726815946478,97.38
5040 CRENSHAW ROAD SUITE 200 PASADENA TX 77505,PASADENA,TX,77505,-95.16513958411602,29.640112308618434,97.22
16151 SLATER RD NA NORTH FORT MYERS FL 33917,NORTH FORT MYERS,FL,33917,-81.85218582016064,26.699411494982986,97.19
5778 S SEMORAN BLVD SUITE A ORLANDO FL 32822,ORLANDO,FL,32822,-81.31023752564124,28.479466004520404,97.2
14181 S TAMIAMI TRAIL #120 NA FORT MYERS FL 33912,FORT MYERS,FL,33912,-81.87119253998175,26.536381005559292,99.6
6331 BOULEVARD 26 SUITE 200 NORTH RICHLAND HILLS TX 76180,NORTH RICHLAND HILLS,TX,76180,-97.245113466515,32.81087188646732,99.32
1206 W. HENDERSON SUITE C CLEBURNE TX 76033,CLEBURNE,TX,76033,-97.40222209943566,32.34220581703929,87.14
"12176 N MO PAC EXPRESSWAY, SUITE A NA AUSTIN TX 78758",AUSTIN,TX,78758,-97.70898729138224,30.41287972740905,97.27
"4675 SWEETWATER BLVD, SUITE B NA SUGAR LAND TX 77479",SUGAR LAND,TX,77479,-95.63099398702514,29.58321987537328,96.9
7600 LAKEVIEW PARKWAY SUITE 200 ROWLETT TX 75088,ROWLETT,TX,75088,-96.52724402794951,32.912637201562774,97.45
20025 CHASEWOOK PARK DRIVE NA HOUSTON TX 77070,HOUSTON,TX,77070,-95.56999010376586,29.992555087785075,95.68
18003 LONGENBAUGH DR NA CYPRESS TX 77433,CYPRESS,TX,77433,-95.74221999999997,30.004525000000058,85
