Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2012,665,Franklin Center,200 East 2nd Avenue,Franklin,VA,23851,(757) 562-2208,MH-SA TX OP DU SF MD SI SS PA
2012,665,Lighthouse Counseling,420 Hudgins Road Suite 201,Fredericksburg,VA,22408,(540) 907-0121,SA TX OP WN SF MD PI MI
2012,666,Rappahannock Area Community Serv Board A Womans Place Clinic,2016 Lafeyette Boulevard Suite 101,Fredericksburg,VA,22401,(540) 891-3136,MH-SA TX OP CO PW WN DU CJ SF MD MC SI PI MI
2012,666,Rappahannock Area Community Serv Board Substance Abuse Services,600 Jackson Street,Fredericksburg,VA,22401,(540) 373-3223,MH-SA TX OP AD CO PW WN MN DU CJ SF MD MC SI PI MI SS
2012,666,Serenity Home Inc/Substance Abuse ICF Halfway Treatment Services,316 Bridgewater Street,Fredericksburg,VA,22401,(540) 371-3059,SA TX HH RS RL MN SF
2012,666,Snowden at Fredericksburg,1200 Sam Perry Boulevard,Fredericksburg,VA,22401,(540) 741-3900 Intake: (540) 741-7146 Hotline: (540) 741-3900,MH-SA TX DT BU HI OP PH CO SF MD MC SI PI MI AH SP
2012,666,Northwestern Community Services Board Mental Health and Subst Abuse Servs,209 West Criser Road Suite 100,Front Royal,VA,22630,(540) 636-2931 Hotline: (540) 635-4357,MH-SA TX OP SF PI MI SS AH
2012,666,Galax Treatment Center Inc Life Center of Galax,112 Painter Street,Galax,VA,24333,(800) 345-6998 Intake: (800) 345-6998x0 Hotline: (800) 345-6998,SA TX DT MM DM BU RS RL OP PH WN MN DU SF PI MI
2012,666,New River Treatment Center,140 Larkspur Lane,Galax,VA,24333,(276) 236-6341 Hotline: (800) 345-6998 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP HV PW WN SF PI
2012,666,Middle Peninsula Northern Neck Counseling Center,9228 George Washington Mem Highway,Gloucester,VA,23061,(804) 693-5057 Hotline: (804) 693COPE,MH-SA TX OP AD CO WN MN CJ SF MD MC SI PI MI
2012,666,Goochland/Powhatan Community Services,3058 River Road West,Goochland,VA,23063,(804) 556-5400,MH-SA TX BU OP SF MD MC SI PI SS AH
2012,666,Sagebrush Treatment Inc Inpatient/Residential,P.O. Box 554,Great Falls,VA,22066,(888) 406-7444 Intake: (703) 444-9141,SA TX DT BU RS RL CO WN MN SF PI SS
2012,666,Cumberland Mountain Comm Servs Board Substance Abuse Program Route,83 and Stillhouse Branch Road,Grundy,VA,24614,(276) 935-7154,MH-SA TX OP AD PW WN MN DU CJ SF MD MC SI PI MI AH
2012,666,Riverside Behavioral Health Center,2244 Executive Drive,Hampton,VA,23666,(757) 827-1001 Intake: (757) 827-3199 Hotlines: (757) 827-1001 (757) 827-3119,MH-SA TX DT BU HI OP AD CO SF MD MC PI MI AH
2012,666,Williamsville Wellness,10515 Cabaniss Lane,Hanover,VA,23069,(804) 559-9959,SA TX RS CO SF PI MI PA
2012,666,Harrisonburg/Rockingham Community Services Board,1241 North Main Street,Harrisonburg,VA,22802,(540) 434-1941 Intake: (540) 434-1941x0,MH-SA TX OP CO WN SF MD MC SI PI MI SS PA AH SP
2012,666,Recovery Center of Northern Virginia,459 Carlisle Drive Suite A,Herndon,VA,20170,(703) 464-5122,SA TX OP WN MN DU SF
2012,666,Frontier Health Inc Lee County Behavioral Health Center,34084 Wilderness Road,Jonesville,VA,24263,(276) 346-3590 Intake: (276) 346-1901 Hotline: (276) 346-3590,MH-SA TX BU OP AD CO PW WN MN DU CJ SF MD MC SI PI MI SS PA AH
2012,667,Rappahannock Area Community Serv Board King George Clinic,8479 Saint Anthonys Road,King George,VA,22485,(540) 775-9879 Hotlines: (540) 775-5064 (540) 373-6876,MH-SA TX OP DU SF MC PI MI SS
2012,667,Graydon Manor Intermediate Residential Facility,801 Childrens Center Road,Leesburg,VA,20175,(703) 777-3485 Intake: (703) 777-3485x1378,MH TX RL OP AD CO SF MD MC PI MI
2012,667,Inova Loudoun Hospital Loudoun Adult Medical Psychiatric Serv,224 Cornwall Street NW,Leesburg,VA,20176,(703) 771-2894,MH TX DT HI SE  SF MD MC PI MI AH
2012,667,Loudoun County Mental Health Center Substance Abuse Program,102 Heritage Way NE Suite 302,Leesburg,VA,20176,(703) 771-5100 Hotline: (703) 777-0320,MH-SA TX OP AD CO WN MN CJ SF MD MC PI MI SS SP
2012,667,Central Virginia Community Services Courtland Center,620 Court Street,Lynchburg,VA,24504,(434) 847-8035 Intake: (434) 847-8065,MH-SA TX DT RS OP PW DU SF MD MC SI PI MI SS AH
2012,667,Pathways Treatment Center,3300 Rivermont Avenue,Lynchburg,VA,24503,(434) 200-4455 Intake: (866) 749-4455 Hotline: (434) 200-4444,SA TX DT BU RS OP PH SF PI
2012,667,Center for Psychiatric and Addiction Treatment,8680 Hospital Way,Manassas,VA,20110,(703) 369-8464 Intake: (703) 369-8152,MH-SA TX DT HI OP SE  SF MD MC SI PI MI SS AH
2012,667,Sellati and Co Inc Woodbridge Methadone Treatment Center,8427 Dorsey Circle Suite 101,Manassas,VA,20110,(703) 330-7517 Intake: (800) 440-6310 Methadone Clients Only,SA TX DT MM DM OP WN SF
2012,667,Passages,817 Starling Avenue,Martinsville,VA,24112,(276) 632-5722 Intake: (276) 632-7128,SA TX RL MN SF MD PI
2012,667,Piedmont Community Services,24 Clay Street,Martinsville,VA,24112,(276) 632-7128 Hotline: (276) 632-7295,MH-SA TX RL OP PH AD WN MN SF MD MC SI PI MI AH
2012,667,Hanover County Community Service Board,8475 Bell Creek Road,Mechanicsville,VA,23116,(804) 365-6760 Intake: (804) 365-4222,MH-SA TX OP AD SF PI SS
2012,667,Chessen and Associates CARITAS Intensive Treatment,12420 Warwick Boulevard Suite 7-C,Newport News,VA,23606,(757) 595-3900,SA TX DT BU OP SF MD MC SI PI MI
2012,667,Hampton Roads Clinic Opioid Treatment Program,2712 Washington Avenue,Newport News,VA,23607,(757) 240-5223 Methadone Clients Only,SA TX DT MM DM OP CO PW WN MN SF MD SS AH
2012,667,Rock Landing Psychological Group,11825 Rock Landing Drive James Building,Newport News,VA,23606,(757) 873-1736,MH TX DT OP SF MD MC SI PI MI
2012,667,Naval Medical Center Portsmouth Substance Abuse Rehabilitation Program,1683 Gilbert Street Suite 100,Norfolk,VA,23511,(757) 444-1105x315 Intakes: (757) 444-8506x366 (757) 444- 8506x303,MH-SA TX RS RL OP PH CO WN DU PI MI
2012,667,Norfolk Community Services Board Substance Abuse Services,7460 Tidewater Drive,Norfolk,VA,23505,(757) 664-6670,SA TX MM DM BU OP CO HV PW WN MN SF MD SS AH
2012,668,District,19 Substance Abuse Services Petersburg Outpatient Services 20 West Bank Street Suite 4,Petersburg,VA,23803,(804) 862-6410x3143 Intake: (804) 861-6410 Hotlines: (804) 862-8000 (866) 365-2130,MH-SA TX OP AD CO PW WN SF MD MC MI SS PA
2012,668,Dept of Behavioral Healthcare Service SA Outpatient Treatment Services,505 Washington Street Suite 606,Portsmouth,VA,23704,(757) 393-8896 Intake: (757) 393-5327 Hotline: (757) 393-8990,MH-SA TX MM OP CO WN MN CJ SF MD SI PI 
2012,668,Neumann and Associates,720 Rodman Avenue,Portsmouth,VA,23707,(757) 393-9611,SA TX OP SF PI
2012,668,New River Valley Community Services Pulaski Center,1042 East Main Street,Pulaski,VA,24301,(540) 994-5023 Intake: (540) 961-8400 Hotline: (540) 961-8400,MH-SA TX BU OP AD SF MD MC SI PI MI SS AH
2012,668,Consolidated Substance Abuse Marine Corps Base ˛uantico MCCS (Attn: CSACC),2015 Bordelon Street,˛uantico,VA,22134,(703) 784-3502 Intake: (703) 784-3404,"SA TX OPNew River Valley Community Services New Life Recovery Center 7193 Warden Court Radford, VA 24141 (540) 831-4000 Hotline: (540) 961-8400 SA TX RS OP CO CJ SF MD SI PI MI AH"
2012,668,Fairfax Falls Church CSB ADS Reston Youth Services,1850 Cameron Glen Drive Suite 500,Reston,VA,20190,(703) 481-4004,SA TX OP PH AD CO HV GL SF MD PI SS PA AH F28 F92
2012,668,Chippenham Medical Center Tucker Pavilion,7101 Jahnke Road,Richmond,VA,23225,(804) 323-8846,MH DT HI SF MD MC PI MI AH
2012,668,Family Counseling Center for Recovery,4906 Radford Avenue,Richmond,VA,23230,(804) 354-1996 Intake: (804) 419-0492,MH-SA TX DT MM DM BU OP PH AD CO PW WN MN DU SF PI AH
2012,668,Family Counseling Center for Recovery Southlake,905 Southlake Boulevard Suite C,Richmond,VA,23236,(804) 419-0492 Intake: (804) 354-1996,SA TX DT MM DM BU OP WN MN DU SF PI
2012,668,Human Resources Inc Outpatient Methadone Program,15 West Cary Street,Richmond,VA,23220,(804) 644-4636 Intake: (804) 644-6310 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP WN MN SF
2012,668,McGuire Veterans A˚airs Medical Ctr Substance Abuse Treatment Program,1201 Broad Rock Boulevard,Richmond,VA,23249,(804) 675-5000x5116 Intake: (804) 675-5000x5410,SA TX DT MM DM HH BU RL OP CO MD MC SI PI MI PA
2012,668,Metro Treatment of Virginia LP DBA Richmond Treatment Center,1601 Overbrook Road Suite L,Richmond,VA,23220,(804) 213-0249 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP SF
2012,668,Richmond Behavioral Health Authority Substance Abuse Services,107 South 5th Street,Richmond,VA,23219,(804) 819-4000 Intake: (804) 819-4100,MH-SA TX OP PW WN SF MD SS
2012,668,Richmond IOP PLC Recovery Resources,10049 Midlothian Turnpike Suite B-2,Richmond,VA,23235,(804) 320-8032,SA TX OP WN SF PI
2012,668,Richmond Private Methadone Clinic (RPMC),4926 West Broad Street,Richmond,VA,23230,(804) 673-5241 Intake: (800) 440-6310 Methadone Clients Only,SA TX DT MM DM OP PW WN MN SF
2012,669,Richmond Southside Treatment Center,9609 Je˚erson Davis Highway,Richmond,VA,23237,(804) 275-1116 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP SF SP F28 F30
2012,669,Rubicon Inc Outpatient Services,2000 Mecklenburg Street,Richmond,VA,23223,(804) 359-3255 Intake: (804) 381-6287,SA TX BU OP HV WN CJ SF SS PA
2012,669,Rubicon Inc Womens Treatment Community,2825 Rady Street,Richmond,VA,23222,(804) 767-6600 Intake: (804) 767-6581,MH-SA TX BU RS RL CO WN BC SF
2012,669,Virginia Health Center,719 North 25th Street,Richmond,VA,23223,(804) 643-0002,MH-SA TX OP AD CO CJ SF MD PI MI SS PA SP
2012,669,Avenues to Recovery Inc,20 Walnut Avenue SW,Roanoke,VA,24016,(540) 344-3400,SA TX DT BU OP SF SI PI
2012,669,Bethany Hall Inc/Recovery Home for Chemically Dependent Women,1109 Franklin Road SW,Roanoke,VA,24016,(540) 343-4261x302 Intake: (540) 343-4261x301,SA TX RL PH PW WN BC SF MD
2012,669,Roanoke Treatment Center,3208 Hersnberger Road,Roanoke,VA,24017,(540) 366-5248 Intake: (800) 345-6998 Hotline: (800) 345-6998 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP CO WN SF PI MI
2012,669,Rappahannock Area Community Serv Board Caroline Clinic,19254 Rogers Clark Boulevard,Ruther Glen,VA,22546,(804) 633-9997 Intake: (540) 373-6876 Hotline: (540) 373-6876,MH-SA TX OP SF MD MC SI PI MI SS AH
2012,669,Lewis Gale Center for Behavioral Health,1902 Braeburn Drive,Salem,VA,24153,(540) 772-2801 Intakes: (800) 541-9992x9992 (540) 776-1100 Hotlines: (800) 541-9992 (540) 776-1100,MH-SA TX DT BU HI OP PH CO SF MD MC PI MI AH
2012,669,Mount Regis Center,405 Kimball Avenue,Salem,VA,24153,(800) 477-3447 Intake: (800) 477-3447x0 Hotline: (540) 389-4761,SA TX DT RS RL OP PH SF PI
2012,669,Veterans A˚airs Medical Center Substance Abuse Treatment Program,1970 Roanoke Boulevard Unit 116-A4 Psychiatry,Salem,VA,24153,(540) 982-2463x2585,GH TX DT BU HI RS OP PH CO WN SF PI MI 
2012,669,Smith˙eld Center,1801 South Church Street,Smith˙eld,VA,23430,(757) 357-7458,MH-SA TX OP DU SF MD SI SS PA
2012,669,Rappahannock Area Community Serv Board Spotsylvania Clinic,7424 Brock Road,Spotsylvania,VA,22553,(540) 582-3980,MH-SA TX OP CO SF MD MC SI PI MI SS
2012,669,Rappahannock Area Community Serv Board North Sta˚ord Clinic,15 Hope Road,Sta˚ord,VA,22554,(540) 659-2725 Intake: (540) 659-2726x221 Hotline: (540) 373-6876,MH-SA TX OP CO SF MD MC SI PI MI SS
2012,669,Region Ten Greene County O˜ce,24 Rectory Lane,Stanardsville,VA,22973,(434) 985-5220,MH-SA TX OP WN MN DU SF AH
2012,669,Valley Community Services Board Substance Abuse Outpatient Services,85 Sangers Lane,Staunton,VA,24401,(540) 887-3200 Intake: (540) 885-0866,MH-SA TX OP PH AD CO PW WN SF MD MC SI PI MI SS AH SP F42
2012,670,Loudoun County Mental Health Center Eastern Loudon O˜ce,21641 Ridgetop Circle Suite 105,Sterling,VA,20166,(571) 258-3026 Hotline: (703) 771-0320,MH-SA TX OP AD CO WN MN CJ SF MD MC PI MI SS SP
2012,670,Western Tidewater CSB Outpatient Services,135 South Saratoga Street,Su˚olk,VA,23434,(757) 925-2222,MH-SA TX OP AD CO PW DU SF MD SI SS PA
2012,670,Dist,19 MH/MR Subst Abuse Services Surry Counseling Service 474 Colonial Trail West,Surry,VA,23883,(757) 294-0037 Intakes: (757) 294-0037x100 (757) 294- 0037x101,MH-SA TX OP SF MD MC PI SS PA
2012,670,Cumberland Mountain Comm Servs Board Substance Abuse Program,102 Church Street,Tazewell,VA,24651,(276) 988-7961,MH-SA TX OP AD PW WN MN DU CJ SF MD MC SI PI MI 
2012,670,New Generations Specialized Treatment Program Women/Babies,8422 Electric Avenue,Vienna,VA,22182,(703) 849-1312 Intake: (703) 359-7040,SA TX HH BU HI RL CO HV PW WN BC CJ SF MD MC PI SS PA AH F28 F92
2012,670,Adult Outpatient Services Pembroke,6 Outpatient Program 297 Independence Boulevard Pembroke 6 Suite 126,Virginia Beach,VA,23462,(757) 385-0511 Intake: (757) 385-0866,MH-SA TX OP CO WN MN SF MD MC PI SS AH SP F81
2012,670,Atlantic Psychiatric Services,500 Viking Drive Suite 200,Virginia Beach,VA,23452,(757) 468-0550,MH-SA TX BU OP AD WN DU SF MD MC PI MI
2012,670,Dominion Psychiatric Associates Turning Point IOP,2580 Potters Road,Virginia Beach,VA,23454,(757) 498-9391,MH TX DT BU OP DU CJ SF MC PI MI
2012,670,Mental Health Substance Abuse Division Adult Day Treatment Program,1045 Lynnhaven Parkway,Virginia Beach,VA,23452,(757) 385-4010 Intake: (757) 385-4785,MH-SA TX PH CO SF MD SS
2012,670,Mental Health Substance Abuse Division Child and Youth Services,289 Independence Boulevard Pembroke 3 Suite 245,Virginia Beach,VA,23462,(757) 385-0850 Hotline: (757) 385-0888,MH-SA TX OP AD CO CJ SF MD MC SI PI MI SS
2012,670,New Bridges Outpatient Rehabilitation Center,3500 Virginia Beach Boulevard Suite 410,Virginia Beach,VA,23452,(757) 455-8283,MH-SA TX OP DU SF MD MC SI PI MI
2012,670,Oxford House Lake Smith,5541 ˛uarterpath Gate,Virginia Beach,VA,23455,(757) 228-1910,"HHRecovery for the City International T/A Recovery for Life 3419 Virginia Beach Boulevard Suite B-6 Virginia Beach, VA 23452 (757) 456-0093 SA TX OP MN DU SF SP"
2012,670,Sellati and Co Inc Virginia Beach Methadone Clinic,1728 Virginia Beach Boulevard Suite 113,Virginia Beach,VA,23454,(757) 437-0411 Intake: (800) 440-6310 Methadone Clients Only,SA TX DT MM OP SF
2012,670,Tidewater Psychotherapy Services Horizons,256 North Witchduck Road Suite G,Virginia Beach,VA,23462,(757) 497-3670,MH-SA TX OP AD DU SF MD MC SI PI MI
2012,670,Virginia Beach Psychiatric Center,1100 1st Colonial Road,Virginia Beach,VA,23454,(757) 496-6000 Intakes: (757) 627-5433 (757) 496-3500 Hotline: (757) 627-5433,MH-SA TX DT BU HI PH AD CO SF MC SI PI MI
2012,670,Behavioral Healthcare/Fauquier,340 Hospital Drive,Warrenton,VA,20186,(540) 347-7620 Hotline: (540) 347-7620,MH-SA TX OP SF MD MC SI PI MI SS
2012,671,Family Focus Counseling Service PC,20 John Marshall Street Suite B,Warrenton,VA,20186,(540) 349-4537,TX OP AD WN MN SF PI MI
2012,671,Frontier Health Inc Scott County Behavioral Health Service,1006 U.S. Highway 23 North,Weber City,VA,24290,(276) 225-1190,MH-SA TX BU OP AD CO PW WN MN DU CJ SF MD MC SI PI MI SS PA AH
2012,671,Bacon Street Inc,247 McLaws Circle,Williamsburg,VA,23185,(757) 253-0111,SA TX OP AD CO SF MD SI PI MI SS
2012,671,Colonial Behavioral Health Substance Abuse Services,1657 Merrimac Trail,Williamsburg,VA,23185,(757) 220-3200,MH-SA TX OP AD CO WN MN SF MD MC PI MI SS AH
2012,671,Bridging the Gaps Inc Drayton House,505 Fairmont Avenue,Winchester,VA,22601,(540) 535-1111 Intake: (866) 711-1234,SA TX RS RL SF PI
2012,671,Bridging the Gaps Inc Substance Abuse and Outpatient Servs,423 West Cork Street,Winchester,VA,22601,(540) 535-1111 Intake: (866) 711-1234,SA TX RS RL OP PH SF PI
2012,671,Council on Alcoholism Lord Fairfax Community Inc,512 South Braddock Street,Winchester,VA,22601,(540) 662-8877,SA TX HH RL SF
2012,671,Winchester Addiction Services PLC,3042 Valley Avenue Suite 110,Winchester,VA,22601,(540) 450-2206,SA TX DT BU OP AD CJ SF PI SS
2012,671,Washington Behavioral Health,1954 Opitz Boulevard,Woodbridge,VA,22191,(703) 492-2924,MH-SA TX DT BU OP PH SF PI MI F4
2012,673,N Cedar Grove Counseling Inc Aberdeen,614 West Market Street,Aberdeen,WA,98520,(360) 533-3161,SA TX OP DU SF SI PI
2012,673,Harbor Crest Behavioral Health Grays Harbor Community Hospital,1006 North H Street,Aberdeen,WA,98520,(360) 533-8500 Intake: (360) 537-6256,SA TX DT BU HI OP PH GL DU SF MD MC PI MI
2012,673,Sea Mar Behavioral Health Aberdeen,1813 Sumner Avenue,Aberdeen,WA,98520,(360) 538-1461,MH-SA TX OP CO WN MN SF MD MC SI PI MI SS
2012,673,Social Treatment Opportunity Programs (STOP),114 North Park Street,Aberdeen,WA,98520,(360) 533-4997 Intake: (800) 992-1168,SA TX OP SF PI SS
2012,673,True North Student Assistance and Treatment Services/Grays Harbor,104 South K Street,Aberdeen,WA,98520,(360) 533-9749 Intake: (360) 589-4988,SA TX OP AD SF MD SI PI
2012,673,Samish Indian Nation Wellness Program Anacortes Branch,1809 Commercial Avenue,Anacortes,WA,98221,(360) 899-5282,SA TX OP AD SF MD
2012,673,Alpine Recovery Services Inc,16404 Smokey Point Boulevard Suite 109,Arlington,WA,98223,(360) 658-1388,SA TX OP SF SI PI
2012,673,Island Crossing Counseling Services Stillaguamish Tribe of Indians,21123 Smokey Point Boulevard,Arlington,WA,98223,(360) 652-9640x16 Intake: (360) 652-9640 Methadone Clients Only,SA TX MM OP PW SF MD MC SI
2012,673,Abate Abuse Counseling,502 16th Street NE Suite 308,Auburn,WA,98002,(253) 939-2243,SA TX OP SF PI SP
2012,673,All About Choices LLC,1833 Auburn Way North Suite S,Auburn,WA,98002,(253) 218-0317,SA TX OP AD SF PI
2012,673,Assessment/Treatment Associates Inc Auburn,4508 Auburn Way North Suite E,Auburn,WA,98002,(253) 205-8200,SA TX OP SF PI
2012,673,Future Visions Program Inc,620 M Street NE Suite 2,Auburn,WA,98002,(253) 735-2718,SA TX OP SF SI PI
2012,673,Lakeside Milam Recovery Centers Inc Auburn,721 45th Street NE Suite C,Auburn,WA,98002,(253) 859-6436,SA TX OP AD SF SI PI
2012,673,Muckleshoot Behavioral Health Program,39101 180th Avenue SE,Auburn,WA,98092,(253) 804-8752,MH-SA TX HH BU OP AD DU MD
2012,673,Sound Mental Health,4238 Auburn Way,Auburn,WA,98002,(253) 876-7600 Intake: (206) 302-2300,MH-SA TX OP CO SF MD PI AR SS AH SP
2012,673,Valley Cities Counseling/Consultation Branch of Valley Cities Counseling,2704 I Street NE,Auburn,WA,98002,(253) 939-4055 Intake: (253) 939-4058,MH TX OP SF MD MC SS PA
2012,673,Anchor Point Counseling Center,1710 West Main Street Suite 110,Battle Ground,WA,98604,(360) 687-3222,SA TX OP AD CO WN MN DU SF PI SS
2012,673,Helping Professionals Wellness Center Chemical Dependency Outpatient Servs,2401 Main Street Suite 205,Battle Ground,WA,98604,(360) 687-0693,MH-SA TX DT OP PH AD CO PW WN MN DU CJ SF SI PI SS
2012,674,N BELLEVUEAssessment/Treatment Associates Inc,13353 Bel-Red Road Suite 101,Bellevue,WA,98005,(425) 289-1600,SA TX OP DU SF PI
2012,674,Coastal Treatment Services,14730 NE 8th Street Suite 110,Bellevue,WA,98007,(425) 646-4406,MH-SA TX OP AD CO WN SF SI PI SS PA SP
2012,674,Con˙dential Treatment Options,1233 120th Avenue NE Suite D,Bellevue,WA,98005,(425) 450-9301,MH-SA TX OP AD CO HV GL WN MN DU CJ SF
2012,674,Eastside Center For Family Former Eastside Addiction Professional,2025 112th Avenue NE Suite 101,Bellevue,WA,98004,(425) 462-8558,MH-SA TX OP AD WN MN SF PI F28
2012,674,Rational Treatment Services (RTS) Inc,1601 114th Avenue SE Suite 160,Bellevue,WA,98004,(206) 459-2242,SA TX OP DU SF 
2012,674,S˝erapeutic Health Services Eastside Branch,1412 140th Place NE,Bellevue,WA,98007,(425) 747-7892,SA TX BU OP WN DU SF MD SI PI MI AR SS F70
2012,674,United Treatment and ˝erapy,12501 Bel Red Road Suite 206,Bellevue,WA,98005,(425) 688-0033,MH-SA TX OP AD CO SF PI
2012,674,Youth Eastside Services (YES) Bellevue Main Facility,999 164th Avenue NE,Bellevue,WA,98008,(425) 747-4937,MH-SA TX OP AD GL PW CJ SF MD PI AR SS AH SP
2012,674,Advanced Choices,2505 Cedarwood Avenue Suite 4,Bellingham,WA,98225,(360) 752-3262,SA TX OP AD CO SE DU SF MD PI SS PA
2012,674,Belair Clinic,1130 North State Street,Bellingham,WA,98225,(360) 676-4485,SA TX OP AD DU SF PI SS
2012,674,Bridges Treatment and Recovery,1221 Fraser Street Suite E-1,Bellingham,WA,98229,(360) 714-8180,SA TX OP PH AD DU SF PI 
2012,674,Recovery Center,515 Lakeway Drive,Bellingham,WA,98225,(360) 676-2187,SA TX BU OP AD CO PW WN MN DU SF MD SI PI MI SS AH
2012,674,Lummi Counseling Services,2530 Kwina Road,Bellingham,WA,98226,(360) 384-2330,SA TX BU OP AD WN MN MD
2012,674,Sea Mar Behavioral Health Bellingham,4455 Cordata Parkway,Bellingham,WA,98226,(360) 734-5458,MH-SA TX OP CO WN SF MD SI SS SP
2012,674,Sea Mar Visions Female Youth Trt Ctr,1603 East Illinois Street,Bellingham,WA,98226,(360) 647-4266 Intake: (360) 788-7184,SA TX DT RS RL AD CJ SF MD SI PI AH SP F42
2012,674,Westcoast Counseling and Treatment Ctr,1200 Dupont Street Suite 1-A,Bellingham,WA,98225,(360) 647-7577,SA TX OP WN MN SF MD SI PI 
2012,674,Waterfront Counseling in Blaine,228 Cherry Street,Blaine,WA,98230,(360) 332-1000 Intake: (360) 332-8549x0 Hotline: (360) 332-8496,SA TX OP SF PI MI
2012,674,Freedom Recovery Center,10215 214th Avenue East,Bonney Lake,WA,98391,(253) 862-7374 Hotline: (253) 961-0116,SA TX OP DU SF PI MI SS AH
2012,674,Alpha Center for Treatment Inc,10614 Beardslee Boulevard Suite D,Bothell,WA,98011,(425) 483-4664,MH-SA TX OP CO DU CJ SF MD SI PI MI SS
2012,675,N Canyon Park Treatment Solutions Branch of WCHS Inc/CRC Health Corp,22026 20th Avenue SE Suite 101,Bothell,WA,98021,(425) 672-7293,SA TX MM OP PW WN DU SF SI PI SS AH
2012,675,Northshore STARS Program Center for Human Services,22105 23rd Drive SE,Bothell,WA,98021,(425) 408-7818 Intakes: (425) 408-7970 (206) 819-1641,SA TX OP AD CO SF MD PI AR
2012,675,Northshore Youth and Family Services,10309 NE 185th Street,Bothell,WA,98011,(425) 485-6541 Intake: (425) 485-6541x104,MH-SA TX OP AD CO PW WN MN SF MD SI PI MI SS PA
2012,675,Advantages Counseling Services Bremerton,645 4th Street Suite 201,Bremerton,WA,98337,(360) 479-0853,SA TX OP DU SF PI SP
2012,675,Agape Unlimited,5464 Kitsap Way,Bremerton,WA,98312,(360) 373-1529,SA TX OP PW WN MN SF MD PI SP
2012,675,Cascadia Addiction Bountiful Life Treatment Center PLLC,2817 Wheaton Way Suite 205,Bremerton,WA,98310,(360) 373-0155,SA TX OP PW WN MN DU CJ SF MD MC SI PI AR SS PA 
2012,675,Mental Health Services,5455 Almira Drive Northeast,Bremerton,WA,98311,(360) 373-5031 Intake: (360) 405-4010,MH-SA TX OP CO SE WN MN CJ SF MD SS PA
2012,675,Olympic Wellness Center,2528 Wheaton Way Suite 106,Bremerton,WA,98310,(360) 782-1933,SA TX OP CO DU SF PI SS
2012,675,Right Choice Counseling Serv Inc,1740 NE Riddell Road Suite 314,Bremerton,WA,98310,(360) 373-4077,SA TX OP WN MN DU SF PI 
2012,675,James Oldham Treatment Center,201 Highland Drive P.O. Box 354,Buena,WA,98921,(509) 865-6705,SA TX RS MN SF MD SI PI MI AR
2012,675,Follman Agency Burlington,910 South Anacortes Street,Burlington,WA,98233,(360) 755-1125,MH-SA TX OP CO SF SI PI
2012,675,Drug Abuse Prevention Center Castle Rock,2232 South Silverlake Road,Castle Rock,WA,98611,(360) 274-3262 Intake: (360) 274-3262x12 Hotline: (360) 274-3262,SA TX RS RL WN MN SF MD SI
2012,675,Wahkiakum Chemical Dependency Services,42 Elochoman Valley Road,Cathlamet,WA,98612,(360) 795-8630 Intake: (800) 635-5989 Hotlines: (360) 795-8630 (800) 635-5989,MH-SA TX OP SF MD SI PI MI SS PA AH
2012,675,American Behavioral Health Systems Chehalis,500 SE Washington Avenue,Chehalis,WA,98532,(360) 748-4776,SA TX RS RL WN MN SF MD MC SI PI
2012,675,Eugenia Center,121 NW Chehalis Avenue,Chehalis,WA,98532,(360) 740-9767,SA TX OP DU CJ SF MD MC SI PI MI SS PA
2012,675,Inner Peace Counseling Inc,118 North Market Boulevard,Chehalis,WA,98532,(360) 748-7268,SA TX OP SF PI
2012,675,True North Student Assistance and Treatment Services/Lewis,2100 North National Avenue P.O. Box 12,Chehalis,WA,98532,(360) 748-2274 Intake: (877) 259-0313,SA TX OP AD SF MD MC SI PI PA
2012,675,Sanctuary at the Lake Lake Chelan Community Hospital,503 East Highland Avenue,Chelan,WA,98816,(509) 682-3300x6811,SA TX DT BU HI RS CO WN MN SF MC PI
2012,676,N Northeast Washington Alliance Counseling Services Chewelah,301 East Clay Street Room 201,Chewelah,WA,99109,(509) 935-4808,MH-SA TX OP AD DU SF MD SI PI SS AH
2012,676,˛uality Behavioral Health,900 7th Street,Clarkston,WA,99403,(509) 758-3341 Intake: (509) 843-3791 Hotlines: (509) 758-3341 (509) 758-4665,MH-SA TX OP AD CO DU SF MD MC SI PI MI SS AH 
2012,676,Assessment Center/Colville,218-A North Oak Street Suite B,Colville,WA,99114,(509) 684-2349,MH-SA TX OP PH AD DU SF SI PI
2012,676,Northeast WA Alliance Counseling Servs Colville Branch,165 East Hawthorne Avenue,Colville,WA,99114,(509) 684-4597,MH-SA TX OP AD DU SF MD SI PI SS AH
2012,676,Sauk Suiattle Indian Tribe Department of Health and Social Servs,5318 Chief Brown Lane,Darrington,WA,98241,(360) 436-1400x223,MH-SA TX OP AD CO WN DU SF MD MC SI PI AR
2012,676,Lincoln County Alcohol/Drug Center,510 Morgan Street,Davenport,WA,99122,(509) 725-2111,SA TX OP AD DU SF MD MC SI PI SS
