Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
ID Insightful Directives,,,1237 Shawnee Road,,,Madison,TN,37115,(615)870-0304,,,SA/TX/OP/AD/CO/HV/GL/WO/MN/SF/MD/MC/PI/MI/PA/SP/F14/F52/F87/F109/N11/,8734TN37115
Pathfinders Inc,,,770 Madison Square,,,Madison,TN,37115,(615)865-8333 Hotline: (800)553-2540,www.pathfinderstn.org,,SA/TX/OP/PH/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/PI/SS/SP/AH/,1125TN37115
Bradford Health Services,Manchester Outreach/Coffee,,1601 McArthur Street,,,Manchester,TN,37355,(800)464-0824 Hotline: (800)464-0824,www.bradfordhealth.com,,SA/TX/OP/AD/SF/MD/PI/AH/,1442TN37355
Pathways of Tennessee Inc,,,457 Hannings Lane,,,Martin,TN,38237,(731)587-3854 Intake: (800)587-3854 Hotline: (800)372-0693,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/PA/,2810TN38237
Blount Memorial Hospital,Emotional Health and Recovery Center,,907 East Lamar Alexander Parkway,,,Maryville,TN,37804,(865)981-2300,www.blountmemorial.org,,MH-SA/TX/DT/OP/PH/HI/CJ/SF/MC/PI/MI/AH/,3318TN37804
Cherokee Health System,,,4330 Maynardville Highway,,,Maynardville,TN,37807,(865)992-3849,www.cherokeehealth.com,,MH/TX/OP/AD/CO/SF/MD/MC/PI/MI/AH/,4608TN37807
CHEER Mental Health Center,,,120 Omni Drive,,,McMinnville,TN,37110,(931)473-9649 Intake: (877)567-6051 Hotline: (877)567-6051,,,MH/TX/OP/CJ/SF/MD/MC/PI/MI/SP/AH/,6619TN37110
Assoc Catholic Charities of Diocese,Sophias House,,1325 Jefferson Street,,,Memphis,TN,38104,(901)722-4700 Intake: (901)728-4229,,,TX/RR/AD/CO/PW/,7855TN38104
Baby Love/Midtown Mental Health Center,Pregnant Women Program,,450 Pontotoc Street,,,Memphis,TN,38126,(901)577-0200x370 Intake: (901)577-0256 Hotline: (901)577-9400,,,SA/TX/OP/RR/PW/PA/,4871TN38126
Cocaine and Alcohol Awareness Program,(CAAP),,1656 Lamar Avenue,,,Memphis,TN,38118,(901)272-2227 Hotlines: (901)942-0022 (901)794-0915,,,SA/TX/OP/PH/CO/PW/WO/MN/DU/CJ/SF/PI/SS/PA/AH/,0535TN38118
Delta Medical Center,,,3000 Getwell Street,,,Memphis,TN,38118,(901)369-8190,,,GH/TX/DT/OP/PH/HI/CO/SF/MD/MC/PI/MI/SP/AH/F4/F8/F14/F16/F27/F29/F30/F43/F85/,7800TN38118
Frayser/Millington Mental Health Ctr,Substance Abuse Treatment Program,,2150 Whitney Avenue,,,Memphis,TN,38127,(901)353-5440 Hotline: (901)353-5440,,,MH-SA/TX/OP/CO/CJ/SF/MD/,3508TN38127
Grace House Inc,,,329 North Bellevue Street,,,Memphis,TN,38105,(901)722-8460,,,SA/TX/DT/RR/WO/SF/PI/SS/PA/AH/,6177TN38105
Harbor House Inc,,,1979 Alcy Road,,,Memphis,TN,38114,(901)743-1836,,,SA/TX/DT/HH/RR/MN/SF/AH/,8919TN38114
Memphis Alcohol and Drug Council Inc,,,1430 Poplar Avenue,,,Memphis,TN,38104,(901)274-0056,,,SA/TX/OP/AD/DU/CJ/SF/PI/MI/SS/SP/,0686TN38104
Memphis City Schools Mental Health Ctr,Center for Safe and Drug Free Schools,,3782 Jackson Avenue,,,Memphis,TN,38108,(901)385-4240 Intake: (901)722-4477,,,MH/TX/OP/AD/,7743TN38108
Memphis Recovery Centers Inc,,,219 North Montgomery Street,,,Memphis,TN,38104,(901)272-7751,www.memphisrecovery.com/,,SA/TX/DT/HH/OP/PH/RR/AD/MN/DU/SF/PI/,5503TN38104
Memphis Treatment Center for,Research and Addiction Treatment,,1270 Madison Avenue,,,Memphis,TN,38104,(901)722-9420,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/SF/MD/MC/PI/MI/PA/SP/,2159TN38104
New Directions Inc,,,642 Semmes Street,,,Memphis,TN,38111,(901)327-4244,,,SA/TX/DT/OP/PH/RR/HV/PW/WO/MN/SF/MD/SS/,4933TN38111
Raleigh Professional Associates,,,2960-B Austin Peay Highway,,,Memphis,TN,38128,(901)372-7878,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WO/SF/PI/AH/,9331TN38128
Saint Francis Hospital,Addiction Treatment Program,,5959 Park Avenue,,,Memphis,TN,38119,(901)765-1545 Intake: (901)765-1400,www.tenethealth.com,,MH-SA/TX/DT/OP/PH/HI/CO/HV/SE/PW/SF/MD/MC/PI/SP/AH/,0291TN38119
Serenity House Rehabilitation Center,,,1266 Vinton Avenue,,,Memphis,TN,38104,(901)726-1131 Intake: (901)521-1131 Hotline: (800)889-9789,,,SA/TX/HH/OP/RR/PW/WO/SF/SP/,7030TN38104
Serenity Recovery Centers Inc,,,1094 Poplar Avenue,,,Memphis,TN,38105,(901)521-1131 Hotline: (800)889-9789,,,SA/TX/HH/OP/RR/PW/WO/MN/SF/,0738TN38105
Serenity Recovery Centers Inc,,,301 North Bellevue Boulevard,,,Memphis,TN,38105,(901)726-1131,,,HH/,2083TN38105
Southeast Mental Health Center Inc,Alcohol and Drug Abuse Program,,3810 Winchester Road,,,Memphis,TN,38118,(901)369-1400,,,MH-SA/TX/OP/AD/CO/DU/SF/MD/MC/PI/SS/,6468TN38118
Southeast Mental Health Center Inc,,,3628 Summer Avenue,,,Memphis,TN,38122,(901)452-6941 Intake: (901)369-1400,,,MH/TX/DT/OP/SF/MD/MC/PI/SS/SP/AH/,5643TN38122
Synergy Foundation Inc,,,2305 Airport Interchange,,,Memphis,TN,38132,(901)332-2227,www.synergyfoundation.com,,SA/TX/RR/MN/DU/PA/,5481TN38132
Veterans Affairs Medical Center,Mental Health Serv Chem Dependency Ctr,,1030 Jefferson Avenue,,,Memphis,TN,38104,(901)523-8990x5448,,,GH/TX/DT/OP/PH/RR/HI/CO/WO/PI/MI/,7436TN38104
Whitehaven/Southwest Mental Health Ctr,Alcohol and Drug Abuse Program,,1087 Alice Avenue,,,Memphis,TN,38106,(901)259-1920x125 Intake: (901)259-1920,www.wswmhc.net,,MH/TX/OP/AD/CO/HV/DU/CJ/SF/MC/PI/SS/PA/AH/,7901TN38106
Cherokee Health System,,,815 West 5th North Street,,,Morristown,TN,37814,(423)586-5032,www.cherokeehealth.com,,MH/TX/OP/CO/SF/MD/MC/PI/MI/AH/,3885TN37814
New Hope Recovery Center,,,233 West Main Street,,,Morristown,TN,37814,(423)581-2411,,,SA/TX/OP/CJ/SF/MD/PI/,1099TN37814
James H Quillen VAMC,,,Sidney and Lamont Streets,,,Mountain Home,TN,37684,(423)926-1171x2762,,,GH/TX/DT/OP/HI/PI/MI/,4598TN37684
Guidance Center,,,118 North Church Street,,,Murfreesboro,TN,37130,(615)893-0770 Intake: (877)567-6051 Hotline: (877)567-6051,,,MH/TX/OP/AD/WO/DU/CJ/SF/MD/MC/PI/MI/SP/AH/,7577TN37130
Pathfinders Inc,Murfreesboro Outpatient Center,,815 South Church Street,Suite 100,,Murfreesboro,TN,37130,(615)848-0773 Hotline: (800)553-2540,,,SA/TX/OP/AD/DU/SF/PI/SS/PA/,5972TN37130
Tennessee Valley Healthcare System,Alvin C York Campus,,3400 Lebanon Road,,,Murfreesboro,TN,37130,(615)893-1360x3813,,,GH/TX/DT/HH/OP/RR/SF/PI/,4578TN37130
Bradford Health Services,Nashville Outreach,,2525 Perimeter Place Drive,Suite 103 Greenbrier Business Park,,Nashville,TN,37214,(800)677-8209 Intake: (615)902-9191 Hotlines: (615)902-9191 (800)677-8209,www.bradfordhealth.com,,SA/TX/OP/AD/SF/MD/PI/,0349TN37214
Centerstone,Luton Mental Health Services,,1921 Ransom Place,,,Nashville,TN,37217,(615)279-6700 Intake: (615)460-HELP,www.centerstone.org,,MH-SA/TX/OP/CO/SF/MC/PI/SP/AH/,6947TN37217
Cumberland Heights,Outpatient Services,,145 Thompson Lane,,,Nashville,TN,37211,(615)353-4305 Intake: (800)646-9998 Hotline: (800)646-9998,www.cumberlandheights.org,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/MI/SP/AH/,1051TN37211
Cumberland Heights,Alcohol and Drug Treatment,,8283 River Road,,,Nashville,TN,37209,(615)352-1757 Intake: (800)646-9998 Hotline: (800)646-9998,www.cumberlandheights.org,,SA/TX/DT/OP/RR/AD/WO/MN/CJ/SF/MD/PI/MI/SP/AH/,0365TN37209
Kathryn Benson Clinical Consulting,,,703 2nd Avenue South,,,Nashville,TN,37210,(615)885-3615 Intake: (615)259-1699,,,SA/TX/OP/DU/SF/,4858TN37210
Metro Health Department,Substance Abuse Program,,526 8th Avenue South,,,Nashville,TN,37203,(615)862-7900 Intake: (615)340-2172,healthweb.nashville.org,,SA/TX/OP/PH/WO/MN/PA/,9629TN37203
Middle Tennessee Treatment Center,,,2410 Charlotte Avenue,,,Nashville,TN,37203,(615)321-2575,ar-treatment.com,,SA/TX/DT/MM/DM/OP/CO/WO/MN/SF/PI/SP/AH/,5904TN37203
Parthenon Pavilion CMC,Dual Treatment Program,,2401 Parman Place,,,Nashville,TN,37203,(615)342-1400 Intake: (615)342-1450,www.tristarhealth.com,,MH/TX/DT/HI/CO/SF/MC/PI/MI/SP/AH/,5420TN37203
Samaritan Recovery Community Inc,,,319 South 4th Street,,,Nashville,TN,37206,(615)244-4802,,,SA/TX/HH/RR/CO/SF/PI/,9171TN37206
Teen/Life Challenge of Nashville,Womens Residence,,1017 Burchwood Avenue,,,Nashville,TN,37216,(615)868-7300,,,SA/TX/HH/RR/CO/HV/GL/SE/WO/,0172TN37216
Trilogy Outpatient Services,,,1800 Church Street,Suite 300,,Nashville,TN,37203,(615)385-4090,www.efrye.com,,SA/TX/OP/AD/CO/SF/MC/PI/,1416TN37203
Vanderbuilt Addiction Center,,,1601 23rd Avenue South,,,Nashville,TN,37232,(615)327-7200 Intake: (615)327-7000,www.mc.vanderbilt.edu,,MH-SA/TX/DT/OP/HI/CO/SF/MD/MC/PI/MI/SP/AH/F4/F14/F27/F29/F52/F84/F85/F87/F109/,8557TN37232
Veterans Affairs Medical Center/TVHCS,Substance Abuse Treatment Program,,1310 24th Avenue South,Unit 116-A,,Nashville,TN,37212,(615)327-5398 Intake: (615)327-4751x7101,,,SA/TX/DT/OP/HI/CO/SE/MI/,9316TN37212
Cherokee Health System,,,1596 Highway 33 South,,,New Tazewell,TN,37825,(423)626-8271 Intake: (423)586-5031,www.cherokeehealth.com,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/SP/,6506TN37825
Cherokee Health System,,,215 Hedrick Drive,,,Newport,TN,37821,(423)623-5301,www.cherokeehealth.com,,MH/TX/OP/AD/CO/SF/MD/MC/PI/MI/AH/,8983TN37821
Hope of East Tennessee Inc,,,115 Lancaster Road,,,Oak Ridge,TN,37830,(865)482-4826,www.hoteofet.org,,SA/TX/RR/CO/HV/GL/MN/SF/AH/,9744TN37830
Hope of East Tennessee Inc,,,188 Raleigh Road,,,Oak Ridge,TN,37830,(865)482-4826,www.hopeofet.org,,SA/TX/OP/RR/CO/WO/MN/SF/PI/SS/,4439TN37830
Methodist Medical Center,Behavioral Medicine Unit,,990 Oak Ridge Turnpike,,,Oak Ridge,TN,37831,(865)481-1470,,,MH-SA/TX/DT/HI/CO/HV/SE/SF/MD/MC/PI/MI/SS/SP/AH/F4/F27/,1121TN37831
Scott County Hospital Recovery Center,,,Alberta Avenue,,,Oneida,TN,37841,(423)569-8521 Intake: (800)322-7983,,,MH/DT/HI/CO/SF/MD/MC/PI/MI/,9065TN37841
Carey Counseling Center,Alcohol and Drug Abuse Program,,408 Virginia Street,,,Paris,TN,38242,(731)642-0521 Hotline: (800)353-9918,,,MH-SA/TX/OP/AD/WO/DU/SF/MD/MC/PI/SS/PA/,7667TN38242
Baptist Memorial Hospital/Lauderdale,County/Outpatient Behavioral Health,,326 Asbury Avenue,,,Ripley,TN,38063,(731)221-2475x2475 Intake: (731)221-2475,,,GH/TX/OP/SF/MD/MC/PI/MI/,6601TN38063
Care of Savannah Inc,Jack Gean Shelter for Women,,64 Jack Gean Drive,,,Savannah,TN,38372,(731)925-8619 Intake: (731)925-8620,,,SA/TX/RR/WO/SF/,8556TN38372
Care of Savannah Inc,Jack Gean Shelter for Men,,50 East End Drive,,,Savannah,TN,38372,(731)925-4447x11 Intake: (731)925-8619,,,SA/TX/HH/RR/HV/GL/SE/MN/DU/CJ/AH/,1361TN38372
Jack Gean Outpatient Program,,,50 East End Drive,,,Savannah,TN,38372,(731)925-4450,,,SA/TX/OP/SF/,7576TN38372
Quinco Mental Health Center,Alcohol and Drug Services,,1105 Pickwick Road,,,Savannah,TN,38372,(731)925-5054 Intake: (800)532-6339 Hotline: (800)467-2515,,,MH-SA/TX/OP/CO/WO/SF/MD/MC/PI/MI/SP/AH/,4005TN38372
Quinco Mental Health Center,Alcohol and Drug Services,,641 East Poplar Street,,,Selmer,TN,38375,(731)645-5753 Intake: (800)532-6339,,,MH/TX/OP/CO/DU/SF/MD/MC/PI/MI/,4699TN38375
Peninsula Behavorial Health,Outpatient Center,,124 North Henderson Avenue,,,Sevierville,TN,37862,(865)970-9800,www.covenanthealth.com,,MH/TX/OP/AD/SF/MD/MC/PI/MI/AH/,1078TN37862
Cherokee Health System,,,10731 Chapman Highway,Suite 3,,Seymour,TN,37865,(865)573-0698,www.cherokeehealth.com,,MH/TX/OP/AD/CO/SF/MD/MC/PI/MI/AH/,3601TN37865
Centerstone Comm Mental Health Centers,Highland Rim Mental Health Center,,712 North Main Street,,,Shelbyville,TN,37160,(931)684-0522 Intake: (615)463-HELP,www.centerstone.org,,MH-SA/TX/OP/AD/SF/MC/PI/SP/AH/,2063TN37160
Tony Rice Center Inc,For Men,,1300 Railroad Avenue,,,Shelbyville,TN,37160,(931)685-0957 Hotline: (800)889-9789,www.tonyricecenter.com,,SA/TX/HH/RR/WO/MN/SF/SP/AH/,3677TN37160
Guidance Center,,,131 Mayfield Drive,,,Smyrna,TN,37167,(615)459-9251 Intake: (877)567-6051 Hotline: (877)567-6051,,,MH/TX/OP/CJ/SF/MD/MC/PI/MI/SP/AH/,5439TN37167
Centerstone,Harriett Cohn Center/Springfield,,713 Cheatharn Street,,,Springfield,TN,37172,(615)384-8089 Intake: (615)460-HELP,www.centerstone.org,,MH-SA/TX/OP/AD/CO/SF/MC/PI/SP/AH/,9451TN37172
Cherokee Health System,Substance Abuse Treatment Program,,6350 West Andrew Johnson Highway,,,Talbott,TN,37877,(423)586-5031,www.cherokeehealth.com,,MH/TX/OP/AD/CO/SF/MD/MC/PI/MI/AH/,1021TN37877
Carey Counseling Center Inc,,,200 East Eaton Street,,,Trenton,TN,38382,(731)855-2871 Intake: (800)611-7757,,,MH/TX/OP/AD/WO/MN/DU/SF/MD/MC/PI/SS/PA/,6568TN38382
Cumberland Heights Outpatient,,,305 South Jackson Street,Suite C,,Tullahoma,TN,37388,(800)646-9998 Hotline: (800)646-9998,www.cumberlandheights.org,,SA/TX/OP/DU/CJ/SF/PI/MI/AH/,8773TN37388
Baptist Memorial Hospital,Behavioral Healthcare,,1201 Bishop Street,,,Union City,TN,38261,(731)884-8400,www.bmhcc.org/baptistonline/home,,MH-SA/TX/DT/OP/PH/HI/AD/CO/WO/MN/SF/MD/MC/PI/MI/SP/AH/,0930TN38261
Carey Counseling Center Inc,,,201 West Main Street,Suite C,,Union City,TN,38281,(731)885-8810 Intake: (800)611-7757,,,MH/TX/OP/DU/CJ/SF/PI/SS/,3884TN38281
Pathways of Tennessee Inc,,,930 Mount Zion Road,,,Union City,TN,38261,(731)885-9333 Intake: (800)587-3854 Hotline: (800)372-0693,,,MH-SA/TX/OP/DU/SF/MD/MC/PI/MI/SS/PA/,3957TN38261
Centerstone,River Valley Psychological Services,,811 East Railroad Street,,,Waverly,TN,37185,(931)296-4356 Intake: (615)460-HELP,www.centerstone.org,,MH-SA/TX/OP/AD/CO/SF/MC/PI/AH/,1855TN37185
Abilene Regional MH/MR Center,HRC Substance Abuse Service,,2616 South Clack Street,Suite 180,,Abilene,TX,79606,(915)690-5147,www.bhcmhmr.org,,SA/TX/OP/AD/CO/SF/MD/MC/PI/MI/SP/,2380TX79606
Prevention Strategies Inc,,,1617 Butternut Street,,,Abilene,TX,79602,(915)675-5934,,,MH-SA/TX/OP/PH/AD/CJ/SF/MD/PI/MI/SP/AH/,2339TX79602
Serenity Foundation of Texas,Serenity Outpatient Recovery Dynamics,,226 Beech Street,,,Abilene,TX,79601,(915)673-6489,,,SA/TX/OP/CJ/SP/,0301TX79601
Alice Counseling Center,,,63 South Wright Street,,,Alice,TX,78332,(361)664-8829,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/PI/MI/SS/PA/SP/,8289TX78332
Recovery Campuses of Texas Inc,,,160 FM 2507,,,Alice,TX,78332,(361)668-4500,,,SA/TX/OP/RR/CO/HV/MN/CJ/SP/,6850TX78332
Alcoholic Recovery Center,Level IV Transitional Resident,,1522 South Buchanan Street,,,Amarillo,TX,79101,(806)372-0580 Intake: (806)331-1624,,,SA/TX/OP/MN/SF/MI/,5839TX79101
Amarillo Alcoholic Womens Recovery Ctr,The Haven,,1308 South Buchanan Street,,,Amarillo,TX,79101,(806)374-5654,,,SA/TX/RR/WO/SF/SS/PA/SP/AH/,9896TX79101
Amarillo Council on Alcoholism and Drug Abuse,,,803 South Rusk Street,,,Amarillo,TX,79106,(806)374-6688 Hotline: (800)566-6688,,,SA/TX/OP/DU/CJ/SF/MD/SS/,0712TX79106
Amarillo VA Healthcare System,,,6010 Amarillo Boulevard West,,,Amarillo,TX,79106,(806)355-9703x7147 Intake: (806)355-9703 Hotline: (806)355-9703,,vaww.amarillo.med.va.gov,GH/TX/DT/OP/PH/RR/HI/CO/HV/GL/SE/SF/PI/MI/AH/,9357TX79106
Northwest Texas Healthcare System,The Pavillion,,1501 Coulter Road,,,Amarillo,TX,79106,(806)354-1850 Intake: (806)354-1810 Hotlines: (806)354-1810 (800)537-2585,www.nwtexashealthcare.com,,MH-SA/TX/DT/OP/HI/SF/MD/MC/PI/MI/,0827TX79106
West Texas Counseling and Rehabilitation Program,,,2300 Line Avenue,,,Amarillo,TX,79106,(806)373-0922,,wtcr.net,Methadone/Clients/Only/SA/TX/DT/MM/DM/OP/SF/MD/MC/PI/MI/,5658TX79106
Gulf Coast Center,Angleton Recovery Program,,101 Tigner Street,Building 1,,Angleton,TX,77515,(979)849-2311 Intake: (800)710-4322,,,SA/TX/OP/CO/WO/CJ/SF/MD/PI/MI/SS/SP/,2542TX77515
Aransas Pass Hospital,COADA The Coastal Bend,,1711 West Wheeler Avenue,,,Aransas Pass,TX,78336,(361)854-9199 Hotline: (361)854-9199,,,SA/TX/OP/CO/HV/GL/SE/PW/SF/MD/MC/PI/SP/,1453TX78336
North Bay Gen Hosp/New Vision Program,Acute Medical Detox and Psy Services,,1711 West Wheeler Avenue,,,Aransas Pass,TX,78336,(361)758-1620x331 Intake: (361)758-1620 Hotline: (800)939-2273,,,SA/DT/HI/AD/CO/HV/GL/SE/PW/SF/MD/MC/PI/MI/PA/SP/,4598TX78336
Sante Center for Healing,,,914 Country Club Road,,,Argyle,TX,76226,(940)464-7222 Intake: (800)258-4250,www.santecenter.com,,SA/TX/OP/PH/RR/CO/HV/GL/SF/PI/,5435TX76226
CDHS Inc,,,214 Billings Street,Suite 240,,Arlington,TX,76010,(817)652-1004,,Methadone Clients Only,SA/TX/DT/MM/OP/SF/,4160TX76010
Millwood Hospital,,,1011 North Cooper Street,,,Arlington,TX,76011,(817)261-3121,,,MH-SA/TX/DT/OP/PH/HI/AD/CO/HV/GL/SE/SF/MD/MC/PI/SP/AH/,8440TX76011
North Texas Addiction Counseling Inc,Outpatient,,1609 West Division Street,,,Arlington,TX,76012,(817)795-8278,,,SA/TX/OP/WO/DU/CJ/SF/SP/,6202TX76012
Tarrant Community Outreach Inc,,,711 East Lamar Boulevard,Suite 112,,Arlington,TX,76011,(817)795-3030,,,MH-SA/TX/OP/MN/DU/CJ/SF/PI/SS/,1991TX76011
Aeschbach and Associates,DBA Addictions and Psychotherapy Servs,,2824 South Congress Avenue,,,Austin,TX,78704,(512)444-5092,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/WO/SF/PI/MI/SP/F29/,3276TX78704
Austin Recovery Inc,Austin Recovery Inc at Salvation Army,,1000 Cumberland Street,,,Austin,TX,78745,(512)997-0101,www.austinrecovery.org,,SA/TX/OP/,4080TX78745
Austin Recovery Inc,Detox,,8402 Cross Park Drive,,,Austin,TX,78754,(512)997-0101 Intake: (512)821-1739 Hotline: (512)472-4357,www.austinrecovery.org,,SA/TX/DT/RR/PW/WO/MN/SF/MD/AH/,6344TX78754
Austin Recovery Inc,Family House,,3207 West Slaughter Lane,,,Austin,TX,78748,(512)292-1075 Intake: (512)821-1739 Hotline: (512)531-5305,www.austinrecovery.org,,SA/TX/RR/PW/WO/SF/MD/SS/AH/,8292TX78748
Austin Recovery Inc,Legacy,,403 East 33rd Street,,,Austin,TX,78704,(512)478-6773 Intake: (512)821-1739 Hotline: (512)472-4357,www.austinrecovery.org,,SA/TX/HH/RR/SF/MD/AH/,7861TX78704
Austin Recovery Inc,Outpatient Services,,8402 Cross Park Drive,,,Austin,TX,78754,(512)997-0101x251 Intake: (512)821-1739 Hotline: (512)472-4357,www.austinrecovery.org,,SA/TX/OP/SF/MD/AH/,6344TX78754
Austin Recovery Inc,Womens Program,,8402 Cross Park Drive,,,Austin,TX,78754,(512)997-0101 Intake: (512)821-1739 Hotline: (512)472-4357,www.austinrecovery.org,,SA/TX/RR/PW/WO/SF/MD/AH/,6344TX78754
Austin/Travis County MH/MR Center,(ATC) Methadone Maintenance,,1631-A East 2nd Street,,,Austin,TX,78702,(512)472-6261 Intake: (512)472-4357 Hotline: (512)472-HELP,www.atcmhmr.com,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WO/MN/SF/MD/MC/PI/MI/PA/SP/AH/,6187TX78702
Austin/Travis County MH/MR Center,(ATC) MH/MR Care Prog/Journey Outpt,,1631-E East 2nd Street,,,Austin,TX,78702,(512)804-3650,www.atcmhmr.com,,MH-SA/TX/OP/HV/MD/,9432TX78702
Austin/Travis County MH/MR Center,(ATC) Oak Springs Treatment Center,,3000 Oak Springs Drive,,,Austin,TX,78702,(512)926-5301 Hotline: (800)472-HELP,www.atcmhmr.com,,SA/TX/OP/PH/CO/CJ/SF/MD/MC/,8464TX78702
Changes Counseling Service,,,8711 Burnet Road,Suite A-3,,Austin,TX,78757,(512)257-0066,www.changescounseling.com,,SA/TX/OP/DU/CJ/SF/PI/MI/SS/PA/SP/AH/,6582TX78757
Choosing How I Live Life,Outpatient Services,,1700-D Montopolis Drive,,,Austin,TX,78741,(512)385-4799,,DWI/DUI Clients Only,SA/TX/OP/AD/DU/CJ/SF/MD/PI/SP/AH/,8003TX78741
Clean Investments Inc,Counseling Center (CICC),,2915 Martin Luther King Boulevard,,,Austin,TX,78702,(512)477-6690,,,SA/TX/OP/AD/HV/GL/SE/PW/DU/CJ/SF/MD/,2741TX78702
Cornerstone Counseling Inc,,,2417 Ashdale Drive,,,Austin,TX,78757,(512)420-0803,,,SA/TX/OP/WO/MN/CJ/SF/PI/SS/AH/,5189TX78757
Correctional Systems Inc,McCabe Comprehensive Sanctions Center,,1915 East Martin Luther King Street,,,Austin,TX,78702,(512)482-8622,,,SA/TX/OP/RR/CJ/SP/AH/,3247TX78702
La Haciendas Solutions,,,10435 Burnet Street,Suite 114,,Austin,TX,78758,(512)835-1994,www.lahasolutions.com,,SA/TX/OP/PH/AD/SF/PI/,9794TX78758
Maintenance and Recovery Services Inc,(MARS)/South,,2627 Jones Road,Suite 104,,Austin,TX,78745,(512)899-2100,www.marsmethadone.com,Methadone Clients Only,SA/TX/MM/OP/SF/SP/AH/,5048TX78745
Maintenance and Recovery Services Inc,(MARS),,8401 North IH 35,,,Austin,TX,78753,(512)339-9757,www.marsmethadone.com,Methadone Clients Only,SA/TX/MM/OP/DU/SF/SP/AH/,9376TX78753
My Own Recovery,,,1709 San Antonio Street,Suite 1,,Austin,TX,78701,(512)476-2655 Intake: (512)236-1816,,,MH/TX/OP/CO/DU/CJ/SF/SS/SP/,6537TX78701
Northwest Counseling and Wellness Ctr,,,12335 Hymeadow Drive,Suite 400,,Austin,TX,78750,(512)250-9355,ncwcjharvey.com,,SA/TX/OP/SF/PI/,8134TX78750
Phoenix Academy of Austin,,,400 West Live Oak Street,,,Austin,TX,78704,(512)440-0613 Intake: (512)440-0613x4745 Hotline: (888)TEX-DRUG,www.phoenixhouse.org,,SA/TX/OP/PH/RR/AD/CO/PW/WO/MN/SF/MD/PI/SS/PA/SP/AH/,6959TX78704
Phoenix House,,,400 West Live Oak Street,,,Austin,TX,78704,(214)999-1044 Intake: (512)440-0613,www.phoenixhouse.org,,SA/TX/OP/PH/RR/AD/CO/SF/MD/PI/MI/,4288TX78704
Push Up Foundations Inc,Womens Outpatient Treatment Program,,1700 East 2nd Street,,,Austin,TX,78702,(512)469-0561 Intake: (512)469-5958,,,SA/TX/HH/OP/HV/PW/WO/,3610TX78702
Push Up Foundations Inc,Mens Outpatient Treatment Program,,1711 East Cesar Chavez Street,,,Austin,TX,78702,(512)236-9629,,,SA/TX/OP/HV/MN/,9280TX78702
Sublimity,,,1709 San Antonio Street,Suite 1,,Austin,TX,78701,(512)236-1816 Hotline: (512)471-HELP,,,SA/TX/OP/SF/SP/,7432TX78701
Travis County Drug Diversion,Short Program,,205 West 9th Street,Suite 500,,Austin,TX,78701,(512)854-4646,,,SA/TX/OP/CO/SE/PW/CJ/SF/SP/AH/,9691TX78701
Up to Me Inc,,,6222 North Lamar Street,,,Austin,TX,78752,(512)459-4947x3,,,SA/TX/HH/RR/MN/CJ/,4689TX78752
Bluebonnet Trails Community MH/MR Ctr,Substance Abuse Services,,150 Settlement Drive,Suite E,,Bastrop,TX,78602,(512)303-3963,www.bluebonnetmhmr.org,,MH/TX/OP/CO/SF/MD/MC/MI/SS/SP/AH/,2618TX78602
Solutions Plus Inc,,,1515 North Alexander Street,Suite 305,,Baytown,TX,77520,(281)422-3619 Intake: (713)935-9990 Hotline: (713)935-9990,,,SA/TX/OP/AD/CO/DU/CJ/SF/MD/PI/SP/,8347TX77520
Unlimited Visions Aftercare Inc,,,616 Park Street,,,Baytown,TX,77520,(281)427-8786,,,SA/TX/OP/AD/DU/CJ/SF/,0805TX77520
Correctional Systems Inc,Beaumont Transitional Treatment Center,,2495 Gulf Street,,,Beaumont,TX,77703,(409)832-6495 Intake: (409)832-6495x41,,,TX/HH/RR/CO/HV/GL/SE/PW/WO/MN/DU/CJ/,8424TX77703
Jefferson County COADA,Next Step Program,,700 North Street,Suite 101,,Beaumont,TX,77701,(409)835-4989,www.jccada.org,,SA/TX/OP/SF/MD/PI/MI/SS/SP/AH/,8492TX77701
Jefferson County COADA Drug/Alcohol,Abuse Recovery Center (DAARC),,2235 South Street,,,Beaumont,TX,77701,(409)835-3873 Hotline: (800)221-8328,www.jccada.org,,SA/TX/RR/CO/HV/GL/SE/MN/SF/MC/PI/SP/AH/,0387TX77701
Land Manor Inc,Adams House Adolescent Program,,1970 Franklin Street,,,Beaumont,TX,77701,(409)833-6184,,,SA/TX/OP/PH/RR/AD/SF/MD/PI/,4773TX77701
Land Manor Inc,Melton Center,,1785 Washington Boulevard,,,Beaumont,TX,77705,(409)835-2662,,,SA/TX/OP/RR/MN/CJ/SF/,2326TX77705
