Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Hogar Crea Comerio,Barrio Palomas Abajo Sector El 26,Carretera 165 Km 33 Hm 8,,,,Comerio,PR,782,(787)875-7996,,,SA/TX/RR/MN/SP/,6549PR00782,-66.22914499999996,18.21533500000004,100.0
Hogar Crea Corozal,Kilometro 12.4,Barrio Dos Bocas Carretera 159,,,,Corozal,PR,783,(787)859-1237,,,SA/TX/RR/HV/MN/SP/,6549PR00783,-66.32010309999998,18.34173880000003,100.0
Hogar Crea Dorado,Calle A Bloque C-48,Costa de Oro,,,,Dorado,PR,646,(787)796-2821,,,SA/TX/RR/MN/SP/,6549PR00646,-66.27610899999996,18.46764800000005,100.0
Hogar Crea Guanica,Carretera Ochoa Km 19 Bda Esperanza,Finca 5 Hermanos,,,,Guanica,PR,653,(787)821-2690,,,SA/TX/RR/MN/SP/,6549PR00653,-66.90767999999997,17.970740000000035,100.0
Hogar Crea Guayama,Barrio Linea Capo 13,Carretera 15,,,,Guayama,PR,785,(787)864-0230,,,SA/TX/RR/MN/SP/,6549PR00785,-66.11251499999997,17.980815000000067,100.0
Hogar Nuevo Camino,Sector Villodas,Carretera 713 Km 0.3,,,,Guayama,PR,784,(787)864-9163,,,SA/TX/DT/RR/HV/SE/MN/CJ/SP/,6549PR00784,-66.11259499999993,17.982760000000038,100.0
Hogar Crea Guaynabo Adolescentes,Calle Vanda Numero 1,Urbanizacion Torrimar,,,,Guaynabo,PR,966,(787)781-7545,,,SA/TX/RR/AD/SP/,6549PR00966,-66.11831999999998,18.400210000000072,100.0
Hogar Crea Guaynabo Adultos,Calle Union 3 Sector Montalvo,Camino Alejandrino Km 05,,,,Guaynabo,PR,965,(787)790-5818,,,SA/TX/RR/MN/SP/,6549PR00965,-66.11784499999999,18.43241000000006,100.0
Hogar Crea Sabana,Calle Maritima 410,Barrio Sabana,,,,Guaynabo,PR,965,(787)781-6590,,,SA/TX/RR/HV/MN/SP/,6549PR00965,-66.11784499999999,18.43241000000006,100.0
Hogar Crea Gurabo,Carretera 931 Km 4.6,Barrio Navarro,,,,Gurabo,PR,778,(787)643-4330,,,SA/TX/RR/MN/SP/,6549PR00778,-65.97672149999994,18.253254200000068,100.0
Hogar El Buen Samaritano Inc,Carretera 941 Km 5 Hm 0,Km 5.0 Barrio Jaguas,,,,Gurabo,PR,778,(787)737-6005,,,SA/TX/DT/RR/SE/MN/CJ/SF/PI/SP/,6549PR00778,-65.97672149999994,18.253254200000068,100.0
Hogar Nueva Vida,Carretera 181 Ramal 944,Bo Celada,,,,Gurabo,PR,778,(787)737-2050 Intake: (787)737-2442,,,SA/TX/DT/OP/RR/MN/CJ/SF/SP/,6549PR00778,-65.97672149999994,18.253254200000068,100.0
Hogar Nueva Vida Oseli,Barrio Calabasas Carretera 182,,,,,Gurabo,PR,778,(787)893-4060 Intake: (787)893-4066,,,SA/TX/RR/SE/MN/CJ/SF/SP/,6549PR00778,-65.97672149999994,18.253254200000068,100.0
Corda Centro Pre Admision,Orientacion y Referimiento,Calle Antonio Lopez 51,,Esquina Dr Vidal Altos,,Humacao,PR,791,(787)852-4526 Intake: (787)285-1890,,,SA/TX/OP/RR/HV/GL/SE/MN/CJ/SF/SP/,6549PR00791,-65.82523999999995,18.152315400000077,100.0
Hogar Crea Humacao,Carretera 908 Km 2 Hm 7,Barrio Tejas,,,,Humacao,PR,791,(787)852-0144,,,SA/TX/RR/HV/MN/SP/,6549PR00791,-65.82523999999995,18.152315400000077,100.0
Hogar Crea Isabela Adolescentes,Carretera 472 Km 32,Barrio Bejucos,,,,Isabela,PR,662,(787)872-5274,,,SA/TX/RR/AD/SP/,6549PR00662,-67.02310499999999,18.499480000000066,100.0
Hogar Crea Juana Diaz Adultos,Carretera 14 Km 16.9,Sector Tijera,,,,Juana Diaz,PR,795,(787)837-0569,,,SA/TX/RR/MN/SP/,6549PR00795,-66.50353999999999,18.050275000000056,100.0
Proyecto Especial Para Adolecentes,De Juana Diaz,Barrio Capitanejo,,Carretera 1 Km 15.2,,Juana Diaz,PR,795,(787)837-8679 Intake: (787)260-2356,,,SA/TX/RR/AD/SP/,6549PR00795,-66.50353999999999,18.050275000000056,100.0
Hogar Crea Juncos,Carretera 185 Km 20,Hectometro 0 Barrio la Antigua Central,,,,Juncos,PR,777,(787)734-1767 Hotline: (787)449-5202,,,SA/TX/RR/HV/MN/SP/,6549PR00777,-65.92588999999998,18.22740000000005,100.0
Hogar Nuevo Pacto,Carretera 31 Km 19,,,,,Juncos,PR,777,(787)734-5880,,nuevopacto.tripod.com.htm.,SA/TX/RR/HV/SE/MN/DU/SF/SP/,6549PR00777,-65.92588999999998,18.22740000000005,100.0
Hogar Crea Las Marias,Carretera 119 Km 26.1,Barrio Maravilla Norte,,,,Las Marias,PR,670,(787)827-3313,,,SA/TX/RR/MN/SP/,6549PR00670,-66.99141439999994,18.249918500000035,100.0
Hogar Crea Loiza,Calle San Patricio Final 16,,,,,Loiza,PR,772,(787)876-2726,,,SA/TX/RR/MN/SP/,6549PR00772,-65.88087029999997,18.42924460000006,100.0
Hogar Crea Luquillo,Calle 14 Barrio Hato Viejo Fortuna,,,,,Luquillo,PR,773,(787)889-3300 Hotline: (787)889-3300,,,SA/TX/DT/RR/MN/SP/,6549PR00773,-65.72204999999997,18.372385000000065,100.0
Hogar Crea Manati Adultos,Carretera 2 Km .02,Barrio Cotto Norte,,,,Manati,PR,674,(787)854-3743,,,SA/TX/RR/MN/SP/,6549PR00674,-66.48591499999998,18.427555000000037,100.0
Hogar Crea Manati Damas,Carretera 616 Km 2,Barrio Tierras Nuevas Sector Cantitos,,,,Manati,PR,674,(787)636-4937,,,SA/TX/RR/WO/SP/,6549PR00674,-66.48591499999998,18.427555000000037,100.0
Hogar Crea Mayaguez Algarrobo,Carretera 104 Km 13,Barrio Algarrobo,,,,Mayaguez,PR,681,(787)832-8225 Intake: (787)832-8226 Hotline: (787)832-8226,,,SA/TX/DT/RR/MN/SP/,6549PR00681,-67.14000999999996,18.20148000000006,100.0
Hogar Crea Mayaguez Damas,Calle Fortunet 117 Esq Gen Contreras,Barrio Buena Vista,,,,Mayaguez,PR,680,(787)265-1493 Intake: (787)633-8756,,,SA/TX/DT/RR/WO/SP/,6549PR00680,-67.13682999999997,18.198755000000066,100.0
Hogar Crea Posada Fe Y Esperanza,Mayaguez,Calle Comercio 240,,,,Mayaguez,PR,680,(787)833-3100 Intake: (787)805-2865,,,SA/TX/DT/RR/HV/MN/SP/,6549PR00680,-67.13682999999997,18.198755000000066,100.0
Servicios Integrados para,Menores Mayaguez,Avenida Eugenio Maria de Hostos,,Hospital Betances Primer Piso,,Mayaguez,PR,681,(787)833-1371 Intake: (787)833-0663,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/MC/PI/SP/,6549PR00681,-67.14000999999996,18.20148000000006,100.0
Hogar Crea Moca,Carretera 420 Km .03,Barrio Voladora Sector El Hoyo,,,,Moca,PR,676,(787)877-9067,,,SA/TX/RR/AD/SP/,6549PR00676,-67.11354529999993,18.39344710000006,100.0
Hogar Crea Morovis,Carretera 159 Km 16,Barrio Montellano Sector La Fabrica,,,,Morovis,PR,687,(787)862-3356,,,SA/TX/RR/MN/SP/,6549PR00687,-66.40454999999997,18.322690000000023,100.0
Hogar Crea Naguabo,Carretera 3 Km 63 H4,Barrio Daguao,,,,Naguabo,PR,718,(787)874-4376 Intake: (787)874-4300,,,SA/TX/RR/MN/SP/,6549PR00718,-65.73577999999998,18.20856500000008,100.0
Hogar Crea Naranjito,Carretera 164 Km 05,Barrio Nuevo,,,,Naranjito,PR,719,(787)869-6575,,,SA/TX/RR/MN/SP/,6549PR00719,-66.24444999999997,18.300970000000067,100.0
Hogar Crea Orocovis,Barrio Sabana Sector La Pista,,,,,Orocovis,PR,720,(787)867-0290,,,SA/TX/RR/MN/SP/,6549PR00720,-66.39187829999997,18.227155800000048,100.0
Centro Ponce Tratamiento,Residencial Para Varones,Centro Medico Ponce,,Carretera 14 Barrio Machuelo,,Ponce,PR,731,(787)840-6835,,,SA/TX/RR/CO/HV/CJ/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Centro Quimoterapia Ponce,Area Hosp Distrito Carr 14,Bo Machuelos,,,,Ponce,PR,731,(787)840-6630,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Centro de Tratamiento Ambulatorios,Menores Ponce,Carretera 14 Barrio Machuelo,,Centro Medico,,Ponce,PR,731,(787)840-5121,,,SA/TX/OP/AD/HV/CJ/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Centro de Tratamiento Para,Adultos de Ponce/Outpatient Drug Court,Carretera 14 Pabellon C Hospital,,Psiquiatria Forense,,Ponce,PR,732,(787)840-8039 Intake: (787)259-0776 Hotlines: (787)763-7575 (787)840-8039,,,SA/TX/OP/CO/HV/WO/MN/CJ/SP/,6549PR00732,-66.63169659999993,17.998171600000035,100.0
Hogar Crea Damas Ponce,Bo Real Anon,Carretera 511,,,,Ponce,PR,733,(787)843-9013 Intake: (787)848-2228,,,SA/TX/RR/HV/WO/SP/,6549PR00733,-66.61393999999996,18.015435000000025,100.0
Hogar Crea Ponce Mercedita,Carretera 1 Km 119 Hm .9,Barrio Buyones,,,,Ponce,PR,731,(787)841-4193 Intake: (787)841-4192,,,SA/TX/RR/MN/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Hogar Crea Ponce Playa,Posada Fe Y Esperanza,Avenida Los Meros 45,,Playa Ponce,,Ponce,PR,733,(787)844-2715,,,SA/TX/DT/RR/MN/SP/,6549PR00733,-66.61393999999996,18.015435000000025,100.0
Hogar Crea Ponce Pueblo,Calle Central 13,Barrio Machuelo,,,,Ponce,PR,731,(787)843-9013,,,SA/TX/RR/MN/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Mision de Refugio Inc,Barrio Maraquez,Kilometro 4 Hectometro 2,,,,Ponce,PR,733,(787)844-4648,,,HH/,6549PR00733,-66.61393999999996,18.015435000000025,100.0
Hogar Crea Quebradillas Adultos,Carretera 113 Km 14.1,Barrio San Antonio,,,,Quebradillas,PR,678,(787)895-6209,,,SA/TX/RR/MN/SP/,6549PR00678,-66.93655589999997,18.46951340000004,100.0
El Arca Hogar Para Mujeres Inc,Calle 15 Parcela 231,Bo Malpica,,,,Rio Grande,PR,745,(787)887-7194,,,SA/TX/OP/RR/HV/GL/SE/PW/WO/SF/PI/SS/SP/,6549PR00745,-65.79501349999998,18.38156630000003,100.0
Hogar Crea Rio Grande Damas,Carretera 956 Km 04,Barrio Guzman,,,,Rio Grande,PR,745,(787)887-2512,,,SA/TX/RR/WO/SP/,6549PR00745,-65.79501349999998,18.38156630000003,100.0
Hogar Crea Sabana Grande,Carretera 368 Km 3.8,Barrio Machuchal,,,,Sabana Grande,PR,637,(787)873-7006,,,SA/TX/RR/MN/SP/,6549PR00637,-66.95982499999997,18.08083500000004,100.0
Mission Rescate Drug Abuse,Treatment and Rehabilitation,Carretera 328 Kilometro 5.7,,Barrio Rayo Guara,,Sabana Grande,PR,637,(787)873-0126,,,SA/TX/RR/CO/MN/SF/SP/,6549PR00637,-66.95982499999997,18.08083500000004,100.0
Hogar Crea Damas Central,Carretera 848 Kilometro 7,,,,,Saint Just,PR,978,(787)755-3215,,,SA/TX/DT/RR/WO/SP/,6549PR00978,-66.00581999999997,18.37750000000005,100.0
Hogar Crea Inc Posada De La Esperanza,Centro De Madres Con Ninos,Carretera 848 Km 09 Esq Calle Urano,,Urbanizacion Wonderville,,Saint Just,PR,978,(787)761-2125,,,SA/TX/RR/PW/SP/,6549PR00978,-66.00581999999997,18.37750000000005,100.0
Hogar Crea San German,Carretera 318 Km 08,Barrio Maresua,,,,San German,PR,683,(787)892-6640,,,SA/TX/RR/MN/SP/,6549PR00683,-67.03996499999994,18.08119000000005,100.0
ASSMCA Centro Tratamiento Drogas Y,Alcohol,Pabellon G Centro Medico,,,,San Juan,PR,918,(787)765-0690 Intake: (787)754-4100,,,SA/TX/OP/DU/CJ/SF/SP/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
Bayamon Quimoterapia,,,414 Avenida Barbosa,,,San Juan,PR,928,(787)786-4370 Intake: (787)754-4100 Hotline: (800)981-0023,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/SP/,3381PR00928,-66.04354854954576,18.417965303369773,98.97
Casa La Providencia,Calle Norzagaray 200,,,,,San Juan,PR,902,(787)725-5358,www.casalaprovidericia.org,,SA/TX/HH/RR/WO/SP/,6549PR00902,-66.11277999999999,18.46400000000005,100.0
Cede San Juan,Pabellon B Calle Maga,Barrio Monacillos,,,,San Juan,PR,925,(787)751-4014 Intake: (787)754-4100,,Methadone Clients Only,SA/DT/DM/OP/SF/SP/,6549PR00925,-66.05097999999998,18.400130000000047,99.9
Centro Integrado Drogas Y Alcohol,Pabellon G,Centro Medico,,Pabellon G,,San Juan,PR,925,(787)765-0690 Intake: (787)754-4100,,,SA/TX/OP/PH/AD/SE/DU/CJ/SF/SP/,6549PR00925,-66.05097999999998,18.400130000000047,99.9
Emergency Alcoholism Detox Unit,Rio Piedras Medical Center,(Antiqua Casa de Salud),,,,San Juan,PR,936,(787)763-5305x227 Intake: (787)763-7521x226 Hotline: (787)763-7575,,,SA/TX/DT/OP/HI/SF/PA/SP/,6549PR00936,-66.07602999999995,18.417640000000066,100.0
Hogar Crea,Eugenio Maria de Hostos,Avenida Ponce De Leon 1955,,Parada 26 1/2,,San Juan,PR,915,(787)728-4400,,,SA/TX/RR/MN/SP/,6549PR00915,-66.05059999999997,18.438310000000055,100.0
Hogar Crea Country Club,Calle Lola Rodriguez de Tio 784,2da Extencion Country Club RP,,,,San Juan,PR,928,(787)769-3193,,,SA/TX/RR/WO/SP/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
Hogar Crea Las Americas,Calle Teniente Cesar Gonzalez,,1702 Villa Nevares,,,San Juan,PR,927,(787)756-5211 Intake: (787)752-5611,,,SA/TX/DT/RR/MN/SP/,3503PR00927,-66.06932999999998,18.391890000000046,90.0
Hogar Crea Parcelas Falu,Proyecto Especial,Calle 36 Final,,Parcelas Falu,,San Juan,PR,928,(787)751-2969,,,SA/TX/RR/AD/SP/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
Hogar Crea Park Gardens,Calle Tortosa Final P-15,Villa Andalucia,,,,San Juan,PR,926,(787)761-8840,,,SA/TX/RR/AD/SP/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
Hogar Crea Sabana Llana,Calle Lealtad Esquina Libertad 1012,Urbanizacion Victoria,,,,San Juan,PR,924,(787)764-8555,,,SA/TX/RR/MN/SP/,6549PR00924,-66.00363999999996,18.404640000000033,100.0
Hogar Crea San Jose,Calle Urdiales Esquina Burgos,Embalse San Jose,,,,San Juan,PR,928,(787)751-5790 Intake: (787)751-5990 Hotline: (787)751-5714,,,SA/DT/RR/HV/SP/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
Hogar Crea Taft,Calle Leon Acuna 1702,,,,,San Juan,PR,911,(787)722-4530,,,SA/TX/RR/MN/SP/,6549PR00911,-66.05538499999993,18.451025000000072,100.0
Hogar Crea Tortugo,Ruta Rural 3,Barrio Tortugo Km 19.5,,,,San Juan,PR,926,(787)789-8159 Intake: (787)789-8152,,,SA/TX/RR/MN/SP/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
Hogar Crea Venezuela,Calle Guadacanal Final,Barrio Venezuela,,,,San Juan,PR,926,(787)751-5640 Intake: (787)763-6001 Hotline: (787)763-6001,,,SA/TX/DT/RR/MN/SP/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
Puerto Rico Addiction Medical Services,(PRAMS),Carretera 21 S3 2 Primer Piso,,Urbanizacion Las Lomas,,San Juan,PR,921,(787)782-4405 Hotline: (787)782-4405,,,MH-SA/TX/DT/OP/PH/HI/AD/CO/HV/GL/SE/PW/CJ/SF/SP/,6549PR00921,-66.07899999999995,18.400320000000026,100.0
Veterans Affairs Medical Center,SAT 10 Calle Casia,,10 Calle Casia,,,San Juan,PR,921,(787)641-7582x12322,,,TX/DT/OP/CO/HV/SP/,9707PR00921,-66.08335850785907,18.390971564162182,100.0
Hogar Crea San Lorenzo,Carretera 181 Km 30.6,Barrio Quebrada,,,,San Lorenzo,PR,754,(787)736-1414,,,SA/TX/RR/AD/SP/,6549PR00754,-65.96454499999999,18.189755000000048,100.0
Hogar Crea San Sebastian,Carretera 445 Km 18,Barrio Guajataca,,,,San Sebastian,PR,685,(787)896-7820 Intake: (787)876-7820,,,SA/TX/RR/MN/SP/,6549PR00685,-66.99182929999995,18.333809300000038,100.0
Hogar Crea Santa Isabel,Carretera 1 Km 107,Barrio Jaucal,,,,Santa Isabel,PR,757,(787)845-3793 Intake: (787)845-6275,,,SA/TX/RR/MN/SP/,6549PR00757,-66.40461639999995,17.968844900000025,100.0
Consultores Psicologicos de,Puerto Rico,,606 Belaval Street,First Floor,,Santurce,PR,909,(787)727-0292,,,MH-SA/TX/DT/OP/AD/CO/CJ/SF/PI/SP/,7847PR00909,-66.0675073815824,18.445009136779703,96.68
Hogar Crea Toa Alta,Barrio Galateo Centro,Carretera 804 Km 1.8,,,,Toa Alta,PR,953,(787)870-5037,,,SA/TX/RR/MN/SP/,6549PR00953,-66.20253499999995,18.37114500000007,100.0
Hogar Posada La Victoria Inc,Carretera Principal 165 Km 4 Hect 9,Parcelas 52 Barrio Galateo,,,,Toa Alta,PR,953,(787)870-3474 Intake: (787)870-2379,www.posadalavictoria.netfirms.com,,SA/TX/DT/RR/CJ/SF/MD/PI/MI/SP/,6549PR00953,-66.20253499999995,18.37114500000007,100.0
Hogar Crea,El Conquistador,Carretera 175 Km 90,,Barrio Carraizo,,Trujillo Alto,PR,976,(787)283-1775,,,SA/TX/RR/MN/SP/,6549PR00976,-66.02407399999998,18.37014190000008,100.0
Hogar Crea La Quinta,Carlos Quevedo Estrada,Carretera 848 Km 13,,Barrio Saint Just,,Trujillo Alto,PR,976,(787)760-0890 Hotline: (787)760-0890,,,SA/TX/DT/RR/HV/MN/SP/,6549PR00976,-66.02407399999998,18.37014190000008,100.0
Hogar Crea Ninas Adolescentes,Hogar Crea Central Damas,Carretera 848 Kilometro 07,,Saint Just,,Trujillo Alto,PR,976,(787)761-5124 Intake: (787)766-3215,,,SA/TX/RR/AD/SP/,6549PR00976,-66.02407399999998,18.37014190000008,100.0
Hogar Crea Trujillo Pueblo,Carretera 175 Km 13.3,,,,,Trujillo Alto,PR,976,(787)760-3155,,,SA/TX/RR/MN/SP/,6549PR00976,-66.02407399999998,18.37014190000008,100.0
Hogar Crea Vega Alta,Barrio Sabana Hoyos,Carr 890 Km 8,,,,Vega Alta,PR,692,(787)883-2125 Intake: (787)643-7812,,,SA/TX/RR/MN/SP/,6549PR00692,-66.31229809999996,18.412367200000066,100.0
Hogar Crea Vega Baja,Carretera 686 Km 37,Barrio Cabo Caribe,,,,Vega Baja,PR,693,(787)858-6292 Intake: (787)636-4963,,,SA/TX/RR/MN/SP/,6549PR00693,-66.38628999999997,18.444800000000047,100.0
Hogar Crea Yabucoa,Kilometro 1.5 Barrio Aguacate,Carretera 906,,,,Yabucoa,PR,767,(787)893-2016,,,SA/TX/RR/MN/SP/,6549PR00767,-65.87614499999995,18.046230000000037,100.0
Hogar Crea Yauco,Barrio Jacanas Carretera 127,Kilometro 1 Hectometro 5,,,,Yauco,PR,698,(787)856-8172,,,SA/TX/RR/MN/SP/,6549PR00698,-66.85162999999993,18.034035000000074,100.0
Ministry of Health,Koror,,,,,Palau,PW,96940,(680)488-1907 Intake: (680)488-4711,,,GH/TX/DT/OP/HI/CJ/SF/F78/,6549PW96940,-94.71961997999996,17.49467988600003,76.67
Tri Hab Inc/Pawtucket Addictions,Counseling Services (PACS),,51 Clay Street,,,Central Falls,RI,2863,(401)726-8080,www.gatewayhealth.org,,SA/TX/OP/PH/AD/CO/WO/SF/MD/PI/SS/SP/,2230RI02863,-71.38618796662716,41.884017499109774,100.0
Addiction Services,Comprehensive Community Action Program,,311 Doric Avenue,,,Cranston,RI,2910,(401)781-3990,www.comcap.org,,SA/TX/OP/CO/GL/DU/SF/MD/MC/PI/SS/,3316RI02910,-71.42701328332872,41.7763028348686,100.0
CODAC Cranston,Outpatient Drug Free,,1052 Park Avenue,,,Cranston,RI,2910,(401)461-5056,www.codacinc.org,,SA/TX/OP/AD/CO/DU/CJ/SF/MD/PI/SS/SP/AH/,4449RI02910,-71.44448351647914,41.78225075909037,100.0
CODAC Treatment Centers,,,1052 Park Avenue,,,Cranston,RI,2910,(401)461-5056,www.codacinc.org,,SA/TX/OP/SF/MD/PI/SS/,4449RI02910,-71.44448351647914,41.78225075909037,100.0
Caritas Inc,Eastman House,,1545 Pontiac Avenue,,,Cranston,RI,2920,(401)463-8829,www.caritasri.org,,SA/TX/RR/CO/HV/GL/PW/WO/SF/MD/MC/PI/MI/SS/SP/AH/,1817RI02920,-71.46088195567074,41.74080564255879,100.0
SSTAR of Rhode Island Inc,,,80 East Street,,,Cranston,RI,2920,(401)463-6001,www.sstar.org,,MH-SA/TX/OP/RR/CO/HV/PW/WO/MD/PI/SP/AH/,8534RI02920,-71.46403665256868,41.738108849030866,100.0
East Providence,,,850 Waterman Avenue,,,East Providence,RI,2914,(401)434-4999,www.codacinc.org,,SA/TX/DT/MM/DM/OP/AD/CO/DU/CJ/SF/MD/PI/SS/AH/,1556RI02914,-71.35011535666419,41.81273603430618,100.0
Phoenix Houses of New England,Phoenix House Exeter Center,,251 Main Street,,,Exeter,RI,2822,(401)295-0960,www.phoenixhouse.org,,SA/TX/DT/RR/CO/HV/GL/SE/PW/SF/,0515RI02822,-71.54381191895531,41.55103457698189,100.0
Center for Behavioral Health RI Inc,,,985 Plainfield Street,,,Johnston,RI,2919,(401)946-0650x120 Intake: (401)946-0650,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WO/SF/MD/PI/MI/SP/,5901RI02919,-71.46705807720642,41.80452767843595,100.0
Tri Town Community Action Agency,,,1126 Hartford Avenue,,,Johnston,RI,2919,(401)351-2750x1136,,,MH-SA/TX/OP/DU/SF/MD/MC/PI/SS/,7127RI02919,-71.48610997548613,41.822330128318725,100.0
Child and Family Services of,Newport County,,19 Valley Road,,,Middletown,RI,2842,(401)849-2300 Intake: (401)841-8896,,,MH-SA/TX/OP/CO/DU/SF/MD/MC/PI/MI/,6055RI02842,-71.2946979009058,41.521540210359404,100.0
Newport County,Community Mental Health Center,,127 Johnnycake Hill Road,,,Middletown,RI,2842,(401)846-1213,,,MH/TX/OP/CO/GL/SE/PW/MN/SF/MD/MC/PI/MI/,9298RI02842,-71.28417836096331,41.50370167638338,100.0
Galilee Mission to Fishermen Inc,,,268 Kingstown Road,,,Narragansett,RI,2882,(401)789-9390,,,SA/TX/HH/RR/MN/DU/SF/,7367RI02882,-71.47453364519149,41.43474870428191,100.0
CODAC Behavioral Healthcare,CODAC Newport,,93 Thames Street,,,Newport,RI,2840,(401)846-4150 Hotline: (401)846-4150,codac.org,,SA/TX/DT/MM/DM/OP/AD/CO/PW/WO/MN/DU/CJ/SF/MD/PI/SS/SP/,5216RI02840,-71.3153531734438,41.49098222213377,100.0
SSTAR of Rhode Island Inc,Residential Alcohol/Drug Detox,,1950 Tower Hill Road,,,North Kingstown,RI,2852,(401)294-6160 Intakes: (800)747-6237 (800)RI-SOBER,www.sstar.org,,MH-SA/DT/DM/RR/CO/HV/PW/WO/MN/SF/PI/SS/SP/AH/F43/,5400RI02852,-71.46220998440972,41.526873992535684,100.0
Long Term Care,,,2198 Wallum Lake Road,,,Pascoag,RI,2859,(401)568-6670 Intake: (401)276-4020 Hotline: (401)276-4020,www.provctr.org,,SA/TX/RR/CO/SF/MD/MC/PI/,0931RI02859,-71.76026886876717,41.998732938430535,100.0
Phoenix of New England,The Lodge at Wallum Lake,,2090 Wallum Lake Road,Route 100,,Pascoag,RI,2859,(401)331-4250 Intake: (401)568-1770x3250 Hotline: (401)568-1770,www.phoenixhouse.org,,SA/TX/RR/AD/SP/,5664RI02859,-71.762504992896,41.997230985200616,100.0
Addiction Recovery Institute,,,31 North Union Street,,,Pawtucket,RI,2860,(401)725-2520,www.methadone.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WO/MN/SF/MD/PI/SP/,0765RI02860,-71.38578580291279,41.87876401556597,100.0
Caritas Inc,Caritas House,,166 Pawtucket Avenue,,,Pawtucket,RI,2860,(401)722-4644 Intake: (401)722-4644x303,www.caritas-corkeryhouse.com,,SA/TX/OP/RR/AD/SF/MD/PI/MI/SP/,9043RI02860,-71.38820037776048,41.86970070557183,100.0
Community Counseling Center Inc,,,101 Bacon Street,,,Pawtucket,RI,2860,(401)722-3560x244 Intake: (401)729-8701,gatewayhealthcare.org,,MH/TX/DT/OP/AD/CO/HV/GL/SE/PW/SF/MD/PI/,7019RI02860,-71.36697262123558,41.87208083079759,100.0
Robert J Wilson House,Residential Substance Abuse Treatment,,80 Summit Street,,,Pawtucket,RI,2860,(401)728-4010,,,SA/TX/HH/RR/CO/MN/SF/MD/MI/SS/,4096RI02860,-71.37892320350687,41.87548551795796,100.0
Robert J Wilson House,Outpt Counseling Ctr and Residential,,80 Summit Street,,,Pawtucket,RI,2860,(401)728-4010,,,SA/TX/HH/OP/RR/HV/SF/MD/PI/MI/SS/,4096RI02860,-71.37892320350687,41.87548551795796,100.0
Adult Behavioral Services,,,90 Plain Street,,,Providence,RI,2903,(401)528-0100 Intake: (401)276-4020,www.provctr.org,,MH-SA/TX/OP/CO/CJ/SF/MD/PI/SS/AH/F49/F85/,3333RI02903,-71.41253740126847,41.81401289152636,100.0
Butler Hospital,Alcohol and Drug Treatment Services,,345 Blackstone Boulevard,,,Providence,RI,2906,(401)455-6220,www.butler.org,,MH-SA/TX/DT/HI/AD/CO/SE/WO/SF/MC/PI/MI/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,6791RI02906,-71.38024896913221,41.84238198764734,100.0
CODAC Providence,,,349 Huntington Avenue,,,Providence,RI,2909,(401)942-1450,www.codacinc.org,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/SF/MD/PI/SS/SP/AH/F85/,5659RI02909,-71.44100100334795,41.806507567784976,100.0
Discovery House,South Providence Addiction Center,,66 Pavillion Avenue,,,Providence,RI,2905,(401)461-9110,www.discoveryhouse.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WO/SF/MD/SP/AH/,8104RI02905,-71.40368401603942,41.798501006233685,97.88
Family Service Inc,Substance Abuse Program,,55 Hope Street,,,Providence,RI,2906,(401)331-1350,www.familyserviceri.org,,TX/OP/SF/MD/MC/PI/PA/,7771RI02906,-71.39554418222768,41.820116425780654,100.0
NRI Community Services,,,21 Peace Street,2nd Floor East,,Providence,RI,2907,(401)521-3300x102 Intake: (401)521-3300 Hotline: (401)762-1577,,,SA/TX/OP/AD/CO/HV/GL/WO/DU/CJ/SF/MD/PI/SS/PA/,8738RI02907,-71.42067304412866,41.806652071795824,100.0
Phoenix Houses of New England,,,605 Elmwood Avenue,,,Providence,RI,2907,(401)421-5255 Intake: (401)941-8009x100 Hotline: (401)788-2840,www.phoenixhouse.org,,SA/TX/OP/AD/WO/MN/SF/MD/PI/MI/SS/PA/SP/,0895RI02907,-71.42490322302328,41.79563632318544,100.0
