Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Ridgeview Psychiatric Hospital and Center Alcohol/Drug Abuse Program,,,500 West Central Avenue,,,Lafollette,TN,37766,(865)482-1076 Intake: (423)562-7426,,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,3220TN37766
Centerstonc Mental Health Centers,Lawrence County Counseling,,I 090 Old Florence Road,,,Lawrenceburg,TN,38464,(615)762-6505 Intake: (931)762-6505,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,8285TN38464
Cumberland Mental Health Services Inc,Alcohol and Drug Program,,1404 Winter Drive,,,Lebanon,TN,37087,(615)444-4300 Hotline: (615)895-6051,,,MH/TX/OP/CJ/PI/MI/SS/OA/,3150TN37087
Buffalo Vallev Inc,,,218 Martin Avenue South,,,Lewisburg,TN,37091,(931)359-3052 Hot! ine: (800) 645-0 I 04,,,WW/WB/UI/IA/IO/VA/II/EV/CO/M/SA/TX/OP/DD/HV/PW/OW/CJ/PI/MI/SS/OA/,8919TN37091
Centerstone Mental Health Centers,Marshall Countv Mental Center,,1221 Nashville Highway,,,Lewisburg,TN,37091,(931)359-5802,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,3369TN37091
Dale Hollow Mental Health Center,,,501 Spruce Street,,,Livingston,TN,38570,(931)823-5678 1-1otline: (800)281-4943,,,MH/TX/OP/CJ/PI/MI/SS/OA/,7910TN38570
Helen Ross McNabb/Warner Center,Adolescent Services,,3845 Holston College Road,,,Louisville,TN,37777,(865)524-5757,,,SA/TX/OP/RR/AD/CJ/MD/PI/SS/OA/,4757TN37777
Peninsula Hospital,Chemical Dependency Program,,2347 Jones Bend Road,,,Louisville,TN,37777,(865)970-9800,,,MH-SA/TX/DT/OP/PH/HI/AD/DD/HV/MD/MC/PI/MI/SS/OA/,3812TN37777
Centerstone Mental Health Centers,Dede Wallace Center/Madison,,620 Gallatin Road South,,,Madison,TN,37115,(615)460-4300 Intake: (615)463-6516,,,MH/TX/OP/AD/DD/OW/CJ/MD/MC/PI/MI/OA/,4092TN37115
Pathfinders Inc,,,770 Madison Square,,,Madison,TN,37115,(615)865-8333 Hotline: (800)553-2540,,,SA/TX/OP/DU/CJ/PI/MI/SS/OA/,1125TN37115
Tennessee Christian Medical Center,Center for Addictions,,500 Hospital Drive,,,Madison,TN,37115,(615)865-0300x4751 Intake: (615)865-3434,,,SA/TX/DT/OP/PH/HI/DD/MD/MC/PI/MI/OA/,6914TN37115
Overlook Mental Health Center Inc,Alcohol and Drug Abuse Services,,I 00 Main Street,,,Madisonville,TN,37354,(423)442-2425,,,MH-SA/TX/OP/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,4844TN37354
Bradford Health Services,Manchester Outreach/Coffee,,1601 McArthur Street,,,Manchester,TN,37355,(800)464-0824 Intake: (931)728-4442 J-lotline (800)464-0824,www.bradfordhealth.com,,SA/TX/OP/AD/DD/MD/PH/OA/,1442TN37355
Pathwavs of Tennessee,,,457 Hannings Lane,,,Martin,TN,38237,(901)935-8200 Intake: (800)587-3854,,,MH/TX/OP/MD/MC/PI/MH/SS/OA/,5307TN38237
Blount Memorial Hospital,Emotional Health and Recovery Center,,907 East Lamar Alexander Parkway,,,Maryville,TN,37804,(865)981-2300,,,MH-SA/TX/DT/OP/PH/HI/CJ/MC/PI/MI/SS/,3318TN37804
Overlook Mental Health Center Inc,Alcohol and Drug Abuse Services,,219 Court Street,,,Maryville,TN,37801,(865)977-6559,,,MH-SA/TX/OP/AD/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,1022TN37801
Cherokee Health Svstem,,,4330 Maynardvilh: Highway,,,Maynardville,TN,37807,(865)992-3849,www.eherokeehealth.mm,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,1269TN37807
Cheer,,,120 Omni Drive,,,McMinnville,TN,37110,(615)473-9649 Intake: (931)473-9649 Hotline: (800)281-49-B,,,MH/TX/OP/CJ/PI/MI/SS/OA/,8150TN37110
Babv Love/Midtown Mental Health Center,Pregnant Women Program,,450 Pontotoc Street,,,Memphis,TN,38126,(901)577-0200 Intake: (901)726-4586 Hotline: (901)577-9400,,,TX/OP/AD/DD/PW/CJ/MD/MC/PI/MI/SS/OA/,9852TN38126
Charter Lakeside Behav Health Svstem,Dual Diagnosis Unit,,2911 Brunswick Road,,,Memphis,TN,38133,(901)377-4700 Intake: (901)377-4733,,,MH-SA/TX/DT/HI/AD/DD/OW/MD/MC/PI/MI/SS/,8930TN38133
Cocaine and Alcohol Awan:ness Program,(CAAP),,1656 Lamar Street,,,Memphis,TN,38114,(901)272-2227 Hotline: (901)942-0022,,,SA/TX/HH/OP/PH/RR/DD/DU/MD/SS/OA/,2293TN38114
Cocaine and Alcohol Awareness Program,(CAAP),,1347 Ferguson Street,,,Memphis,TN,38118,(901)794-0915 Intake: (901)942-0022 Hotline: (901)272-2221,,,SA/TX/HH/OP/RR/HV/PW/OW/SS/OA/,9644TN38118
Delta Medical Center,,,3000 Getwell Street,,,Memphis,TN,38118,(901)369-8190 Intake: (901)369-8100 Hotline: (800)285-9502,,,MH-SA/TX/DT/ML/OP/PH/HI/DD/MD/MC/PI/MI/OA/,7800TN38118
Frayser/Millington Mental Health Ctr,Substance Abuse Treatment Program,,2150 Whitney Avenue,,,Memphis,TN,38127,(901)353-5440,,,MH/TX/OP/DD/OW/CJ/MD/MC/PI/MI/SS/OA/,3508TN38127
Grace House Inc,,,329 North Bellevue Street,,,Memphis,TN,38105,(901l722-8460,,,SA/TX/DT/RR/OW/CJ/SS/OA/,6177TN38105
Harbor House Inc,,,1979 Aley Road,,,Memphis,TN,38114,(901l743-1836,,,SA/TX/DT/HH/OP/PH/RR/PI/SS/OA/,4042TN38114
John A Scott Jr and Associates,,,5628 Murray Road,Suite 4,,Memphis,TN,38119,(901)683-1278,,,MH/TX/OP/MD/MC/PI/MI/,7662TN38119
Memphis Alcohol and Drug Council Inc,,,1430 Poplar Av.:nue,,,Memphis,TN,38104,(901)274-0056,,,SA/TX/OP/AD/DU/CJ/MD/MC/PI/MI/SS/OA/,7226TN38104
Memphis City Schools Mental Hcalth:Ctr,Center for Safe and Drug Free Schools,,3782 Jackson Avenue,,,Memphis,TN,38108,(901)385-4240,,,SA/TX/OP/AD/OA/,1588TN38108
Memphis Recovery Centers Inc,,,1172 Vance Avenue,,,Memphis,TN,38104,(901)274-5662 Intake: (901)272-7751,www.memphisrecovery.com,,SA/TX/RR/AD/PI/MI/SS/OA/,7213TN38104
Memphis Recovery Centers Inc,,,219 North Montgomery Street,,,Memphis,TN,38104,(901)272-7751,www.m.:mphisrecovery.com,,SA/TX/DT/OP/PH/RR/DU/CJ/PI/MI/SS/OA/,5503TN38104
New Directions Inc,,,642 Semmes Street,,,Memphis,TN,38111,(901)327-4244,,,SA/TX/DT/OP/PH/RR/DD/HV/OW/CJ/PI/SS/OA/,4933TN38111
Raleigh Professional Associates,2960-B Austin Peay I lighway,,,,,Memphis,TN,38128,(901)372-7878,,,SA/TX/DT/ML/OP/,3119TN38128
Saint Francis Hospital,Addiction Treatment Program,,5959 Park Avenue,,,Memphis,TN,38119,(901)765-1545 Intake: (901)765-1400 (800)538-7540 Hotline: (901)765-1400,,,SA/TX/DT/OP/PH/HI/DD/OW/MD/MC/PI/MI/OA/,0291TN38119
Serenitv House Rehabilitation Center,,,1266 Vinton Avenue,,,Memphis,TN,38104,(901)726-1127 Intake: (901)521-1131,,,SA/TX/OP/RR/PW/OW/,2018TN38104
Serenity Recovery Centers Inc,,,301 North Bellevue Boulevard,,,Memphis,TN,38105,(901)726-1131 Intake: (901)521-1131,,,SA/TX/HH/OP/RR/HV/PW/OW/DU/OA/,2083TN38105
Serenity Recovery Centers Inc,,,I 094 Poplar Avenue,,,Memphis,TN,38105,(901)521-1131,,,SA/TX/HH/HV/PW/OW/OA/,0271TN38105
Southeast Mental Health Center Inc,Alcohol/Drug Abuse Program,,2579 Douglas Street,,,Memphis,TN,38114,(901)369-1400,,,MH/TX/OP/DD/MD/MC/PI/MI/SS/OA/,3401TN38114
Southeast Mental Health Center Inc,Alcohol/Drug Abuse Program,,3268 Summer Avenue,,,Memphis,TN,38122,(901)369-1420 Intake: (901)369-1400,,,MH/TX/OP/DD/HV/DU/MD/MC/PI/MI/SS/OA/,2750TN38122
Southeast Mental Health Center Inc,Alcohol/Drug Abuse Program,,3 810 Winchester Road,,,Memphis,TN,38118,(901)369-1400,,,MH/TX/OP/AD/DD/HV/DU/MD/PI/MH/SS/OA/,3703TN38118
Synergy foundation Inc,,,2305 Airport Interchange,,,Memphis,TN,38132,(901)332-2227 l-lotline: (800)937-7342,,,SA/TX/OP/RR/OW/DU/CJ/SS/OA/,5481TN38132
Veterans Affairs Medical Center,Psychiatry Serv Chem Dependency Center,,I 030 .h:fferson Avenue,,,Memphis,TN,38104,(901)523-8990x5448,,,SA/TX/DT/OP/PH/RR/HI/DD/OW/PI/MI/OA/,8297TN38104
Whitehaven/Southwest Mental Health Ctr,Alcohol and Drug Abuse Program,,1087 Alice Avenue,,,Memphis,TN,38106,(901J259-1920,,,MH/TX/OP/DD/OW/DU/CJ/MC/PI/MI/SS/,7901TN38106
Cherokee Health Svstem,,,815 West 5th North Street,,,Morristown,TN,37814,(423)586-5032,www.cherokechcalth.com,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,2391TN37814
James 1-1 Quillen VAMC,,,,,,Mountain Home,TN,37684,(423)926-l171x2762,,,SA/TX/OP/RR/PI/MI/,2545TN37684
Alvin C York VA Medical Center,Substance Abuse Rehabilitation Program,,3400 Lebanon Road,,,Murfreesboro,TN,37130,(615)893-1360,,,SA/TX/DT/OP/PH/RR/PI/MI/OA/,3708TN37130
Guidance Center,,,1338 West College Street,,,Murfreesboro,TN,37129,(615)849-8939 Intake: (615)895-6051,,,MH/TX/OP/PH/AD/DD/MD/MC/PI/MH/SS/OA/,9953TN37129
Guidance Center,,,118 North Church Street,,,Murfreesboro,TN,37130,(615)893-0770 Intake: (615)895-6051,,,MH/TX/OP/PH/AD/DD/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,7577TN37130
Pathfinders Inc,Murfreesboro Outpatient Center,,815 South Church Street,Suite 100,,Murfreesboro,TN,37130,(615)848-0773 Hotline: (800)553-2540,,,SA/TX/OP/DU/CJ/PI/MH/SS/OA/,5972TN37130
Bradford Health Services,Nashville Outreach (Davidson),,2525 Perimeter Place Drive,Suite I 03 Greenbrier Business Park,,Nashville,TN,37214,(800)677-8209 Intake: (615)902-9191 Hotline: (800)677-8209 (800)879-7272,www.bradfordhealth.com,,SA/TX/OP/AD/PI/,0349TN37214
Buffalo Valley Inc,,,5670 Nolensville Road,,,Nashville,TN,37222,(931)796-5427 Intake: (800)477-2766 Hotline: (800)447-2766,,,SA/TX/OP/PH/MD/PI/SS/,5353TN37222
Centerstone Mental Health Centers,Luton Mental Health Services,,1921 Ransom Place,,,Nashville,TN,37217,(615)366-1801 Intake: (615)279-6700,,,MH/TX/OP/DD/MD/MC/PI/MH/OA/,7280TN37217
Cumberland Heights,Alcohol and Drug Treatment,,8283 River Road,,,Nashville,TN,37209,(615)352-1757,www.cumberlandheights.org,,SA/TX/DT/OP/RR/AD/OW/DU/MD/PI/MI/OA/,0365TN37209
Cumberland Heights,Outpatient Services,,145 Thompson Lane,,,Nashville,TN,37211,(615)353-4305 Intake: (615)356-2700 Hotline: (615)356-2700 (800)646-9998,www.cumberlandheights.org,,SA/TX/OP/PH/AD/DU/PI/MI/OA/,1051TN37211
Kathryn Benson Clinical Consulting,,,703 2nd Avenue South,,,Nashville,TN,37210,(615)259-1699,,,SA/TX/OP/OW/SS/,4858TN37210
Life Challenge of Nashville,Womens Residence,,IO I 7 Burchwood Avenue,,,Nashville,TN,37216,(615)262-0999 Intake: (615)868-7300,,,TX/RR/OW/,9260TN37216
Lloyd C Elam Mental Health Center,Meharry Alcohol and Drug Abuse Program,,I 005 Dr David 13 Todd Jr Boulevard,,,Nashville,TN,37208,(615)327-6609 Intake: (615)327-6255 (615)327-6011 Hotline: (800)889-9789,,,SA/TX/DT/OP/RR/AD/DD/HV/PW/DU/MD/PI/MI/SS/OA/,1330TN37208
Metro Health Department,Chemical Dependency Program,,526 8th Avenue South,,,Nashville,TN,37203,(615)862-7900,,,TX/OP/PH/RR/SS/OA/,9629TN37203
Parthenon Pavilion CMC,Dual Treatment Program,,240 I Parman Pla1:e,,,Nashville,TN,37203,(615)342-1400 Intake: (615)342-1450,,,MH/TX/DT/PH/HI/DD/MD/MC/PI/MI/,0462TN37203
Samaritan Recovery Community Inc,,,319 South 4th Street,,,Nashville,TN,37206,(615)244-4802,,,SA/TX/HI/OP/PH/RR/DD/PI/MI/SS/OA/,9171TN37206
The Psychiatric Hospital at,Vanderbilt,,1601 23rd Avenue South,,,Na�hville,TN,37212,(615)327-7041 Intake: (615)327-7000 (615)327-7200 Hotline: (615)327-7000 (800)365-2270,,,MH-SA/TX/DT/OP/PH/HI/DD/HH/DU/CJ/MD/MC/PI/MI/OA/,3657TN37212
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,1310 24th Avenue South,,,Nashville,TN,37212,(615)327-5398 Intake: (615)327-5327,,,MH-SA/TX/DT/OP/PH/RR/DD/DU/MI/OA/,3719TN37212
Cherokee Health System,,,132 West Broadway Street,,,Newport,TN,37821,(423)623-5301,www.cherokeehealth.com,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,1226TN37821
Cherokee Health System,,,606 Broad Street,,,New Tazewell,TN,37825,(423)626-2965,www .cherokeehealth.com,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,3651TN37825
Hope of East Tennessee Inc,,,161 Robertsville Road,Suite D,,Oak Ridge,TN,37830,(865)482-4826,www.hopeofet.org,,SA/TX/HH/OP/DD/OW/OA/,2366TN37830
Methodist Medical Center,Turning Point Recovery Center,,990 Oak Ridge Turnpike,,,Oak Ridge,TN,37831,(865)481-1680,,,SA/TX/DT/OP/PH/HI/MC/PI/MI/SS/,1121TN37831
Ridgeview Psychiatric Hospital and Center Alcohol/Drug Abuse Program,,,240 West Tyrone Road,,,Oak Ridge,TN,37830,(865)482-1076,,,MH/TX/OP/DD/OW/CJ/MD/MC/PI/MI/SS/OA/,1881TN37830
Torch Counseling Services,,,I 053 Donelson Avenue,,,Old Hickory,TN,37138,(615)847-8000 Hotline: (615)847-8008,,,SA/TX/OP/OW/DU/SS/,3352TN37138
Scott County Hospital Recovery Center,,,Alberta Avenue,,,Oneida,TN,37841,(423)569-8521 Hotline: (800)322-7983 (423)569-8861,,,MH-SA/TX/DT/OP/PH/HI/DD/OW/MD/MC/PI/MI/,9065TN37841
Carey Counseling Center,Alcohol and Drug Abuse Program,,408 Virginia Street,,,Paris,TN,38242,(901)642-0521,,,MH/TX/OP/PH/AD/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,7667TN38242
Baptist Memorial Hospital of,Lauderdale County,,326 Asbury Road,,,Ripley,TN,38063,(901)221-2475x2475 Hotline: (800)828-4578,,,MH/TX/OP/PH/DD/CJ/MD/MC/PI/SS/OA/,8894TN38063
Care of Savannah Inc,Jack Gean Shelter for Men,,50 East End Drive,,,Savannah,TN,38372,(901)925-4447 Intake: (901)925-8619 (901)925-8620,,,SA/TX/HH/RR/OA/,1361TN38372
Care of Savannah Inc,Jack Gean Shelter for Women,,64 Jack Gean Drive,,,Savannah,TN,38372,(901)925-8619 Intake: (901)925-8620,,,SA/TX/HH/RR/SS/OA/,8556TN38372
Quinco Mental Health Center,Alcohol and Drug Services,,1105 Pickwick Road,,,Savannah,TN,38372,(901)925-5054 Intake: (800)532-6339 Hotline: (800)467-2519,,,MH/TX/OP/DD/MD/MC/PI/MI/SS/OA/,4005TN38372
Quinco Mental Health Center,Alcohol and Drug Services,,641 East Poplar Street,,,Selmer,TN,38375,(901)645-5753 Intake: (800)'532-6339 Hotline: (800)467-2515,,,MH/TX/OP/DD/MD/MC/PI/MI/SS/OA/,4699TN38375
Overlook Mental Health Center Inc,Alcohol and Drug Abuse Services,,124 North Henderson Avenue,,,Sevierville,TN,37862,(865)558-8880,,,MH-SA/TX/OP/AD/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,3442TN37862
Cherokee Health System,,,1034 I Chapman Highway,Suite 3,,Seymour,TN,37865,(865)573-0698,www .cherokeehealth.com,,TX/OP/PH/AD/DD/MD/MC/PI/MI/SS/OA/,7345TN37865
Centerstone Comm Mental Hlth Ctrs Inc,Highland Rim Mental Health Center,,712 North Main Street,,,Shelbyville,TN,37160,(931)684-0522,,,MH/TX/OP/PH/AD/DD/MD/MC/PI/MI/OA/,0329TN37160
Tony Rice Center Inc,,,1300 Railroad Avenue,,,shelbyville,TN,37160,(931)685-0957,,,SA/TX/HH/RR/OA/,3677TN37160
Deborah S Wood and Carlton G Wood PhD,,,Highway 70,,,Smithville,TN,37166,(615)597-1189,,,MH/TX/OP/MD/MC/PI/MI/,7270TN37166
Guidance Center,,,131 Mayfield Drive,,,Smyrna,TN,37167,(615)459-9251 Intake: (615)895-6051,,,MH/TX/OP/DD/CJ/MD/MC/PI/MI/SS/OA/,5439TN37167
Buffalo Valley Inc,Outpatient,,1314 Raines Avenue,,,Springfield,TN,37172,(615)384-4591,,,SA/TX/OP/HV/MD/MC/PI/MI/SS/OA/,1131TN37172
Centerstone Mental Health Centers,Harriett Cohn Center/Springfield,,713 Cheatham Street,,,Springfield,TN,37172,(615)384-8089,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,7062TN37172
Cherokee Health Svstems,Substance Abuse l'reatment Program,,6350 West Andrew Johnson Highway,,,Talbott,TN,37877,(865)586-5031,,,MH/TX/OP/AD/DD/CJ/MD/MC/PI/MI/SS/OA/,6936TN37877
Cherokee Health System,,,1409 Old Tazewell Road,,,Tazewell,TN,37879,(423)626-8271,www.cherokcehcalth.com,,MH/TX/OP/MD/MC/PI/MI/SS/OA/,0457TN37879
Carey Counseling Center Inc,,,200 East Eaton Street,,,Trenton,TN,38382,(901)855-2871 Hotline: (800)353-9918,,,MH/TX/OP/PH/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,6568TN38382
Ccnterstone Mental Health Centers,Highland Rim Mental Health Center,,1803 North Jackson Street,,,Tullahoma,TN,37388,(931)455-3476,,,MH/TX/OP/DD/OW/CJ/MD/MC/PI/MI/OA/,1755TN37388
Baptist Mt:morial Hospital,Behavioral Health Care,,120 I Bishop Strt:et,,,Union City,TN,38261,(901)884-8400 Intake: (800)828-4578,www.bmhcc.org,,MH-SA/TX/DT/OP/PH/HI/AD/DD/MD/MC/PI/MI/OA/,1229TN38261
Pathwavs of Tennessee,,,930 Mount Zion Road,,,Union City,TN,38261,(901)885-9333 Intake: (800)587-3854,,,MH/TX/OP/DU/MD/MC/PI/MH/SS/,6252TN38261
Ccnterstone Mental Health Ct:nters,River Valley Psychological Services,,811 East Railroad Street,,,Waverly,TN,37185,(931)296-4356,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,9386TN37185
Centt:rstone Mental Health Centers,Wavne Countv Mental Health Center,,418 South Main Street,,,Waynesboro,TN,38485,(931)722-3644,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,2921TN38485
Centerstone Mental Health Centers,Highland Rim Mental Health Center,,JO-South Cedar Street,,,Winchester,TN,37398,(615)967-1448 Intake: (931)967-1448,,,MH/TX/OP/DD/MD/MC/PI/MI/OA/,1783TN37398
Abilene Regional Ml-I/MR Center,HRC Substance Abu�c Service,,26 I 6 South Clack Street,Suite 180,,Abilene,TX,79606,(915)690-5147,,,SA/TX/OP/CJ/OA/,5241TX79606
Seremtv Foundation of Texas,,,Mulbe(ry Street Unit,141 Mulberry Street,,Abilene,TX,79601,(915)673-6489,,,SA/TX/OP/CJ/MD/PI/MI/SS/OA/,4546TX79601
Sen.:nitv Foundation of Texas,"Serenit, Oak Tm: Project",,1533 North 3rd Street,,,Ah1kne,TX,79601,(915)673-6489,,,SA/TX/HH/OP/RR/CJ/SS/OA/,4247TX79601
Alice Counseling Center,,,63 South Wright Street,,,Alice,TX,78332,(361)664-8829 l-lotline: (361)664-8829,,,SA/TX/OP/AD/DD/PW/DU/CJ/MD/MC/PI/MI/SS/OA/,8289TX78332
Recon:ry Campuses of Texas Inc,,,160 FM 2507,,,Alice,TX,78333,(409)762-6655 Intake: (409)762-9100 (888)683-5440,,,SA/TX/DT/HH/OP/RR/CJ/,7405TX78333
Treatment Associates of Alice,,,1315 East !\fain Street,,,Alice,TX,78332,(361)664-7729 Intake: (307)664-7729 l-lotline: (800)750-6088,,,MH-SA/TX/OP/AD/DD/HV/PW/OW/CJ/MD/MC/PI/MH/SS/,1428TX78332
Aliviane NO/AD Inc,Project AI-IORA,,80 i West Holland Street,Suite 102-A,,Alpine,TX,79830,(915)837-1162,,,SA/TX/OP/AD/CJ/MD/MC/PI/MI/SS/OA/,1933TX79830
Houston Healthcare Inc,,,403 Palestine Street,,,Alto,TX,75925,(936)858-4272,,,MH/TX/OP/PH/RR/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,3190TX75925
Bav Arca Council on Drugs and Alcohol,,,11 i I West Adoue Street -,Building C Suite 5,,Alvin,TX,77511,(281)331-9521,www.han.org/-bacoda,,SA/TX/OP/AD/MD/SS/OA/,4302TX77511
Amarillo Addiction Recoverv Servs Inc,,,1619 South Kentucky Street,Building A Suite 504,,Amarillo,TX,79102,(806)359-6262,,,SA/TX/OP/AD/CJ/MD/PI/SS/OA/,5947TX79102
Amarillo Alcoholic Womens Recov Ctr,The Haven,,1308 South Buchanan Street,,,Amarillo,TX,79101,(806)374-5654 Hotline: (806)359-6699,,,SA/TX/OP/RR/DD/HV/PW/OW/CJ/OA/,5800TX79101
Amarillo Council on Alcohol and Drug Abuse (ACADA),,,803 South Rusk Street,,,Amarillo,TX,79106,(806)374-6688 l-lotline: (806)359-2025,,,SA/TX/OP/DD/HV/PW/OW/DU/CJ/SS/OA/,5953TX79106
Amarillo Council on Alcohol and Drug Abuse (ACADA)/Outpatient Services,,,803 South Rusk Street,,,Amarillo,TX,79106,(806)374-6688 l-lotline: (800)566-6688,,,SA/TX/OP/AD/HV/OW/CJ/PI/SS/OA/,8849TX79106
Amarillo VA Health Care Svstem,,,6010 Amarillo Boulevard West,,,Amarillo,TX,79106,(806)355-9703,,,TX/OP/RR/DU/PI/MI/OA/,3814TX79106
One Day At ATime Ministries,,,3418 Olsen Boulevard,Suite B,,Amarillo,TX,79109,(806)358-7145 Hotline: (214)410-1606,,,SA/TX/OP/DD/HV/DU/CJ/MD/PI/MI/OA/,5084TX79109
Texas Panhandle MH Authority,,,1500 South Taylor Strcct,,,Amarillo,TX,79109,(806)337-1000 Hotline: (806)359-6699,,,MH/TX/OP/PH/AD/DD/HV/PW/OW/MD/MC/PI/MI/SS/OA/,1449TX79109
Texas Panhandle Ml-I Authoritv Northwest,"Texas Health Systems/The Pa,;ilion",,720 I Evans Boulevard,,,Amarillo,TX,79106,(806)354-1850 Intake: (806)359-6699 Hotline: (800)692-4039 (806)359-6699,,,SA/TX/DT/OP/PH/DD/MD/MC/PI/MI/SS/OA/,7883TX79106
West Tcxas Counseling and Rehabilitation Program,,,2300 Line Avenue,,,Amarillo,TX,79106,(806)373-0922,,,SA/TX/DT/ML/OP/,8926TX79106
Gulf Coast Ccnter,Angleton Recovcrv Program,JO{Tigncr Strcct  -,,,,Angleton,TX,77515,(979)849-2311 Intake: (800)710-4322,,,SA/TX/OP/OW/CJ/MD/MC/PI/SS/OA/,8433TX77515
ARG\ LE,Santc Center for Healing,,914 Country Club Road,,,Argyle,TX,76226,(940)464-7222 Intake: (800)258-4250,www.santecenter.com,,SA/TX/HH/OP/PH/RR/DD/PI/MI/SS/,2057TX76226
Family Service Inc,,,40 I West Sanford Street,Suite 2600,,Arlington,TX,76011,(817)277-1337,,,MH/TX/OP/DD/OW/CJ/MD/MC/PI/MI/SS/OA/,7762TX76011
Millwood Hospital,,,1011 North Cooper Street,,,Arlington,TX,76011,(817)261-3121,,,MH-SA/TX/DT/OP/PH/HI/AD/DD/MD/MC/PI/MI/OA/,8440TX76011
North Texas Addiction Counseling,Outpatient,,1609 West Division Street,,,Arlington,TX,76012,(817)923-0057,,,SA/TX/OP/DD/HV/OW/DU/CJ/SS/OA/,4436TX76012
Tarrant Community Outreach Inc,,,711 East Lamar Boulevard,Suite 112,,Arlington,TX,76011,(817)795-3030 Intake: (817)461-4141,,,SA/TX/OP/DU/CJ/SS/OA/,1991TX76011
Special Health Resources of East Texas,,,Thomas Street Baptist Church,20 I East 3rd Street,,Atlanta,TX,75551,(903)234-8808 Hotline: (800)361-1880,,,SA/TX/OP/MD/MC/PI/MI/SS/OA/,8414TX75551
Aeschbach and Associates,OBA Addictions and Psychotherapy Servs,,2824 South Congress Avenue,,,Austin,TX,78704,(512)444-5092,,,SA/TX/DT/ML/OP/DD/OW/PI/MI/,3276TX78704
American Institute for Learning,Outpatient Program,,216 East 4th Street,,,Austin,TX,78701,(512)472-3395,,,SA/TX/OP/AD/OW/CJ/OA/,9491TX78701
Austin Family House Inc,Legacy,,403 East 33rd Street,,,Austin,TX,78705,(512)478-6773,,,SA/TX/OP/RR/PW/OW/CJ/MD/SS/OA/,4602TX78705
Austin Family House Inc,New Generations,,3207 West Slaughter Street,,,Austin,TX,78748,(512)292-1075,,,SA/TX/OP/RR/PW/OW/MD/SS/OA/,0186TX78748
Austin Recovery Center,Mens Program Level II,,I 900 Rio Grande Street,,,Austin,TX,78741,(512)477-7776,,,SA/TX/HH/OP/RR/HV/CJ/MD/OA/,1712TX78741
Austin Recovery Center,Ou patient,,4 719 South Congress Street,,,Austin,TX,78745,(512)383-8101,,,SA/TX/OP/SS/OA/,9450TX78745
Austin Recovery Center,Womens Program Level II,,1900 Rio Grande Street,Annex,,Austin,TX,78741,(512)477-0980 Intake: (512)477-7776,,,SA/TX/HH/OP/RR/HV/PW/OW/,6818TX78741
Austin Recovery Center,,,1900 Rio Grande Street,,,Austin,TX,78741,(512)447-7776,,,SA/TX/DT/HH/OP/PH/RR/HI/HV/PW/OW/CJ/MD/OA/,6818TX78741
Austin Recovery Center,,,4 719 South Congress Street,,,Austin,TX,78745,(512)383-8096,,,SA/TX/OP/AD/DU/CJ/MD/OA/,9450TX78745
Austin/Texas County Ml-I/MR Center,Central Texas Partnership,,6207 Sheraton Avenue,Suite 330,,Austin,TX,78723,(512)451-0315 Hotline: (512)472-4357,,,MH-SA/TX/OP/DD/OA/,8346TX78723
Austin/Travis County Ml-I/MR Center,Methadone Maintenance,,1631-A East 2nd Street,,,Austin,TX,78702,(512)472-6261 Hotline: (512)472-4357,www.atcmhmr.com,,SA/TX/ML/OP/DD/HV/PW/OW/MD/MC/PI/MI/SS/OA/,9586TX78702
Austin/Travis County MH/MR Center,Oak Springs Treatment Center,,3000 Oak Springs Street,,,Austin,TX,78702,(512)926-5301 Intake: (512)472-4357 Hotline: (512)472-4357,www.atcmhmr.com,,SA/TX/OP/PH/DD/DU/MD/SS/OA/,2978TX78702
Columbia/Saint Davids Pavilion,Adult Chemical Dependency Programs,,I 025 East 32nd Street,,,Austin,TX,78705,(512)867-5800,,,SA/TX/DT/OP/PH/HI/MC/PI/MI/,5144TX78705
Columbia/Saint Davids Pavilion,Live Oak,,200 East Live Oak,,,Austin,TX,78704,(512)867-5800,,,SA/TX/RR/OW/PI/MI/,7938TX78704
Cornerstone Counseling,,,2417 Ashdalc Drive,,,Austin,TX,78757,(512)420-0803,,,SA/TX/OP/DD/OW/CJ/PH/SS/OA/,9493TX78757
