Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Middle Tennessee Treatment Center,,,2410 Charlotte Avenue,,,Nashville,TN,37203,(615)321-2575x104 Intake: (615)321-2575 Hotline: (615)332-1413,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/WN/DU/SF/AH/SP/,5904TN37203
Parthenon Pavilion CMC,Dual Stabilization Unit,,2401 Parman Place,,,Nashville,TN,37203,(615)342-1400 Intake: (615)342-1450,,,MH/TX/DT/BU/HI/CO/SF/MC/PI/MI/AH/,5420TN37203
Renewal House Inc,,,3410 Clarksville Highway,,,Nashville,TN,37218,(615)255-5222x108 Intakes: (615)255-5222x127 (615)255- 5222x112,,,SA/TX/HH/OP/CO/WN/MI/PA/AH/,8278TN37218
Samaritan Recovery Community Inc,,,1100 Kermit Drive,Suite 26,,Nashville,TN,37217,(615)627-4761 Intake: (615)627-4761x100,,,SA/TX/OP/DU/SF/MD/SP/,4127TN37217
Samaritan Recovery Community Inc,,,319 South 4th Street,,,Nashville,TN,37206,(615)244-4802 Intakes: (615)244-4802x10 (615)244- 4802x11,,,SA/TX/HH/RS/RL/CO/SF/MC/PI/MI/AR/SS/PA/,9171TN37206
Teen Challenge International Nashville,Headquarters Womens Division,,302 37th Avenue,,,Nashville,TN,37209,(615)338-4415,,,SA/TX/RL/SF/,6482TN37209
Vanderbilt Addiction Center,Vanderbilt Psychiatric Hospital,,1601 23rd Avenue South,,,Nashville,TN,37212,(615)327-7000 Hotline: (615)327-7000,,,SA/TX/DT/BU/HI/OP/PH/CO/PW/SF/MD/MC/SI/PI/MI/AH/,9499TN37212
neW tAzeWell,Cherokee Health Systems,,1596 Highway 33 South,,,New Tazewell,TN,37825,(423)626-8271 Hotline: (423)626-8271,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,1607TN37825
neWPort,Cherokee Health Systems,,215 Hedrick Drive,,,Newport,TN,37821,(423)623-5301 Hotline: (423)623-5301,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,1246TN37821
Outlook,Inpatient,,211 Woodlawn Avenue,,,Newport,TN,37821,(423)613-8324 Intake: (423)613-8822,,,MH-SA/TX/HI/RS/SF/MC/SI/PI/AR/,4025TN37821
nunnelly,Ranch,,6107 Pinewood Road,,,Nunnelly,TN,37137,(800)849-5969 Intake: (931)729-9631,,,MH-SA/TX/DT/RS/RL/OP/PH/CO/WN/MN/SF/AH/,0204TN37137
oAk riDge,Hope of East Tennessee Inc,,115 Lancaster Road,,,Oak Ridge,TN,37830,(865)482-4826,,,SA/TX/HH/RL/MN/DU/SF/,6697TN37830
Hope of East Tennessee Inc,,,188 Raleigh Road,,,Oak Ridge,TN,37830,(865)482-4826,,,SA/TX/OP/WN/MN/DU/SF/SI/AR/SS/,4439TN37830
Ridgeview Psychiatric,Hospital and Center,,240 West Tyrone Street,,,Oak Ridge,TN,37830,(865)482-1076x1100 Intake: (865)482-1076,,,MH/TX/OP/CO/SF/MD/MC/PI/AH/,0234TN37830
PAriS,Carey Counseling Center Inc,Paris Site,408 Virginia Street,,,Paris,TN,38242,(731)642-0521 Intakes: (731)641-0626 (800)611-7757 Hotline: (800)353-9918,,,MH/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/AR/SS/,7870TN38242
PoWell,Cherokee Health Systems,,7714 Conner Road,Suite 105,,Powell,TN,37849,(865)947-6220 Hotline: (865)947-6220,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,0795TN37849
riPley,Professional Care Services of,West Tennessee,403 Commerce Street,,,Ripley,TN,38063,(731)635-3968 Hotline: (800)353-9918,,,MH-SA/TX/OP/SF/MC/PI/SS/,0416TN38063
SAvAnnAh,Care of Savannah Inc,Jack Gean Outpatient Program,50 East End Drive,,,Savannah,TN,38372,(731)925-4450x14 Intake: (731)925-4450,,,SA/TX/OP/HV/GL/PW/WN/MN/CJ/AR/PA/,1396TN38372
Care of Savannah Inc,Jack Gean Shelter for Men,,50 East End Drive,,,Savannah,TN,38372,(731)925-4447 Intake: (731)925-8619,,,SA/TX/HH/RL/MN/SF/AR/PA/,1361TN38372
Care of Savannah Inc,Jack Gean Shelter for Women,,64 Jack Gean Drive,,,Savannah,TN,38372,(731)925-8619,,,SA/TX/HH/RL/WN/SF/AR/PA/,8556TN38372
Quinco Mental Health Center,Alcohol and Drug Services,,1105 Pickwick Road,,,Savannah,TN,38372,(731)925-5054 Intake: (800)532-6339 Hotline: (800)467-2515,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/AH/,4005TN38372
Selmer,Quinco Mental Health Center,Alcohol and Drug Services,641 East Poplar Street,,,Selmer,TN,38375,(731)645-5753 Intake: (800)532-6339 Hotline: (800)467-2515,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/AH/,3746TN38375
Sevierville,Bendell Alcohol and Drug Treatment Fac,Bendell of Sevierville,114 Bruce Street,,,Sevierville,TN,37862,(865)774-4432,,,SA/TX/OP/PH/AD/CO/DU/CJ/SF/MD/MC/SI/PI/AR/SS/,8156TN37862
English Mountain Recovery,,,1096 Alpine Drive,,,Sevierville,TN,37876,(877)459-8595 Intake: (865)774-9797,,,SA/TX/OP/PH/WN/MN/DU/SF/AR/,2315TN37876
Peninsula Outpatient Center,Sevierville,,124 North Henderson Avenue,,,Sevierville,TN,37862,(865)970-9800,,,MH/TX/OP/CO/SF/MD/MC/PI/MI/AH/,7768TN37862
Seymour,Brookhaven Retreat,,1016 I C King Road,,,Seymour,TN,37865,(865)573-3656 Hotline: (865)573-3656x1,,,MH-SA/TX/DT/BU/RS/RL/CO/WN/SF/PI/SP/F4/F36/,8842TN37865
Cherokee Health Systems,,,10731 Chapman Highway,,,Seymour,TN,37865,(865)573-0698 Hotline: (865)573-0698,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,3944TN37865
Shelbyville,Tony Rice Center Inc,For Men,1300 Railroad Avenue,,,Shelbyville,TN,37160,(931)685-0957 Intake: (931)680-7551,,,SA/TX/HH/RL/OP/SF/AH/,3988TN37160
SmyrnA,Guidance Center,,131 Mayfield Drive,,,Smyrna,TN,37167,(615)459-9251 Intake: (877)567-6051 Hotline: (800)704-2651,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/AH/SP/,4749TN37167
tAlbott,Cherokee Health Systems,Substance Abuse Treatment Program,6350 West Andrew Johnson Highway,,,Talbott,TN,37877,(423)587-7337 Hotline: (423)587-7337,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,8473TN37877
trenton,Carey Counseling Center Inc,Trenton Site,1263 45 Bypass,,,Trenton,TN,38382,(731)855-2871 Intakes: (731)641-0626 (800)611-7757 Hotline: (800)353-9918,,,MH/TX/OP/DU/SF/MD/MC/SI/PI/MI/AR/SS/,2872TN38382
tullAhomA,Centerstone Mental Health Centers,,1803 North Jackson Street,,,Tullahoma,TN,37388,(931)461-1300 Intakes: (888)291-4357 (888)291HELP Hotline: (800)681-7444,,,MH/TX/OP/SF/MD/MC/PI/AH/,4743TN37388
Cumberland Heights Outpatient of,Tullahoma,,305 South Jackson Street,Suite C,,Tullahoma,TN,37388,(931)455-4272 Intake: (615)356-2700 Hotline: (800)646-9998,,,SA/TX/OP/SF/PI/AH/SP/,7190TN37388
union City,Baptist Memorial Hospital,Behavioral Healthcare,1201 Bishop Street,,,Union City,TN,38261,(731)884-8400x8266 Intakes: (731)884-8400 (800)828-4578,,,MH-SA/TX/DT/HI/OP/PH/MD/MC/SI/PI/MI/,4739TN38261
Carey Counseling Center Inc,Union City Site,,201 West Main Street,Suite C,,Union City,TN,38281,(731)885-8810 Intakes: (731)641-0626 (800)611-7757 Hotline: (800)353-9918,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/AR/SS/,3884TN38281
Pathways of Tennessee Inc,,,930 Mount Zion Road,,,Union City,TN,38261,(731)885-9333 Intake: (800)587-3854 Hotline: (800)372-0693,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,3957TN38261
WAyneSboro,Centerstone,Wayne County Mental Health Center,418 South Main Street,,,Waynesboro,TN,38485,(931)722-3644 Intake: (888)291-4357,,,MH/TX/OP/CO/CJ/SF/MD/MC/SI/PI/MI/AH/,1304TN38485
Abilene,Serenity Foundation of Texas,Outpatient Program,226 Beech Street,,,Abilene,TX,79601,(325)673-6489,,,SA/TX/OP/WN/SF/MD/PI/AR/SS/PA/AH/,5646TX79601
Serenity Foundation of Texas,Recovery Dynamics Program,,1542 North 3rd Street,,,Abilene,TX,79601,(325)673-6489 Hotlines: (325)673-6489 (866)795-4673,,,SA/TX/RS/WN/SF/MD/PI/AR/SS/PA/AH/SP/,5381TX79601
Serenity Foundation of Texas,Serenity House Detox Unit,,1502 North 2nd Street,,,Abilene,TX,79601,(325)673-6489,,,SA/TX/DT/BU/HI/SF/MD/PI/AR/SS/PA/AH/,3750TX79601
Alice,Alice Counseling Center,,63 South Wright Street,,,Alice,TX,78332,(361)664-8829 Intake: (361)664-8830,,,SA/TX/OP/WN/MN/DU/CJ/SF/PI/AR/SS/PA/SP/,0476TX78332
Community Action Health Center/Alice,,,700 North Flournoy Road,Suite 2A,,Alice,TX,78332,(361)664-1417,,,MH-SA/TX/OP/AD/SF/MD/AR/SS/PA/AH/SP/,6501TX78332
AlPine,Aliviane NO/AD Inc,Alpine Outpatient Clinic,500 West Avenue H,Suites 113 and 115,,Alpine,TX,79831,(432)837-3215,,,SA/TX/OP/SF/MD/MC/PI/MI/SS/PA/,3351TX79831
AmArillo,Amarillo Council on Alcoholism and,Drug Abuse,803 South Rusk Street,,,Amarillo,TX,79106,(806)374-6688 Intake: (800)566-6688 Hotline: (800)566-6688,,,SA/TX/OP/PW/CJ/SF/AR/SS/AH/,3059TX79106
Amarillo VA Healthcare System,,,6010 Amarillo Boulevard West,,,Amarillo,TX,79106,(806)355-9703x7540 Intake: (806)355-9703x7027,,,MH-SA/TX/DT/HI/OP/SF/PI/MI/,9357TX79106
Northwest Texas Healthcare System,The Pavillion,,1501 Coulter Road,,,Amarillo,TX,79106,(806)354-1848 Intake: (800)537-2585 Hotline: (800)537-2585,,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SE/SF/MD/MC/SI/PI/MI/AH/SP/F30/,0827TX79106
West Texas Counseling and Rehabilitation Program of Amarillo,,,2300 Line Avenue,,,Amarillo,TX,79106,(806)373-0922 Intake: (866)286-9827,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,4945TX79106
Angleton,Gulf Coast Center,Angleton Recovery Program,101 Tigner Street,Building 2,,Angleton,TX,77515,(979)849-2311 Intake: (800)710-4322 Hotline: (979)848-0933,,,SA/TX/OP/SF/MD/MC/SI/PI/MI/AR/SS/PA/AH/SP/,7815TX77515
Argyle,Sante Center for Healing,,914 Country Club Road,,,Argyle,TX,76226,(940)464-7222 Intake: (800)258-4250,,,SA/TX/DT/HH/BU/RS/RL/OP/PH/CO/SF/PI/AH/,6856TX76226
Arlington,CDHS Inc,,214 Billings Street,Suite 240,,Arlington,TX,76010,(817)652-1004 Intake: (866)898-2344 Hotline: (866)898-2344,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/DU/CJ/SF/AR/SS/,2233TX76010
Millwood Hospital,,,1011 North Cooper Street,,,Arlington,TX,76011,(817)261-3121,,,MH-SA/TX/DT/HI/AD/CO/HV/GL/SE/SF/MC/PI/AH/,8440TX76011
North Texas Addiction Counseling Inc,Outpatient,,124 West Pioneer Parkway,Suite 120,,Arlington,TX,76016,(817)795-8278 Intake: (817)332-7165,,,SA/TX/OP/AD/WN/DU/SF/MD/AR/PA/AH/SP/,4146TX76016
AuStin,Aeschbach and Associates,DBA Addictions and Psychotherapy Servs,2824 South Congress Avenue,,,Austin,TX,78704,(512)444-5092,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/PW/WN/SF/PI/SP/F30/,3352TX78704
Austin Drug and Alcohol Abuse Program,,,7801 North Lamar Street,Suite D-109,,Austin,TX,78752,(512)454-8180,,,SA/TX/OP/DU/SF/PI/SS/SP/,0171TX78752
Austin Recovery Inc,Detox/Edith Royal Campus,,8402 Cross Park Drive,,,Austin,TX,78754,(512)997-0101 Intakes: (512)697-8600 (800)373-2081,,,SA/TX/DT/RS/SF/AH/SP/,6344TX78754
Austin Recovery Inc,Family House,,8402 Cross Park Drive,,,Austin,TX,78754,(512)997-0101 Intakes: (512)697-8600 (800)373-2081,,,SA/TX/RL/OP/CO/PW/WN/BC/SF/AR/AH/SP/,6344TX78754
Austin Recovery Inc,Outpatient Program,,4201 South Congress Avenue,Suite 202,,Austin,TX,78745,(512)916-8864,,,SA/TX/OP/CO/PW/WN/MN/SF/MD/AR/AH/,5605TX78745
Austin Recovery Inc,Womens Program/Edith Royal Campus,,8402 Cross Park Drive,,,Austin,TX,78754,(512)697-8600 Intake: (800)373-2081,,,SA/TX/RS/RL/OP/CO/PW/WN/SF/MD/AR/AH/SP/,6344TX78754
Austin/Travis County MH/MR Center,(ATC)/MH/MR/CARE/Journey OTP,,1631 East 2nd Street,Building E,,Austin,TX,78702,(512)804-3650,,,MH-SA/TX/OP/HV/SF/MD/MC/PI/SS/PA/AH/,5707TX78702
Austin/Travis County MH/MR Center,Narcotic Treatment Program,,1631 East 2nd Street,Suite A,,Austin,TX,78702,(512)472-6261 Intakes: (512)472-4357 (512)472HELP Hotline: (512)472-4357,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/WN/SF/MI/SS/AH/SP/,5707TX78702
Austin/Travis County MH/MR Center,(ATC)/Oak Springs Treatment Center,,3000 Oak Springs Drive,Building B,,Austin,TX,78702,(512)804-3526,,,SA/TX/OP/PH/CO/SF/AR/SS/PA/,8464TX78702
Changes Counseling Services,,,8711 Burnet Road,Suite A-3,,Austin,TX,78757,(512)257-0066,,,SA/TX/OP/SF/PI/SS/SP/,9492TX78757
Choosing How I Live Life,Outpatient Services,,1700 Montopolis Drive,Suite D,,Austin,TX,78741,(512)385-4799,,,SA/TX/OP/AD/CJ/SF/SP/,4749TX78741
Clean Investments Counseling Center,,,2406 Manor Road,,,Austin,TX,78722,(512)477-6690,,,SA/TX/OP/AD/MN/CJ/SF/AR/,1513TX78722
Developmental Counseling Center Inc,,,4403 Manchaca Road,Suite B,,Austin,TX,78745,(512)383-1036,,,SA/TX/OP/WN/SF/AR/SS/PA/AH/SP/,8829TX78745
La Haciendas Solutions,,,2100 Kramer Lane,Suite 200,,Austin,TX,78758,(512)835-1994,,,SA/TX/OP/SF/PI/,1106TX78758
Maintenance and Recovery Services Inc,(MARS),,305 Ferguson Drive,,,Austin,TX,78753,(512)339-9757,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PW/SF/,8547TX78753
Maintenance and Recovery Services Inc,(MARS)/South,,2627 Jones Road,Suite 104,,Austin,TX,78745,(512)899-2100,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/SF/,5048TX78745
Northwest Counseling and Wellness Ctr,,,12335 Hymeadow Drive,Suite 400,,Austin,TX,78750,(512)250-9355,,,MH-SA/TX/OP/SF/PI/SS/,8134TX78750
Phoenix Academy of Austin,,,400 West Live Oak Street,,,Austin,TX,78704,(512)440-0613x4741 Intake: (512)440-0613x4745 Hotline: (800)DRUGHEL,,,SA/TX/RS/RL/OP/PH/AD/CO/HV/GL/SF/PI/AR/SS/PA/AH/SP/,6959TX78704
Push Up Foundations Inc,Mens Outpatient Treatment Program,,1711 East Cesar Chavez Street,,,Austin,TX,78702,(512)236-9629 Intake: (512)480-8369,,,SA/TX/OP/MN/SF/AR/SS/PA/SP/,9280TX78702
Tri-County Recovery Center,DBA Driving Business,,2417 Ashdale Drive,,,Austin,TX,78757,(512)420-0803,,,SA/TX/OP/WN/MN/CJ/SF/AR/SS/,5584TX78757
bAytoWn,Cease Addiction Now Inc,,401 West Texas Avenue,,,Baytown,TX,77520,(281)427-4226,,,SA/TX/OP/AD/SF/MD/AR/SS/,5103TX77520
Unlimited Visions Aftercare Inc,,,616 Park Street,,,Baytown,TX,77520,(281)427-8786,,,SA/TX/OP/PH/AD/DU/SF/MD/AR/SS/PA/,0805TX77520
beAumont,Jefferson County Drug and Alcohol,Recovery Center,4673 Washington Boulevard,,,Beaumont,TX,77707,(409)840-9350,,,SA/TX/RS/RL/MN/SF/AR/AH/SP/,5411TX77707
Land Manor Inc,Franklin House North Women/Children,,5670 Concord Road,,,Beaumont,TX,77708,(409)896-5911,,,SA/TX/RS/RL/OP/PW/WN/BC/SF/MD/MC/AR/PA/AH/SP/,5015TX77708
Land Manor Inc,Goliad House,,4655 Collier Street,,,Beaumont,TX,77706,(409)838-4285x17 Intake: (409)838-4285x19,,,SA/TX/RS/RL/OP/AD/SF/MC/SI/AR/AH/,4268TX77706
Memorial Hermann Behavioral Health Ctr,,,3250 Fannin Street,,,Beaumont,TX,77701,(409)212-7000,,,MH-SA/TX/DT/HI/OP/PH/CO/SE/SF/MD/MC/SI/PI/MI/AH/,8191TX77701
Right Step,,,4347 Phelan Boulevard,Suite 101,,Beaumont,TX,77704,(877)627-4389 Intake: (409)892-2066 Hotline: (877)627-4389,,,SA/TX/OP/AD/DU/CJ/SF/PI/,3645TX77704
South East Texas Management Network,Jefferson County COADA Right Choice,,4675 Washington Boulevard,Suite C,,Beaumont,TX,77707,(409)840-2001 Intake: (409)840-2030,,,SA/TX/OP/SF/MD/SI/SS/PA/AH/,5496TX77707
South East Texas Management Network,Land Manor Inc/Adams House Adol Prog,,1970 Franklin Street,,,Beaumont,TX,77701,(409)833-6184,,,SA/TX/RS/RL/OP/AD/SF/MD/SS/PA/AH/SP/,9629TX77701
South East Texas Management Network,Land Manor Inc/Franklin South,,1635 Avenue A,,,Beaumont,TX,77701,(409)832-7564,,,SA/TX/RS/RL/OP/CO/WN/CJ/SF/PA/AH/,1626TX77701
South East Texas Management Network,Spindletop MH/MR Services,,2750 South 8th Street,,,Beaumont,TX,77701,(409)839-1022 Intake: (409)839-1044,,,MH/TX/RS/RL/OP/CO/CJ/SF/PI/AR/SS/PA/AH/,7467TX77701
beDForD,Counseling Center,,1909 Central Drive,Suite 203,,Bedford,TX,76021,(817)571-0885 Intake: (817)283-2306,,,MH/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/SF/MD/MC/PI/MI/,0428TX76021
Harris Methodist Springwood,,,1608 Hospital Parkway,,,Bedford,TX,76022,(817)355-7771 Intake: (817)355-7770,,,MH-SA/TX/DT/BU/HI/OP/CO/SF/MD/MC/PI/MI/,2761TX76022
belton,Christian Farms Treehouse Inc,Christian Farms Mens Center,9825 FM 2410,,,Belton,TX,76513,(254)698-6697 Intake: (254)698-6699,,,SA/TX/HH/RS/RL/CO/WN/BC/MN/SF/PA/,9501TX76513
big SAnDy,Azleway Inc,Substance Abuse,Route 2 Box 132,Building 1,,Big Sandy,TX,75755,(903)636-9800,,,SA/TX/RS/RL/AD/CO/HV/GL/CJ/SF/SI/PI/AR/SS/,1464TX75755
big SPring,Veterans Affairs Medical Center,Substance Abuse Treatment Program,300 Veterans Boulevard,,,Big Spring,TX,79720,(432)263-7361x7301 Intakes: (800)472-1365x7301 (432)263-7361,,,SA/TX/OP/PH/MD/MC/PI/MI/PA/,0700TX79720
bonhAm,Lakes Regional MH/MR,,410 West Sam Rayburn Drive,,,Bonham,TX,75418,(903)892-8185 Intake: (903)583-0060,,,SA/TX/OP/HV/WN/CJ/SF/PI/AR/SS/PA/,7379TX75418
Sam Rayburn Memorial Veterans Center,Domiciliary Substance Abuse Program,,1201 East 9th Street,,,Bonham,TX,75418,(903)583-6236 Intake: (903)583-6335,,,GH/TX/BU/RL/SF/MD/MC/PI/MI/PA/,1854TX75418
boWie,Star Council,,405 Wichita Street,,,Bowie,TX,76230,(940)872-3800,,,SA/TX/OP/AD/PW/SF/MD/PI/AH/,1662TX76230
brookShire,Career and Recovery Resources Inc,,531 FM 359 South,,,Brookshire,TX,77423,(832)563-6756 Intake: (713)754-7005,,,SA/TX/OP/CJ/SF/AR/SS/PA/AH/,6409TX77423
broWnSville,Recovery Center of Cameron County,Brownsville,700 East Levee Street,Suite 101,,Brownsville,TX,78520,(956)548-0028,,,SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/PA/SP/,1391TX78520
Rio Grande Valley Council Inc,,,1225 North Expressway 83,Suites G1 and G2,,Brownsville,TX,78521,(956)982-1551 Intake: (800)748-3577 Hotlines: (800)748-3577 (956)821-3046,,,SA/TX/OP/SF/MD/SI/PI/MI/AR/SS/PA/SP/,8151TX78521
Rio Grande Valley Outpatient,Srving Children and Adolscents in Need,,705 West jefferson,,,Brownsville,TX,78520,(956)544-0742,,,SA/TX/OP/AD/MD/SI/PI/PA/SP/,3192TX78520
Texas American Medical Consultants,,,954 East 10th Madison Street,,,Brownsville,TX,78520,(956)550-9970 Hotline: (956)543-7929,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PH/AD/SF/SI/SS/PA/SP/,4745TX78520
broWnWooD,Center for Life Resources,Substance Abuse and COPSD Services,408 1/2 Mulberry Street,,,Brownwood,TX,76801,(325)646-9574x292 Intakes: (325)641-0642x292 (325)641- 0642x294 Hotline: (800)458-7788,,,SA/TX/HH/OP/AD/CO/WN/SF/SI/PI/AR/PA/,7909TX76801
Mid Texas Council on Alc/Drug Abuse,,,901 Avenue B,,,Brownwood,TX,76801,(325)646-8747,,,SA/TX/OP/SF/MD/MC/SS/PA/,9397TX76801
bryAn,Brazos Valley Council on Alc and SA,Adult Level II,405 West 28th Street,P.O. Box 873,,Bryan,TX,77803,(979)823-5300 Intake: (866)448-1699,,,SA/TX/HH/RL/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/AR/PA/AH/SP/,1971TX77803
buDA,Austin Recovery Inc,Mens Recovery Ranch,13207 Wright Road,,,Buda,TX,78610,(512)243-1911 Intakes: (512)697-8600 (800)373-2081,,,SA/TX/RS/CO/MN/SF/SI/AR/AH/SP/,4194TX78610
buFFAlo gAP,Shades of Hope LP,Treatment Center,,402-A Mulberry,,Buffalo Gap,TX,79508,(325)572-3843 Intake: (800)588-4673,,,MH-SA/TX/RS/CO/WN/SF/PI/,9617TX79508
burnet,Tri-County Recovery Center,,516 Buchanan Drive,,,Burnet,TX,78611,(512)715-0904,,,SA/TX/OP/AD/SF/AR/SS/AH/,1081TX78611
Center,Center Recovery Center,,1110 Tenaha Street,Suite 5,,Center,TX,75935,(936)598-6608,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/,8391TX75935
Center Point,Hill Country Community MH/MR,Villa Del Sol,129 Waugh Way,P.O. Box 515,,Center Point,TX,78010,(830)634-3370 Intake: (210)271-9452,,,SA/TX/RL/AD/SF/MD/SI/PI/,8239TX78010
Starlite Recovery Center,,,230 Mesa Verde Drive East,,,Center Point,TX,78010,(830)634-2212 Intake: (866)220-1626 Hotline: (866)220-1626,,,SA/TX/DT/BU/RS/OP/AD/PW/SF/PI/,6148TX78010
Cleburne,Helping Open Peoples Eyes Inc (HOPE),Outpatient,619 North Main Street,,,Cleburne,TX,76033,(817)558-8807,,,SA/TX/OP/CJ/SF/,5636TX76033
Huguley Psychotherapy Clinic,Addiction Center,,214 North Caddo Street,,,Cleburne,TX,76031,(817)558-2988 Hotline: (817)558-2988,,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SI/PI/MI/,1253TX76031
Pecan Valley MH/MR Region,Administrative Unit/COPSD Program,,1601 North Anglin Street,,,Cleburne,TX,76031,(254)965-7806 Hotline: (800)772-5987,,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/AR/SS/PA/AH/SP/F48/F86/,0528TX76031
STAR Council on Substance Abuse,,,118 West Heard Street,Suites F and G,,Cleburne,TX,76033,(817)645-5517,,DWI/DUI Clients Only,SA/TX/OP/AD/CO/PW/WN/DU/SF/MD/PI/SS/AH/,7549TX76033
Clute,Absolute Recovery and,Prevention Services Inc,141 North Brazosport Boulevard,,,Clute,TX,77531,(979)265-0705 Intake: (979)265-5414,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/SS/,8468TX77531
College StAtion,La Hacienda College Station,,702 University Drive East,Suite 100-D,,College Station,TX,77840,(979)846-9500 Intake: (979)846-9500x111,,,SA/TX/OP/SF/PI/,8770TX77840
Conroe,Zebra Inc,DBA Cheyenne Center,2121 Timberlane Street,Suite D,,Conroe,TX,77301,(936)441-4866,,,SA/TX/OP/CO/PW/CJ/SF/AR/SS/PA/AH/,2171TX77301
CorPuS ChriSti,Christus Spohn Hosp Corpus Christi Mem,Behavioral Medicine Department,2606 Hospital Boulevard,,,Corpus Christi,TX,78405,(361)902-4006 Intake: (361)814-8633 Hotlines: (361)814-8633 (888)767-4493,,,MH/TX/DT/BU/HI/OP/SF/MD/MC/SI/PI/MI/AH/SP/,9637TX78405
Coastal Bend Alcohol Drug Rehab Center,DBA Charlies Place Detox Center,,1733 South Brownlee Blvd,,,Corpus Christi,TX,78404,(361)883-4994,,,SA/TX/DT/HI/CO/HV/GL/SE/PW/WN/MN/SF/AR/SS/PA/SP/,9990TX78404
Coastal Bend Alcohol/Drug Rehab Center,Beck House,,25 1/2 North Country Club Place,,,Corpus Christi,TX,78407,(361)882-9302x102 Intake: (361)882-9302,,,SA/TX/RL/CO/HV/GL/SE/WN/MN/SF/AR/AH/SP/,2116TX78407
Coastal Bend Alcohol/Drug Rehab Center,Casa de Familias,,56 N Country Club Place,,,Corpus Christi,TX,78407,(361)882-9302 Intake: (361)883-8109x126,,,SA/TX/RS/RL/CO/HV/GL/PW/WN/BC/SF/SS/AH/SP/,1621TX78407
Coastal Bend Alcohol/Drug Rehab Center,DBA Charlies Place,,36 North Country Club Place,,,Corpus Christi,TX,78407,(361)882-9302x102 Intake: (361)882-9302x105,,,SA/TX/RS/RL/CO/HV/GL/SE/WN/MN/SF/SS/AH/SP/,4704TX78407
Coastal Bend Alcohol/Drug Rehab Center,Henderson House,,38 North Country Club Place,,,Corpus Christi,TX,78408,(361)882-9302x102 Intake: (361)883-4994,,,SA/TX/RL/CO/HV/GL/SE/WN/MN/SF/AR/AH/SP/,0700TX78408
Coastal Bend Alcohol/Drug Rehab Center,Ivy House,,41 North Country Club Place,,,Corpus Christi,TX,78407,(361)882-9302x102 Intake: (361)883-4994,,,SA/TX/RL/CO/HV/GL/SE/WN/MN/SF/AR/AH/SP/,9067TX78407
Coastal Bend Alcohol/Drug Rehab Center,Stence House,,35 North Country Club Place,,,Corpus Christi,TX,78407,(361)882-9302x102 Intake: (361)883-4994,,,SA/TX/RL/CO/HV/GL/SE/WN/MN/SF/AR/AH/SP/,9256TX78407
Coastal Bend Outpatient Services Inc,,,1201 Agnes Street,,,Corpus Christi,TX,78401,(361)888-4188,,,SA/TX/OP/SF/,5216TX78401
Padre Behavioral Hospital,,,6629 Wooldridge Road,,,Corpus Christi,TX,78414,(361)986-9444 Intake: (877)742-9444 Hotline: (361)986-1816,,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/PI/MI/AH/SP/,7425TX78414
South Texas Subst Abuse Recovery Servs,(STSARS),,907 Antelope Street,,,Corpus Christi,TX,78401,(361)882-9979,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/SS/PA/AH/SP/,0449TX78401
Toxicology Associates Inc,,,5233 IH 37,Suite C-17,,Corpus Christi,TX,78408,(361)882-2064 Hotline: (361)882-2064,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/SI/PI/MI/AR/AH/SP/F28/,6805TX78408
