GEOID,SVIth1,SVIth2,SVIth3,SVIth4,SVIS
55133200201,0.11,0.59,0.1,0.71,0.29
55133201201,0.05,0.45,0.21,0.16,0.1
55133202202,0.52,0.76,0.58,0.82,0.71
55133202400,0.29,0.32,0.44,0.46,0.34
55133202700,0.56,0.47,0.42,0.95,0.71
55133202800,0.54,0.33,0.74,0.75,0.65
55133202902,0.13,0.55,0.22,0.8,0.37
55133203000,0.44,0.36,0.52,0.93,0.63
55133203702,0.16,0.23,0.07,0.18,0.08
55135100500,0.25,0.38,0.35,0.89,0.48
55135101000,0.24,0.6,0.15,0.8,0.42
55137960700,0.64,0.29,0.26,0.84,0.59
55139000200,0.58,0.75,0.1,0.57,0.52
55139000700,0.61,0.0,0.08,0.56,0.18
55139001000,0.4,0.28,0.34,0.52,0.37
55139001600,0.61,0.33,0.47,0.9,0.68
55139001700,0.45,0.09,0.35,0.72,0.4
55141010500,0.24,0.58,0.05,0.78,0.37
56001962700,0.1,0.45,0.06,0.65,0.23
56001962800,0.48,0.07,0.27,0.98,0.55
56001962900,0.65,0.49,0.42,0.6,0.6
56001963500,0.88,0.03,0.54,0.76,0.61
56003962600,0.43,0.48,0.14,0.64,0.42
56005000100,0.14,0.09,0.41,0.55,0.21
56005000300,0.66,0.89,0.58,0.83,0.81
56005000600,0.59,0.74,0.08,0.96,0.7
56005000700,0.49,0.3,0.05,0.58,0.35
56007967700,0.4,0.52,0.47,0.84,0.59
56007968100,0.46,0.86,0.04,0.32,0.38
56009956500,0.38,0.45,0.03,0.38,0.26
56009956600,0.31,0.41,0.24,0.16,0.19
56011950200,0.29,0.28,0.14,0.4,0.22
56013940201,0.35,0.59,0.31,0.19,0.28
56015957800,0.56,0.43,0.15,0.66,0.49
56015957900,0.56,0.87,0.27,0.71,0.65
56021000401,0.63,0.59,0.59,0.56,0.64
56021000402,0.74,0.79,0.7,0.94,0.89
56021001100,0.42,0.09,0.57,0.2,0.25
56021001402,0.32,0.52,0.19,0.74,0.43
56023978200,0.33,0.62,0.34,0.31,0.34
56025000902,0.08,0.2,0.26,0.26,0.11
56025001100,0.6,0.97,0.43,0.69,0.75
56025001401,0.6,0.61,0.2,0.47,0.49
56025001800,0.11,0.21,0.06,0.67,0.18
56027957200,0.51,0.58,0.21,0.78,0.55
56029965200,0.52,0.46,0.24,0.85,0.58
56031959100,0.53,0.82,0.32,0.39,0.52
56033000100,0.25,0.45,0.22,0.91,0.47
56033000600,0.25,0.75,0.2,0.7,0.44
56037970500,0.5,0.72,0.52,0.24,0.47
56037970601,0.65,0.65,0.67,0.81,0.76
56037970800,0.76,0.26,0.32,0.83,0.66
56037970901,0.3,0.38,0.25,0.48,0.31
56037971600,0.38,0.83,0.19,0.51,0.45
56039967600,0.05,0.11,0.41,0.81,0.26
56039967800,0.12,0.17,0.66,0.74,0.36
56041975200,0.31,0.49,0.06,0.44,0.26
56041975300,0.47,0.89,0.35,0.87,0.7
56043000200,0.46,0.69,0.1,0.81,0.54
56045951300,0.51,0.6,0.29,0.69,0.55
01003010903,0.62,0.47,0.29,0.9,0.67
01005950200,0.95,0.51,0.59,0.96,0.92
01005950400,0.87,0.46,0.64,0.92,0.87
01005950500,0.77,0.84,0.64,0.38,0.73
01011952200,0.86,0.6,0.43,0.84,0.81
01013952700,0.5,0.7,0.28,0.74,0.58
01015000600,0.99,0.82,0.43,0.94,0.95
01025958002,0.99,0.61,0.43,0.64,0.82
01031010500,0.87,0.85,0.46,0.91,0.89
01031011300,0.84,0.99,0.75,0.93,0.97
01037961000,0.86,0.77,0.66,0.79,0.87
01043965401,0.84,0.53,0.07,0.97,0.78
01047956400,0.99,1.0,0.47,0.99,1.0
01051030100,0.77,0.27,0.31,0.86,0.68
01051030600,0.82,0.65,0.15,0.88,0.75
01069040600,1.0,0.96,0.56,0.98,0.99
01069041200,0.98,1.0,0.55,0.95,0.99
01073000300,0.94,0.66,0.86,0.98,0.98
01073001500,0.98,0.49,0.69,0.84,0.9
01073001600,0.94,0.94,0.61,0.86,0.95
01073002400,0.9,0.85,0.38,0.86,0.88
01073004000,0.96,0.71,0.86,0.85,0.95
01073004200,0.96,0.76,0.6,0.76,0.89
01073004902,0.53,0.04,0.54,0.92,0.53
01073012200,0.67,0.52,0.22,0.55,0.54
01077010100,0.98,0.04,0.38,0.96,0.77
01077010200,0.82,0.63,0.15,0.86,0.74
01081040800,0.79,0.0,0.36,0.85,0.45
01081041400,0.94,0.46,0.77,0.94,0.93
01081041600,0.88,0.92,0.59,0.99,0.97
01087231700,0.96,0.03,0.51,0.54,0.58
01087232000,0.89,1.0,0.49,0.76,0.95
01089002501,0.8,0.45,0.91,1.0,0.95
01089003100,0.71,0.28,0.52,0.83,0.69
01089010622,0.67,0.06,0.6,0.94,0.67
01097001100,0.84,0.99,0.7,0.96,0.97
01097003205,0.89,0.72,0.74,0.67,0.86
01099075800,0.96,0.12,0.42,0.5,0.65
01101001000,0.96,0.98,0.48,0.83,0.95
01101001500,0.89,0.41,0.41,0.9,0.81
01101005101,0.55,0.23,0.66,0.66,0.57
01103000600,0.93,0.91,0.87,0.99,1.0
01103005500,0.74,0.9,0.06,0.77,0.7
01107050300,0.93,0.57,0.82,0.91,0.93
01111000600,0.92,0.38,0.22,0.79,0.73
01115040105,0.78,0.93,0.51,0.55,0.78
01115040502,0.63,0.31,0.23,0.7,0.53
01119011300,0.9,0.57,0.62,0.89,0.88
01121011200,0.85,0.79,0.56,0.54,0.78
01123962400,0.92,0.82,0.29,0.98,0.92
01125011401,0.79,0.0,0.18,0.59,0.29
01125011600,0.93,0.54,0.69,0.96,0.93
01125011902,0.98,0.42,0.44,0.44,0.72
01125012600,0.58,0.06,0.28,0.44,0.32
01127020100,0.82,0.58,0.25,0.9,0.77
01131034700,1.0,0.99,0.48,0.32,0.88
02013000100,0.48,0.1,0.92,0.96,0.7
02016000100,0.36,0.46,0.75,0.84,0.63
02016000200,0.26,0.04,0.88,1.0,0.6
02020000901,0.88,0.7,0.86,1.0,0.99
02050000100,0.98,0.77,0.86,0.95,0.98
02050000300,0.9,0.74,0.66,0.88,0.91
02070000200,0.48,0.89,0.63,0.98,0.84
02090000100,0.51,0.43,0.57,0.84,0.64
02090001000,0.44,0.77,0.35,0.88,0.65
02090001300,0.13,0.06,0.42,0.69,0.23
02105000300,0.51,0.51,0.35,0.94,0.66
02110000400,0.55,0.44,0.71,1.0,0.84
02122001200,0.61,0.74,0.45,0.93,0.77
02150000400,0.57,0.74,0.63,0.82,0.75
02158000100,0.98,0.75,0.75,0.96,0.97
02164000100,0.78,0.72,0.56,0.93,0.86
02180000100,0.96,0.79,0.81,0.97,0.98
02185000100,0.64,0.64,0.76,0.99,0.88
02188000100,0.96,0.72,0.6,0.95,0.94
02290000100,0.92,0.83,0.45,0.93,0.92
02290000300,0.86,0.9,0.57,0.92,0.93
02290000400,0.87,0.81,0.57,0.9,0.9
04001942600,0.96,0.4,0.95,0.67,0.89
04001944000,0.92,0.7,0.83,0.81,0.92
04001944100,1.0,0.78,0.91,0.96,0.99
04001944202,0.98,0.38,0.94,0.81,0.92
04001944901,0.92,0.7,0.9,0.94,0.96
04001945002,0.98,0.6,0.84,0.87,0.94
04001970300,0.74,0.6,0.83,0.98,0.91
04003000500,0.83,0.18,0.84,0.86,0.81
04003000600,0.89,0.35,0.89,0.73,0.85
04003000700,0.89,0.59,0.96,0.92,0.95
04005002100,0.72,0.88,0.63,0.95,0.9
04005002300,0.25,0.18,0.56,0.95,0.53
04005942201,0.97,0.81,0.94,0.68,0.95
04005945000,0.98,0.88,0.94,0.81,0.98
04005945200,0.78,0.58,0.74,0.89,0.85
04007001200,0.77,0.99,0.65,0.96,0.96
04007940200,1.0,0.77,0.74,0.66,0.92
04009940500,1.0,0.75,0.81,0.85,0.96
04009961600,0.69,0.04,0.83,0.5,0.53
04009961700,0.85,0.24,0.76,0.85,0.81
04012940300,0.96,0.93,0.89,0.95,0.99
04013040515,0.55,0.57,0.74,0.75,0.7
04013071516,0.37,0.66,0.42,0.99,0.71
04013092600,0.93,0.9,0.9,1.0,1.0
04013092801,0.99,0.83,0.96,0.91,0.99
04013092900,0.99,0.85,0.94,0.94,0.99
04013093002,0.97,0.83,0.94,0.91,0.98
04013093105,0.92,0.87,0.94,0.94,0.98
04013103304,0.86,0.58,0.94,0.94,0.94
04013103305,0.9,0.7,0.91,0.99,0.98
04013104502,0.99,0.66,0.92,0.99,0.99
04013105502,0.89,0.59,0.77,0.92,0.92
04013105503,0.79,0.59,0.84,0.69,0.82
04013106100,0.29,0.67,0.6,0.98,0.7
04013107201,0.97,0.25,0.87,1.0,0.98
04013108601,0.73,0.73,0.83,0.84,0.86
04013109002,0.98,0.57,0.96,0.88,0.96
04013110901,0.67,0.84,0.75,0.91,0.87
04013111202,0.81,0.39,0.91,0.51,0.76
04013111402,0.83,0.45,0.87,0.97,0.92
04013111502,0.9,0.61,0.92,1.0,0.98
04013112302,0.98,0.71,0.96,0.82,0.97
04013112509,0.93,0.5,0.9,0.8,0.91
04013112512,0.96,0.49,0.89,0.69,0.89
04013112602,0.86,0.54,0.98,0.98,0.96
04013113203,0.95,0.26,0.93,0.86,0.9
04013113601,0.85,0.43,0.95,0.96,0.93
04013113700,0.87,0.39,0.92,0.95,0.93
04013113900,1.0,0.56,0.92,0.87,0.96
04013114000,0.72,0.32,0.75,0.78,0.74
04013114301,0.97,0.06,0.78,0.84,0.81
04013114302,0.99,0.81,0.92,0.88,0.98
04013114703,0.98,0.02,0.87,0.95,0.83
04013114800,0.96,0.84,0.95,0.91,0.98
04013114900,0.93,0.97,0.93,0.99,1.0
04013115801,0.98,0.82,0.97,0.91,0.99
04013115802,0.81,0.77,0.98,0.96,0.96
04013116732,0.61,0.61,0.83,0.72,0.75
04013116800,0.75,0.67,0.82,0.83,0.85
04013116900,0.98,0.55,0.97,0.98,0.98
04013117100,0.28,0.05,0.55,0.66,0.31
04013318700,0.68,0.01,0.53,0.94,0.54
04013319201,0.89,0.35,0.82,1.0,0.95
04013319703,0.56,0.84,0.31,0.97,0.77
04013319706,0.69,0.04,0.84,0.9,0.69
04013320007,0.4,0.12,0.73,0.75,0.5
04013420115,0.86,0.99,0.58,0.52,0.87
04013420401,0.91,0.48,0.83,0.99,0.96
04013420501,0.64,0.31,0.8,0.96,0.8
04013420708,0.51,0.51,0.07,0.94,0.58
04013421001,0.77,0.83,0.76,0.95,0.92
04013421304,0.71,0.04,0.83,0.92,0.7
04013421501,0.93,0.53,0.88,0.98,0.97
04013421702,0.92,0.93,0.82,0.88,0.97
04013422104,0.71,0.43,0.81,0.91,0.83
04013422106,0.79,0.59,0.91,0.91,0.9
04013422625,0.55,0.67,0.53,1.0,0.85
04013422638,0.53,0.69,0.63,0.72,0.68
04013619100,0.79,0.73,0.74,0.69,0.82
04013723306,0.88,0.05,0.69,0.35,0.56
04013812000,0.41,0.29,0.69,0.78,0.57
04015950100,0.97,0.97,0.47,0.46,0.86
04015951800,0.92,0.92,0.77,0.85,0.95
04015954800,0.73,0.53,0.56,0.72,0.72
04017940010,1.0,0.96,0.97,0.67,0.98
04017940012,0.84,0.64,0.76,0.7,0.83
04017940013,0.89,0.53,0.83,0.91,0.92
04017940301,1.0,0.92,0.83,0.92,0.99
04017940302,0.99,0.88,0.8,0.83,0.97
04017942500,0.89,0.57,0.93,0.95,0.95
04017960100,0.62,0.79,0.72,0.98,0.87
04017960500,0.94,0.75,0.79,0.95,0.96
04017963800,0.78,0.76,0.17,0.45,0.61
04017964202,0.84,0.84,0.6,0.5,0.79
04019000100,0.35,0.03,0.56,0.93,0.44
04019001302,0.98,0.53,0.92,1.0,0.99
04019001303,0.87,0.44,0.89,1.0,0.98
04019001304,0.98,0.58,0.85,0.96,0.97
04019001801,0.84,0.5,0.75,1.0,0.94
04019002501,0.86,0.34,0.88,1.0,0.95
04019002503,0.87,0.94,0.93,0.81,0.96
04019002603,0.93,0.85,0.87,1.0,0.99
04019002604,0.96,0.67,0.87,1.0,1.0
04019002801,0.97,0.41,0.83,1.0,0.98
04019003102,0.72,0.8,0.77,0.88,0.87
04019003702,0.98,0.87,0.97,0.99,1.0
04019003706,0.93,0.81,0.96,0.93,0.98
04019004068,0.53,0.74,0.74,0.99,0.85
04019004114,0.98,0.88,0.95,0.75,0.97
04019004115,0.98,0.82,0.93,0.87,0.98
04019004116,0.96,0.87,0.88,0.84,0.97
04019004117,0.94,0.88,0.94,0.84,0.97
04019004125,0.4,0.77,0.67,0.7,0.64
04019004320,0.98,0.94,0.87,0.8,0.98
04019004504,0.91,0.78,0.84,0.95,0.97
04019004506,0.91,0.86,0.83,0.72,0.92
04019940600,0.99,0.97,0.75,0.94,0.99
04019940700,0.99,0.95,0.65,0.67,0.94
04019940800,0.98,0.9,0.51,0.98,0.97
04019940900,0.95,0.97,0.88,0.88,0.99
04021001200,0.78,0.88,0.74,0.88,0.91
04021001407,0.78,0.98,0.73,0.79,0.92
04021001500,0.96,0.86,0.9,0.91,0.98
04021001600,0.89,0.68,0.87,0.53,0.84
04021002002,0.98,0.2,0.89,0.87,0.9
04021002102,0.86,0.6,0.82,0.56,0.81
04021941200,0.99,0.61,0.71,0.98,0.97
04021941400,0.93,0.73,0.82,0.92,0.95
04023966103,0.99,1.0,0.98,0.87,1.0
04025001500,0.72,0.39,0.49,0.81,0.7
04025001601,0.75,0.8,0.67,0.95,0.89
04027000302,1.0,0.92,0.98,0.86,0.99
04027000404,0.98,0.95,0.96,0.88,0.99
04027010905,0.87,0.78,0.74,0.51,0.82
04027010914,0.89,0.8,0.75,0.84,0.92
04027011600,0.99,0.57,1.0,0.94,0.98
04027011800,0.87,0.28,0.89,0.88,0.87
04027012100,0.53,0.5,0.8,0.69,0.68
05011950400,0.92,0.89,0.85,0.94,0.98
05017080100,0.66,0.51,0.56,0.83,0.72
05019953602,0.59,0.28,0.4,0.75,0.57
05031000602,0.95,0.31,0.66,1.0,0.95
05035030302,0.99,0.99,0.67,0.99,1.0
05035030703,0.92,0.65,0.5,0.79,0.84
05045030701,0.73,0.12,0.29,0.88,0.62
05051010700,0.97,0.88,0.56,0.99,0.98
05051010800,0.85,0.7,0.36,0.92,0.84
05051011500,0.96,0.81,0.76,0.99,0.99
05055480700,0.95,0.96,0.08,0.51,0.77
05059020500,0.69,0.68,0.18,0.48,0.55
05069002103,0.58,0.54,0.36,0.61,0.56
05069002300,0.93,0.61,0.51,0.96,0.91
05077470100,0.97,0.12,0.46,0.54,0.67
05079960600,0.84,0.36,0.62,0.96,0.85
05083950600,0.82,0.9,0.04,0.59,0.68
05093010900,0.96,0.83,0.26,0.93,0.9
05103950600,0.94,1.0,0.51,0.98,0.99
05107480400,0.98,0.94,0.44,0.98,0.98
05113950600,0.82,0.92,0.69,0.75,0.88
05119003100,0.73,1.0,0.42,0.69,0.83
05119004005,0.81,0.59,0.56,0.79,0.79
05119004400,0.28,0.17,0.22,0.64,0.29
05119004500,0.94,0.51,0.81,0.91,0.93
05125010503,0.62,0.75,0.15,0.82,0.65
05143010701,0.78,0.02,0.57,1.0,0.73
05143011200,0.89,0.63,0.87,0.63,0.86
05143011300,0.83,0.01,0.28,0.94,0.54
05145070800,0.78,0.09,0.42,0.96,0.71
06001401400,0.69,0.13,0.89,0.86,0.74
06001403300,0.73,0.49,0.94,0.92,0.88
06001403400,0.2,0.38,0.86,0.9,0.6
06001403501,0.43,0.2,0.88,0.9,0.67
06001403600,0.23,0.03,0.82,0.99,0.53
06001403701,0.19,0.18,0.65,0.82,0.43
06001405302,0.65,0.34,0.91,0.7,0.73
06001405401,0.76,0.06,0.95,0.99,0.85
06001405902,0.95,0.36,0.98,0.73,0.9
06001406100,0.86,0.29,0.96,0.86,0.88
06001407200,0.94,0.55,0.97,0.99,0.99
06001408800,0.98,0.85,0.98,0.7,0.96
06001408900,0.93,0.85,0.97,0.99,1.0
06001409100,0.9,0.77,0.97,0.31,0.83
06001410500,0.93,0.87,0.89,0.84,0.96
06001420300,0.26,0.05,0.85,0.67,0.39
06001420400,0.5,0.16,0.84,0.68,0.58
06001422000,0.53,0.26,0.49,0.89,0.62
06001422400,0.36,0.01,0.65,0.64,0.26
06001423500,0.45,0.06,0.63,0.95,0.57
06001423602,0.57,0.0,0.6,0.93,0.45
06001425104,0.4,0.48,0.75,0.84,0.65
06001427600,0.58,0.34,0.88,0.85,0.75
06001433103,0.42,0.38,0.93,0.81,0.68
06001433200,0.57,0.58,0.91,0.9,0.81
06001433900,0.93,0.67,0.97,0.97,0.98
06001435104,0.58,0.15,0.94,0.94,0.76
06001435400,0.53,0.45,0.88,0.93,0.79
06001435602,0.73,0.57,0.91,0.95,0.9
06001436500,0.66,0.11,0.92,0.62,0.65
06001436602,0.6,0.42,0.94,0.76,0.75
06001437500,0.83,0.52,0.94,0.74,0.85
06001437600,0.61,0.38,0.93,0.92,0.81
06001437701,0.54,0.43,0.94,0.91,0.79
06001437900,0.65,0.21,0.92,0.39,0.6
06001438201,0.42,0.21,0.95,0.78,0.63
06001438204,0.4,0.2,0.91,0.94,0.69
06001438400,0.32,0.3,0.91,0.8,0.6
06001441921,0.2,0.02,0.89,0.72,0.32
06001441925,0.06,0.01,0.84,0.61,0.18
06001441926,0.33,0.09,0.91,0.64,0.47
06001442302,0.26,0.12,0.89,0.83,0.53
06001450101,0.08,0.18,0.85,0.47,0.31
06001450743,0.09,0.19,0.82,0.44,0.3
06001983200,0.26,0.02,0.54,0.74,0.27
06007002500,0.93,0.8,0.71,0.99,0.98
06013304002,0.67,0.74,0.77,0.88,0.84
06013314102,0.69,0.42,0.93,0.5,0.71
06013314104,0.82,0.73,0.94,0.96,0.95
06013314200,0.94,0.57,0.97,0.75,0.92
06013336101,0.66,0.32,0.95,0.79,0.77
06013336102,0.81,0.79,0.94,0.89,0.94
06013336202,0.81,0.42,0.97,0.9,0.89
06013339001,0.23,0.05,0.78,0.9,0.46
06015000201,0.87,0.17,0.56,0.56,0.66
06015000202,0.58,0.72,0.59,0.92,0.78
06015000203,0.91,0.88,0.45,0.96,0.94
06019000200,0.99,0.87,0.98,0.82,0.98
06019000400,1.0,0.79,0.98,0.97,1.0
06019000501,0.95,0.91,0.97,0.6,0.95
06019000502,0.92,0.9,0.95,0.94,0.99
06019000902,0.98,0.97,0.99,0.8,0.99
06019001407,0.99,0.88,0.96,0.84,0.98
06019001408,0.95,0.62,0.87,0.8,0.93
06019002400,0.99,0.93,0.96,0.75,0.98
06019002502,1.0,0.93,0.97,0.97,1.0
06019002800,1.0,0.89,0.98,0.94,1.0
06019002903,1.0,0.99,0.95,0.91,1.0
06019003003,0.95,0.75,0.95,0.85,0.96
06019004505,0.84,0.95,0.75,0.98,0.98
06019004801,0.96,0.68,0.85,0.58,0.89
06019005100,0.98,0.89,0.79,0.83,0.97
06019005408,0.8,0.04,0.65,0.85,0.67
06019006403,0.73,0.77,0.51,0.76,0.77
06019007902,0.83,0.34,0.96,0.81,0.85
06019008302,1.0,0.43,1.0,0.97,0.99
06019008402,0.8,0.08,0.93,0.53,0.67
06025010101,1.0,0.0,0.86,0.36,0.57
06025011100,0.92,0.68,0.93,0.88,0.95
06025011202,1.0,0.94,0.98,0.9,1.0
06025011300,0.93,0.55,0.98,0.94,0.96
06025011500,0.99,0.83,0.98,0.99,1.0
06027000800,0.71,0.82,0.74,0.97,0.91
06029000400,0.99,0.92,0.54,1.0,0.99
06029001101,0.96,0.76,0.95,0.95,0.98
06029001201,1.0,0.63,0.93,0.91,0.98
06029001500,1.0,0.96,0.97,0.85,1.0
06029002000,0.95,0.96,0.94,0.99,1.0
06029002806,0.48,0.02,0.51,0.82,0.38
06029003304,0.86,0.26,0.84,0.84,0.84
06029003700,0.94,0.23,0.88,0.59,0.8
06029004000,0.91,0.29,0.96,0.76,0.87
06029004500,0.85,0.3,0.99,0.63,0.81
06029004604,0.95,0.19,0.97,0.65,0.84
06029004701,0.99,0.44,0.98,0.97,0.98
06029005003,0.99,0.31,0.99,0.99,0.98
06029006500,0.94,0.15,0.77,0.95,0.88
06033000300,0.58,0.58,0.67,0.85,0.74
06035040400,0.96,0.05,0.75,0.66,0.73
06035040600,0.82,0.26,0.69,0.44,0.65
06037101210,0.89,0.7,0.85,0.91,0.94
06037104108,0.86,0.66,0.96,0.92,0.95
06037104703,0.93,0.77,0.99,0.83,0.96
06037104704,0.82,0.6,0.97,0.69,0.86
06037104822,0.83,0.72,0.99,0.65,0.88
06037106114,0.85,0.76,0.96,0.71,0.9
06037106406,0.45,0.53,0.88,0.88,0.74
06037106408,0.78,0.82,0.98,0.83,0.92
06037111301,0.52,0.5,0.85,0.85,0.74
06037113233,0.79,0.28,0.91,0.89,0.84
06037113421,0.74,0.47,0.93,0.82,0.84
06037113422,0.53,0.16,0.89,0.97,0.75
06037115103,0.8,0.0,0.66,0.35,0.35
06037115104,0.68,0.03,0.84,0.89,0.64
06037115201,0.51,0.05,0.75,0.89,0.58
06037115302,0.8,0.49,0.96,0.82,0.87
06037115401,0.56,0.56,0.89,0.7,0.73
06037115403,0.75,0.35,0.93,0.68,0.77
06037117201,0.86,0.72,0.94,0.95,0.96
06037117405,0.95,0.47,0.99,0.83,0.94
06037117407,0.97,0.71,1.0,0.73,0.95
06037117408,0.98,0.75,0.98,0.71,0.95
06037117510,0.87,0.51,0.98,0.71,0.88
06037117520,0.98,0.49,0.99,0.99,0.99
06037117530,0.93,0.51,0.98,0.87,0.94
06037119310,0.88,0.65,0.94,0.99,0.98
06037119320,0.9,0.52,0.98,0.53,0.85
06037119340,0.99,0.71,1.0,0.74,0.96
06037119341,0.85,0.52,0.96,0.57,0.83
06037119342,0.9,0.62,0.97,0.62,0.88
06037120020,0.95,0.72,0.99,0.71,0.94
06037120106,0.99,0.54,0.99,0.96,0.99
06037120107,0.99,0.65,0.99,0.73,0.95
06037120108,0.96,0.54,0.97,0.69,0.91
06037120400,0.8,0.35,0.94,0.86,0.85
06037121101,0.83,0.15,0.92,0.61,0.75
06037121222,0.92,0.65,0.97,0.87,0.95
06037121801,0.9,0.33,0.95,0.62,0.83
06037121802,0.84,0.71,0.88,0.76,0.89
06037122121,0.75,0.16,0.96,0.89,0.82
06037122122,0.86,0.56,0.99,0.86,0.92
06037122410,0.96,0.47,0.96,0.93,0.96
06037122420,0.78,0.17,0.94,0.98,0.89
06037123103,0.7,0.48,0.9,0.62,0.76
06037123104,0.76,0.54,0.91,0.92,0.89
06037123203,0.92,0.41,0.96,0.61,0.86
06037123301,0.73,0.05,0.89,0.55,0.6
06037123304,0.86,0.8,0.85,0.69,0.89
06037123410,0.85,0.28,0.91,0.91,0.88
06037123420,0.79,0.54,0.91,0.88,0.88
06037123510,0.84,0.26,0.91,0.93,0.88
06037123520,0.8,0.5,0.86,0.49,0.75
06037123901,0.78,0.19,0.89,0.78,0.77
06037123902,0.44,0.08,0.75,0.49,0.42
06037124102,0.58,0.08,0.88,0.72,0.61
06037124104,0.81,0.08,0.91,0.65,0.71
06037124105,0.74,0.12,0.9,0.63,0.69
06037124903,0.65,0.05,0.76,0.89,0.64
06037125310,0.65,0.06,0.86,0.85,0.67
06037125320,0.66,0.15,0.82,0.87,0.73
06037127102,0.87,0.11,0.95,0.85,0.83
06037127103,0.82,0.61,0.93,0.95,0.93
06037127104,0.79,0.52,0.9,0.64,0.8
06037127210,0.87,0.36,0.92,0.83,0.88
06037127220,0.88,0.19,0.95,0.98,0.92
06037127300,0.63,0.12,0.92,0.95,0.77
06037127400,0.85,0.23,0.96,0.75,0.82
06037127520,0.97,0.56,0.98,0.92,0.97
06037127603,0.94,0.65,0.95,0.79,0.94
06037127604,0.86,0.58,0.92,0.71,0.87
06037127605,0.93,0.55,0.97,0.56,0.87
06037127606,0.68,0.49,0.91,0.59,0.74
06037127711,0.72,0.11,0.86,0.41,0.58
06037127712,0.81,0.04,0.91,0.65,0.68
06037127803,0.86,0.67,0.93,0.95,0.95
06037127804,0.81,0.16,0.91,0.81,0.79
06037127806,0.9,0.41,0.94,0.67,0.86
06037127910,0.92,0.36,0.97,0.91,0.93
06037128101,0.72,0.07,0.88,0.81,0.71
06037128102,0.89,0.31,0.95,0.88,0.9
06037128210,0.99,0.46,0.97,0.94,0.97
06037128220,0.81,0.11,0.87,0.59,0.7
06037128302,0.91,0.32,0.95,0.99,0.96
06037128303,0.97,0.45,0.97,0.94,0.97
06037128601,0.76,0.23,0.86,0.82,0.78
06037131010,0.71,0.4,0.94,0.84,0.82
06037131701,0.79,0.42,0.88,0.78,0.82
06037132101,0.46,0.09,0.88,0.54,0.49
06037132300,0.68,0.36,0.93,0.64,0.73
06037132501,0.77,0.56,0.9,0.88,0.88
06037133100,0.5,0.34,0.83,0.95,0.75
06037134001,0.77,0.29,0.97,0.48,0.73
06037134002,0.73,0.67,0.91,0.89,0.88
06037134104,0.57,0.15,0.9,0.83,0.69
06037134305,0.92,0.41,0.98,0.73,0.89
06037134306,0.69,0.34,0.89,0.91,0.82
06037134520,0.77,0.48,0.96,0.99,0.94
06037134521,0.93,0.42,1.0,0.87,0.94
06037134522,0.94,0.44,0.96,0.84,0.92
06037134710,0.86,0.31,0.96,0.85,0.88
06037134720,0.73,0.15,0.89,0.85,0.77
06037134903,0.56,0.03,0.9,0.57,0.48
06037139302,0.66,0.51,0.82,0.94,0.84
06037139303,0.51,0.13,0.77,0.91,0.66
06037139401,0.26,0.57,0.69,0.69,0.53
06037143602,0.32,0.06,0.55,0.8,0.4
06037181600,0.65,0.08,0.79,0.69,0.61
06037183103,0.77,0.23,0.95,0.44,0.7
06037183610,0.91,0.57,0.96,0.88,0.94
06037183701,0.62,0.2,0.92,0.66,0.67
06037183810,0.94,0.34,0.96,0.93,0.94
06037183820,0.89,0.44,0.97,0.67,0.87
06037186301,0.91,0.67,0.94,0.57,0.88
06037186401,0.89,0.62,0.98,0.7,0.9
06037190202,0.55,0.04,0.79,0.58,0.47
06037190401,0.59,0.03,0.81,0.92,0.62
06037190402,0.52,0.27,0.82,0.86,0.69
06037190700,0.52,0.16,0.79,0.92,0.69
06037191000,0.51,0.02,0.84,0.94,0.56
06037191204,0.82,0.23,0.91,0.9,0.85
06037191500,0.86,0.25,0.95,0.93,0.89
06037191820,0.47,0.02,0.87,0.85,0.51
06037192001,0.44,0.16,0.68,0.91,0.61
06037192420,0.5,0.02,0.97,0.87,0.57
06037192520,0.71,0.33,0.98,0.69,0.77
06037195720,0.65,0.31,0.95,0.98,0.86
06037195901,0.52,0.03,0.83,0.92,0.58
06037197700,0.72,0.18,0.95,0.65,0.72
06037199000,0.77,0.33,0.99,0.89,0.86
06037199201,0.93,0.73,0.99,0.71,0.94
06037199900,0.94,0.73,0.99,0.68,0.93
06037201700,0.91,0.05,0.91,0.88,0.81
06037203100,0.92,0.81,1.0,0.8,0.96
06037203500,0.76,0.67,0.97,0.99,0.95
06037203720,0.9,0.74,1.0,0.63,0.91
06037204200,0.91,0.58,1.0,0.86,0.95
06037204300,0.95,0.86,0.99,0.92,0.99
06037204600,0.92,0.74,0.99,0.89,0.97
06037204910,0.87,0.63,1.0,0.86,0.94
06037205110,0.84,0.55,1.0,0.68,0.87
06037205120,0.8,0.72,1.0,0.72,0.89
06037206031,0.14,0.01,0.78,0.7,0.21
06037206050,0.96,0.86,0.98,0.96,0.99
06037207400,0.72,0.02,0.92,0.99,0.76
06037207501,0.31,0.01,0.85,0.67,0.33
06037207710,0.39,0.03,0.86,0.95,0.56
06037208000,0.95,0.29,0.97,0.66,0.86
06037208402,0.85,0.19,0.96,0.89,0.86
06037208501,0.67,0.07,0.96,0.99,0.81
06037208610,0.87,0.17,0.97,0.96,0.9
06037208620,0.84,0.18,0.97,0.93,0.88
06037208710,0.49,0.1,0.98,0.82,0.65
