COUNTYFP,totUnits,occP,vacantP,mobileP,lngTermP,rentalP,unitDens
36061,874237,86.72,13.28,0.06,29.16,75.87,38586.48
36063,100301,87.95,12.05,3.36,34.43,28.73,192.02
36065,105102,85.64,14.36,6.0,32.98,33.01,86.69
36067,207567,89.43,10.57,1.02,29.92,35.17,266.66
36069,50412,87.85,12.15,7.32,29.66,26.3,78.27
36071,142360,89.05,10.95,2.36,29.42,31.95,175.25
36073,18570,87.95,12.05,10.4,34.97,24.41,47.46
36075,54409,84.6,15.4,15.18,32.22,27.22,57.17
36077,31224,75.44,24.56,11.95,34.07,27.09,31.17
36079,38605,90.27,9.73,0.89,40.02,17.59,167.62
36081,855716,91.06,8.94,0.15,28.86,55.37,7866.64
36083,72852,88.62,11.38,2.72,30.75,36.95,111.66
36085,179871,92.37,7.63,0.28,33.18,30.28,3127.19
36087,105911,94.42,5.58,1.07,33.33,31.32,610.67
36089,53102,78.47,21.53,11.11,33.55,27.56,19.82
36091,104895,89.5,10.5,7.72,28.06,28.22,129.5
36093,69302,76.9,23.1,0.8,30.28,33.47,338.75
36095,17506,71.74,28.26,12.64,34.6,25.03,28.15
36097,9736,75.02,24.98,17.92,38.18,22.18,29.65
36099,16336,82.77,17.23,13.49,32.75,26.02,50.47
36101,49462,81.24,18.76,15.37,31.59,28.23,35.57
36103,575162,84.84,15.16,0.9,39.37,19.9,630.82
36105,50457,55.27,44.73,9.7,29.79,32.33,52.12
36107,22486,89.14,10.86,15.19,35.47,23.04,43.36
36109,43048,91.35,8.65,7.78,23.63,44.7,90.7
36111,84874,81.93,18.07,6.39,34.24,31.24,75.5
36113,39760,69.3,30.7,4.91,31.74,29.06,45.85
36115,29461,81.49,18.51,6.58,36.23,27.08,35.45
36117,41637,87.67,12.33,8.33,34.33,24.05,68.96
36119,373942,92.88,7.12,0.14,30.82,38.71,868.49
36121,18156,87.11,12.89,7.58,37.8,23.67,30.63
36123,13795,65.45,34.55,10.25,38.22,20.79,40.8
37001,69749,91.84,8.16,11.96,23.95,34.95,164.72
37003,16399,83.68,16.32,31.17,37.87,24.69,63.08
37005,8160,58.16,41.84,17.06,35.52,24.97,34.81
37007,11594,82.08,17.92,25.26,35.37,33.06,21.82
37009,17649,66.89,33.11,21.64,34.4,24.82,41.52
37011,14166,46.5,53.5,15.82,36.24,25.34,57.27
37013,25930,74.53,25.47,26.85,30.53,29.55,31.17
37015,9841,81.05,18.95,36.65,42.58,25.13,14.08
37017,17877,78.13,21.87,37.05,36.15,29.22,20.43
37019,86968,62.35,37.65,22.44,18.19,20.97,102.41
37021,121591,88.08,11.92,14.25,23.25,36.25,185.21
37023,41092,84.38,15.62,25.88,35.81,27.69,81.17
37025,78093,92.58,7.42,6.33,20.05,28.53,216.18
37027,37950,85.89,14.11,19.01,35.48,28.69,80.42
37029,4228,90.73,9.27,15.66,26.51,19.5,17.59
37031,49911,59.49,40.51,18.15,26.71,27.8,98.33
37033,10778,84.52,15.48,26.94,39.19,21.19,25.34
37035,68693,88.95,11.05,14.07,27.89,30.58,171.15
37037,31555,90.4,9.6,16.49,25.07,23.52,46.29
37039,18104,65.7,34.3,19.98,31.12,19.83,39.74
37041,7301,81.96,18.04,21.87,33.19,30.75,42.29
37043,7309,69.26,30.74,19.66,27.55,23.84,34.0
37045,43579,84.63,15.37,19.32,33.0,32.49,93.88
37047,26250,84.98,15.02,31.37,37.13,28.09,27.98
37049,46911,87.12,12.88,13.63,22.03,37.5,66.39
37051,145839,85.31,14.69,9.0,19.64,49.05,223.49
37053,15557,65.23,34.77,14.32,23.1,17.38,59.39
37055,34515,44.74,55.26,5.58,25.91,29.09,90.06
37057,74311,88.1,11.9,15.37,29.44,29.88,134.34
37059,18582,86.1,13.9,18.6,28.89,22.22,70.47
37061,25876,84.17,15.83,36.12,33.19,29.98,31.76
37063,133429,92.52,7.48,1.38,16.07,46.23,465.8
37065,24945,85.67,14.33,23.9,29.39,40.63,49.35
37067,163382,89.78,10.22,3.82,22.44,38.46,400.66
37069,28012,88.35,11.65,25.6,25.23,26.72,56.96
37071,91779,88.79,11.21,11.13,27.66,33.7,258.01
37073,5336,83.9,16.1,32.51,35.84,21.71,15.67
37075,6017,54.65,45.35,26.67,43.9,16.03,20.61
37077,24069,87.37,12.63,20.91,25.84,26.37,45.24
37079,8316,87.29,12.71,38.37,32.48,29.33,31.18
37081,226743,89.41,10.59,3.08,20.85,41.08,351.06
37083,25919,81.47,18.53,21.94,34.05,37.33,35.81
37085,51230,88.01,11.99,21.67,20.38,35.51,86.1
37087,35398,74.4,25.6,18.07,29.71,28.09,63.95
37089,56939,84.79,15.21,15.37,21.46,27.5,152.68
37091,10632,83.7,16.3,26.15,36.23,32.88,30.11
37093,20709,85.58,14.42,19.89,20.04,32.36,53.08
37095,3249,54.45,45.55,16.81,30.67,31.94,5.31
37097,72834,89.58,10.42,13.58,21.95,28.11,126.85
37099,27073,61.47,38.53,17.77,26.21,35.46,55.12
37101,73685,91.14,8.86,17.37,20.62,28.43,93.13
37103,4958,83.44,16.56,32.84,36.94,27.19,10.52
37105,24463,88.89,11.11,14.43,24.84,33.37,95.91
37107,27550,83.92,16.08,23.58,29.91,40.58,69.03
37109,35227,90.9,9.1,21.04,26.82,23.57,119.07
37111,21297,84.34,15.66,31.19,31.07,28.17,48.41
37113,25557,61.43,38.57,13.72,27.67,27.24,49.57
37115,10892,77.6,22.4,25.67,31.99,27.44,24.23
37117,11608,81.59,18.41,21.81,37.63,30.25,25.43
37119,435795,92.6,7.4,1.41,14.98,43.53,832.35
37121,8812,72.19,27.81,17.61,37.01,19.68,39.83
37123,16235,64.13,35.87,23.02,31.96,27.35,33.03
37125,46638,83.55,16.45,14.93,26.7,24.67,66.85
37127,42876,85.64,14.36,19.22,26.37,34.33,79.34
37129,109244,85.71,14.29,4.09,17.32,42.79,568.38
37131,11670,73.93,26.07,22.46,35.26,30.96,21.75
37133,78501,81.61,18.39,14.49,14.99,47.23,103.03
37135,57502,91.35,8.65,8.35,19.29,38.06,144.65
37137,7721,69.32,30.68,25.51,38.03,24.89,22.95
37139,17108,86.39,13.61,12.21,20.99,38.97,75.41
37141,28601,76.1,23.9,23.68,25.44,19.51,32.83
37143,7136,82.95,17.05,22.24,23.21,25.87,28.87
37145,18428,85.44,14.56,22.64,36.31,24.83,46.97
37147,78563,88.04,11.96,12.13,18.09,47.62,120.43
37149,11674,77.5,22.5,14.99,27.4,26.63,49.12
37151,62147,90.17,9.83,21.61,30.08,28.16,79.44
37153,21380,86.74,13.26,26.07,36.2,33.89,45.13
37155,53065,86.63,13.37,38.33,34.61,35.01,56.02
37157,43977,84.59,15.41,16.85,34.32,30.93,77.75
37159,61329,85.28,14.72,16.49,30.63,30.93,119.91
37161,34275,76.86,23.14,20.79,33.29,28.69,60.62
37163,27610,85.25,14.75,36.77,34.6,31.21,29.2
37165,15295,85.73,14.27,23.53,34.69,38.73,47.93
37167,27638,85.81,14.19,13.06,34.43,26.49,69.95
37169,22186,87.0,13.0,24.93,35.72,22.3,49.41
37171,34030,85.17,14.83,24.58,32.91,27.78,63.76
37173,8951,60.81,39.19,27.38,32.44,28.59,16.96
37175,19560,72.2,27.8,13.99,28.93,23.2,51.69
37177,2229,73.17,26.83,30.33,32.54,28.2,5.7
37179,79644,94.38,5.62,5.86,19.14,19.49,125.88
37181,20117,83.78,16.22,23.9,33.42,40.3,79.7
37183,421426,92.66,7.34,3.24,16.08,36.09,504.81
37185,11948,65.12,34.88,31.79,36.62,27.47,27.84
37187,6458,78.55,21.45,23.88,38.97,36.76,18.64
37189,33520,60.72,39.28,8.76,24.1,39.35,107.29
37191,54074,89.05,10.95,24.74,24.93,38.48,97.62
37193,33480,84.69,15.31,27.58,34.41,25.81,44.37
37195,36005,89.23,10.77,13.53,24.93,40.97,97.95
37197,17401,88.78,11.22,25.91,34.56,23.3,51.95
37199,11211,66.02,33.98,21.65,33.76,25.75,35.86
38001,1432,73.04,26.96,9.15,29.92,27.53,1.45
38003,5884,86.42,13.58,7.38,30.98,31.17,3.94
38005,3033,75.34,24.66,15.27,35.28,34.7,2.18
38007,532,72.37,27.63,10.53,28.85,26.75,0.46
38009,4451,68.86,31.14,7.59,31.36,21.7,2.67
38011,1769,79.03,20.97,11.59,31.4,25.39,1.52
38013,1337,65.59,34.41,7.4,29.08,20.87,1.21
38015,41951,94.15,5.85,7.8,19.37,31.54,25.7
38017,80107,92.63,7.37,2.08,14.7,47.16,45.39
38019,2299,75.55,24.45,4.92,47.96,19.29,1.54
38021,2680,80.97,19.03,6.83,27.99,28.06,2.37
38023,1616,69.25,30.75,4.7,41.06,24.49,1.28
38025,2530,65.14,34.86,25.42,34.51,22.27,1.26
38027,1331,79.04,20.96,5.11,32.63,31.08,2.11
38029,2195,70.89,29.11,11.98,38.57,16.84,1.45
38031,1831,78.65,21.35,5.35,28.17,23.33,2.88
38033,1049,81.6,18.4,5.82,28.07,32.36,1.05
38035,32634,92.59,7.41,3.75,17.92,51.43,22.72
38037,1704,64.2,35.8,14.2,35.8,13.8,1.03
38039,1462,72.23,27.77,2.46,35.38,27.37,2.06
38041,1469,73.45,26.55,5.92,35.8,19.46,1.3
38043,1667,63.29,36.71,17.4,30.93,26.35,1.23
38045,2232,81.23,18.77,4.66,34.84,25.15,1.95
38047,1200,73.58,26.42,5.67,39.75,15.86,1.21
38049,3158,83.22,16.78,10.48,35.9,15.37,1.69
38051,1859,70.84,29.16,4.95,39.74,23.84,1.91
38053,5976,65.24,34.76,13.92,18.76,44.34,2.16
38055,6135,70.63,29.37,11.38,34.35,19.29,2.91
38057,4732,78.23,21.77,14.73,33.15,17.34,4.54
38059,14719,91.96,8.04,13.08,18.72,29.52,7.64
38061,4999,64.71,35.29,26.97,23.16,32.09,2.74
38063,1908,77.52,22.48,5.97,32.52,27.92,1.94
38065,1003,74.78,25.22,13.86,40.07,12.4,1.39
38067,3871,82.15,17.85,6.87,35.96,23.05,3.46
38069,2310,83.85,16.15,7.88,31.9,27.98,2.27
38071,5866,85.29,14.71,6.96,25.57,39.5,4.94
38073,2691,87.96,12.04,3.64,30.4,29.53,3.12
38075,1332,76.73,23.27,8.71,30.44,18.98,1.52
38077,7712,87.66,12.34,6.57,30.74,28.46,5.37
38079,5573,83.22,16.78,19.13,32.12,29.24,6.17
38081,2108,87.0,13.0,11.72,31.14,27.75,2.46
38083,862,79.93,20.07,9.51,33.95,19.88,0.89
38085,1353,82.04,17.96,12.93,39.86,54.77,1.24
38087,465,70.75,29.25,16.13,40.48,18.54,0.38
38089,14422,84.25,15.75,7.43,18.93,37.75,10.8
38091,1215,73.33,26.67,6.17,43.87,15.49,1.71
38093,10220,88.6,11.4,7.66,24.07,35.74,4.6
38095,1386,74.75,25.25,4.76,34.36,23.55,1.35
38097,3845,87.1,12.9,3.9,32.56,27.98,4.46
38099,5595,86.52,13.48,8.61,31.19,23.65,4.37
38101,32777,84.1,15.9,8.21,17.86,39.89,16.28
38103,2471,79.32,20.68,7.16,35.21,20.31,1.94
38105,18726,73.13,26.87,8.82,13.76,46.69,9.01
39001,12920,83.86,16.14,24.47,27.43,30.8,22.13
39003,45063,89.96,10.04,3.92,27.65,33.51,111.96
39005,22250,91.86,8.14,6.0,29.69,27.91,52.61
39007,46107,81.66,18.34,8.76,31.01,29.93,65.67
39009,26610,85.01,14.99,15.98,24.87,43.86,52.84
39011,19852,94.31,5.69,3.18,31.88,23.5,49.46
39013,32211,81.34,18.66,8.87,39.38,23.58,60.53
39015,20048,86.96,13.04,16.29,28.22,26.1,40.91
39017,151198,91.42,8.58,2.58,23.28,31.66,324.03
39019,13646,81.53,18.47,12.78,36.84,22.54,34.58
39021,16793,90.57,9.43,6.63,29.78,27.39,39.15
39023,61310,89.55,10.45,4.22,27.01,35.02,154.49
39025,82830,93.18,6.82,5.99,26.43,25.73,183.21
39027,18178,90.05,9.95,6.34,27.8,34.5,44.48
39029,46818,89.4,10.6,9.55,35.31,27.11,88.02
39031,16455,87.88,12.12,13.52,33.72,26.69,29.18
39033,20053,88.54,11.46,4.3,31.84,30.01,49.91
39035,618792,87.03,12.97,0.56,28.87,41.55,1353.49
39037,22844,91.22,8.78,4.38,29.93,27.54,38.19
39039,16807,90.52,9.48,6.43,34.04,22.94,40.85
39041,71959,95.4,4.6,1.81,18.14,18.72,162.38
39043,37859,82.68,17.32,3.22,32.78,30.99,150.57
39045,60573,92.03,7.97,2.87,27.17,27.34,120.09
39047,12760,91.97,8.03,5.91,25.95,36.84,31.4
39049,550659,91.65,8.35,0.93,18.45,46.6,1034.27
39051,17520,93.75,6.25,7.56,31.62,22.82,43.21
39053,13892,83.95,16.05,23.79,31.46,26.46,29.78
39055,37075,95.17,4.83,2.98,37.09,13.9,92.62
39057,69878,93.6,6.4,1.09,26.47,33.62,168.94
39059,19285,83.47,16.53,15.45,30.55,28.77,36.93
39061,378837,89.74,10.26,0.81,24.83,42.22,933.23
39063,34030,93.7,6.3,6.57,25.24,30.77,64.05
39065,13187,87.17,12.83,8.16,30.01,29.06,28.03
39067,8111,76.44,23.56,16.13,33.09,21.76,20.16
39069,12071,91.67,8.33,6.8,35.01,22.56,29.02
39071,19326,86.13,13.87,14.82,26.04,30.77,34.94
39073,13396,83.01,16.99,17.24,32.29,24.5,31.79
39075,13640,91.18,8.82,8.13,38.28,23.95,32.28
39077,25247,90.55,9.45,7.4,31.06,29.72,51.37
39079,14774,87.26,12.74,17.32,30.36,29.85,35.15
39081,32528,84.12,15.88,6.43,38.1,30.85,79.7
39083,25731,90.71,9.29,3.68,28.04,28.32,48.96
39085,102619,93.53,6.47,1.69,32.68,25.61,447.59
39087,27524,85.53,14.47,16.97,33.25,28.43,60.71
39089,70647,90.61,9.39,4.14,28.3,27.19,103.52
39091,23399,79.72,20.28,9.14,28.42,27.07,51.04
39093,130429,91.65,8.35,2.31,28.21,28.39,265.52
39095,203073,88.18,11.82,2.25,25.45,40.03,596.03
39097,16068,93.85,6.15,5.27,27.47,28.73,34.49
39099,111447,87.98,12.02,1.2,32.48,31.31,270.83
39101,27908,88.2,11.8,3.96,28.29,32.09,69.12
39103,71882,94.77,5.23,0.94,30.74,19.35,170.58
39105,11173,82.28,17.72,29.41,34.53,20.93,25.98
39107,17935,89.79,10.21,6.34,30.54,23.44,38.78
39109,44323,92.69,7.31,2.02,27.84,30.07,109.03
39111,7523,79.02,20.98,13.72,36.12,24.36,16.51
39113,254821,87.86,12.14,1.26,25.43,39.01,552.17
39115,7949,77.33,22.67,21.02,33.3,22.11,19.09
39117,14271,88.64,11.36,13.12,33.37,18.01,35.14
39119,37946,90.23,9.77,9.96,30.44,32.32,57.1
39121,6144,80.84,19.16,16.68,43.84,16.01,15.44
39123,28391,62.31,37.69,11.56,33.92,21.32,111.45
39125,8755,88.75,11.25,8.09,36.67,23.1,21.02
39127,15305,88.51,11.49,17.09,32.46,25.73,37.52
39129,21362,92.35,7.65,7.35,28.19,24.82,42.62
39131,12819,84.42,15.58,25.08,31.91,32.74,29.12
39133,68834,90.06,9.94,7.55,29.22,30.29,141.23
39135,17886,89.96,10.04,4.61,35.45,22.67,42.16
39137,13892,95.28,4.72,5.98,38.46,19.28,28.79
39139,54280,88.43,11.57,3.74,29.65,32.05,109.61
39141,32073,89.63,10.37,13.31,29.77,30.16,46.54
39143,26336,89.47,10.53,4.84,32.91,28.65,64.48
39145,34425,87.4,12.6,13.66,31.65,32.19,56.41
39147,24114,89.79,10.21,4.59,34.03,28.36,43.76
39149,20421,91.29,8.71,4.04,29.79,29.37,50.09
39151,166502,91.68,8.32,1.96,29.76,31.73,289.41
39153,245792,91.29,8.71,0.98,28.13,34.29,595.41
39155,95707,90.03,9.97,4.45,35.65,29.27,154.86
39157,40187,91.61,8.39,8.51,31.3,29.47,70.82
39159,20775,94.08,5.92,4.21,23.16,22.69,48.12
39161,12732,89.69,10.31,5.66,32.84,25.34,31.12
39163,6270,81.52,18.48,31.45,34.73,25.53,15.21
39165,85957,95.23,4.77,1.03,20.96,22.47,214.22
39167,28236,89.03,10.97,12.21,33.64,26.13,44.68
39169,46500,93.3,6.7,7.94,29.93,26.92,83.8
39171,16660,91.51,8.49,6.73,30.05,24.31,39.6
39173,53910,93.57,6.43,6.87,26.28,34.17,87.35
39175,9945,91.26,8.74,5.84,29.24,27.28,24.44
40001,9344,82.86,17.14,20.8,31.05,31.43,16.29
40003,2725,71.85,28.15,7.49,26.45,22.06,3.15
40005,6396,82.9,17.1,19.36,28.52,26.25,6.56
40007,2677,75.72,24.28,21.18,27.42,22.4,1.48
40009,10027,75.42,24.58,11.34,19.36,35.02,11.12
40011,5000,78.16,21.84,18.4,30.0,23.23,5.39
40013,20246,84.74,15.26,16.54,20.02,38.1,22.38
40015,13220,77.15,22.85,13.09,31.57,28.29,10.35
40017,48089,92.81,7.19,5.55,19.62,24.22,53.63
40019,21661,84.65,15.35,14.34,22.54,31.41,26.35
40021,22060,74.83,25.17,21.41,25.91,32.54,29.44
40023,7587,78.96,21.04,15.01,28.2,31.2,9.85
40025,1576,61.8,38.2,16.05,32.13,26.49,0.86
40027,114046,92.23,7.77,6.38,17.35,35.99,211.63
40029,2802,79.8,20.2,11.1,30.11,27.37,5.42
40031,51690,82.43,17.57,5.31,19.03,45.51,48.34
40033,3000,73.73,26.27,7.73,29.21,21.75,4.74
40035,6751,80.48,19.52,10.61,26.24,28.84,8.87
40037,30540,87.24,12.76,20.26,27.18,25.3,32.14
40039,12528,83.85,16.15,12.65,17.65,39.94,12.67
40041,25414,65.22,34.78,26.47,25.57,24.21,34.43
40043,2435,69.86,30.14,16.18,28.9,24.75,2.44
40045,2275,70.64,29.36,13.89,30.51,26.63,1.85
40047,26792,88.92,11.08,3.68,21.28,35.55,25.31
40049,12834,81.23,18.77,10.85,24.3,31.65,16.0
40051,22809,86.97,13.03,13.7,22.52,22.28,20.73
40053,2474,73.77,26.23,7.48,34.91,24.11,2.47
40055,2715,75.17,24.83,5.05,20.33,30.82,4.25
40057,1536,77.02,22.98,2.15,24.15,27.05,2.86
40059,1892,68.55,31.45,11.73,25.92,17.12,1.82
40061,6137,79.26,20.74,21.83,26.33,25.51,10.64
40063,6229,65.39,34.61,15.96,30.25,25.44,7.74
40065,12142,81.27,18.73,5.31,20.06,43.18,15.13
40067,3401,69.6,30.4,11.47,24.4,30.21,4.48
40069,5171,83.16,16.84,19.47,27.57,28.02,8.04
40071,21527,82.24,17.76,6.49,21.75,31.44,23.41
40073,6532,87.17,12.83,14.85,22.52,21.06,7.27
40075,5159,73.11,26.89,6.96,25.68,30.43,5.08
40077,4998,80.87,19.13,20.21,28.93,29.56,6.92
40079,21988,83.53,16.47,16.43,24.27,28.59,13.84
40081,15371,83.41,16.59,22.35,27.55,20.92,16.14
40083,17507,89.48,10.52,19.03,21.07,20.41,23.54
40085,4569,69.88,30.12,20.79,29.67,21.67,8.89
40087,15366,92.14,7.86,14.04,19.94,20.75,26.92
40089,15665,81.65,18.35,14.89,32.46,28.79,8.46
40091,13699,61.41,38.59,35.47,25.31,22.3,22.15
40093,3679,82.9,17.1,14.22,28.07,20.23,3.85
40095,10242,60.93,39.07,33.68,25.43,28.0,27.57
40097,19509,81.18,18.82,20.36,25.57,27.3,29.77
40099,6841,78.26,21.74,11.91,23.09,30.44,16.43
40101,30992,84.14,15.86,11.58,22.91,34.09,38.24
40103,5343,86.22,13.78,14.49,27.29,26.94,7.3
40105,4858,84.07,15.93,21.08,25.25,25.44,8.59
40107,5319,74.49,25.51,17.86,26.68,27.79,8.6
40109,335777,89.12,10.88,2.76,17.62,41.35,473.71
40111,17861,82.11,17.89,16.57,25.47,29.34,25.61
40113,21733,83.58,16.42,16.27,27.76,22.85,9.67
40115,14083,84.96,15.04,13.36,22.22,31.33,29.91
40117,7816,79.39,20.61,26.29,27.92,24.14,13.76
40119,36058,84.54,15.46,9.95,14.33,49.11,52.66
40121,23080,76.88,23.12,13.1,24.45,27.46,17.68
40123,16826,85.31,14.69,10.8,21.18,35.05,23.36
40125,29847,87.12,12.88,12.47,22.68,31.1,37.89
40127,6156,72.5,27.5,17.97,34.48,24.58,4.41
40129,1904,71.01,28.99,17.49,34.34,27.07,1.67
40131,37559,91.73,8.27,11.62,22.72,21.8,55.59
40133,11704,78.79,21.21,16.3,23.37,30.42,18.49
40135,19180,80.17,19.83,22.13,27.23,28.93,28.49
40137,20693,81.94,18.06,7.52,23.89,27.83,23.78
40139,8237,81.64,18.36,21.49,16.07,34.88,4.04
40141,4001,73.83,26.17,4.0,30.92,22.78,4.59
40143,280909,89.42,10.58,2.45,17.6,40.97,492.55
40145,31879,90.18,9.82,14.74,21.1,21.58,56.77
40147,23702,87.2,12.8,6.4,21.15,29.2,57.05
40149,5431,80.34,19.66,11.45,24.29,27.99,5.41
40151,4434,75.58,24.42,6.59,24.72,30.53,3.45
40153,8975,80.84,19.16,17.77,21.32,28.85,7.22
41001,8996,77.0,23.0,15.13,22.4,29.98,2.93
41003,38037,92.16,7.84,6.21,21.75,43.17,56.34
41005,165422,93.98,6.02,6.03,22.76,29.47,88.43
41007,22303,71.34,28.66,6.09,23.96,38.29,26.93
41009,21116,91.38,8.62,14.56,26.91,25.82,32.09
41011,30971,86.02,13.98,16.11,22.85,35.21,19.41
41013,10674,87.49,12.51,13.56,17.3,29.29,3.58
41015,12906,80.89,19.11,18.45,18.57,30.14,7.93
41017,86875,83.42,16.58,6.54,13.6,34.31,28.79
41019,50036,89.99,10.01,19.79,25.29,31.7,9.94
41021,1120,75.71,24.29,15.09,22.76,36.67,0.93
41023,4397,74.91,25.09,21.86,25.49,29.66,0.97
41025,3877,81.43,18.57,24.22,24.53,26.29,0.38
41027,9801,87.12,12.88,11.6,18.87,33.97,18.77
41029,94525,92.48,7.52,12.91,18.39,36.95,33.96
41031,10020,78.76,21.24,21.0,22.1,30.46,5.62
41033,38853,92.6,7.4,16.79,23.12,33.23,23.71
41035,33418,82.0,18.0,16.69,21.99,36.19,5.62
41037,4500,77.64,22.36,21.98,21.09,36.23,0.55
41039,161531,93.34,6.66,8.52,20.68,41.35,35.45
41041,31328,67.38,32.62,12.71,21.97,35.51,31.95
41043,50011,94.04,5.96,11.76,23.44,36.4,21.87
41045,11841,85.62,14.38,16.92,24.7,41.07,1.2
41047,125190,93.35,6.65,8.78,18.43,40.53,106.04
41049,4581,86.42,13.58,30.69,23.32,30.64,2.26
41051,342746,93.94,6.06,1.85,17.91,45.83,795.04
41053,31762,93.48,6.52,7.65,19.48,34.61,42.87
41055,899,81.87,18.13,22.58,28.75,35.33,1.09
41057,18892,57.25,42.75,10.66,24.67,30.92,17.14
41059,30347,88.6,11.4,15.26,22.51,36.26,9.44
41061,11744,89.25,10.75,15.81,21.48,35.94,5.77
41063,4197,75.41,24.59,15.25,33.41,34.34,1.33
41065,11648,88.14,11.86,16.02,23.78,37.66,4.89
41067,226355,95.65,4.35,2.41,17.4,38.87,312.53
41069,988,66.9,33.1,20.14,40.6,26.63,0.58
41071,38632,93.7,6.3,11.07,20.44,30.47,53.96
42001,42068,93.23,6.77,6.54,32.81,22.76,81.09
42003,598424,89.9,10.1,0.7,32.82,35.27,819.63
42005,32736,85.5,14.5,10.55,40.75,23.74,50.12
42007,79280,89.33,10.67,4.41,36.48,26.74,182.37
42009,24302,80.96,19.04,14.57,42.06,20.21,24.01
42011,166768,92.62,7.38,2.91,29.89,28.32,194.74
42013,56767,90.94,9.06,6.46,34.72,29.84,107.96
42015,30592,81.11,18.89,15.1,36.89,24.64,26.66
42017,249732,95.06,4.94,1.92,35.22,23.45,413.17
42019,82455,92.46,7.54,8.74,32.0,24.38,104.56
42021,65878,86.21,13.79,4.09,41.39,26.02,95.7
42023,4438,50.29,49.71,12.87,42.21,27.11,11.2
42025,34715,74.14,25.86,4.23,34.49,22.52,91.01
42027,66312,87.33,12.67,5.01,25.41,38.17,59.75
42029,199050,95.25,4.75,2.74,28.68,24.76,265.22
42031,20447,77.39,22.61,12.37,35.9,31.03,34.03
42033,39136,80.1,19.9,12.91,38.76,22.46,34.19
42035,19215,76.73,23.27,9.92,32.85,30.56,21.64
42037,30081,88.37,11.63,8.2,32.89,30.55,62.27
42039,44861,78.05,21.95,13.82,34.22,27.0,44.32
42041,105204,93.99,6.01,4.34,27.88,29.62,192.86
42043,123740,90.26,9.74,2.61,28.27,36.78,235.74
42045,224158,92.08,7.92,0.31,32.31,30.87,1219.46
42047,17759,77.3,22.7,6.89,43.72,22.53,21.46
42049,121124,90.86,9.14,5.43,30.68,34.2,151.58
42051,63669,85.62,14.38,10.23,41.12,26.08,80.56
42053,8421,19.37,80.63,19.18,43.62,14.1,19.71
42055,65192,92.36,7.64,8.02,30.14,29.98,84.42
42057,7235,82.24,17.76,18.13,40.06,21.36,16.54
42059,16683,85.18,14.82,18.0,34.71,25.85,28.97
42061,22633,74.26,25.74,13.22,38.52,24.35,25.88
42063,38960,86.99,13.01,11.15,36.8,29.68,47.08
42065,22673,81.44,18.56,9.08,37.93,24.52,34.75
42067,11152,84.33,15.67,11.06,36.95,23.88,28.5
42069,99659,86.92,13.08,2.57,34.0,35.0,217.23
42071,209870,95.24,4.76,3.79,28.68,31.97,222.35
42073,41228,89.52,10.48,6.87,39.11,26.04,115.1
42075,57336,92.93,7.07,5.22,26.05,30.18,158.47
42077,145589,94.79,5.21,2.08,26.63,35.16,421.75
42079,149897,85.43,14.57,3.08,35.82,31.44,168.36
42081,53340,86.05,13.95,6.51,33.42,30.6,43.41
42083,21282,80.67,19.33,8.73,34.07,26.29,21.73
42085,52200,88.18,11.82,7.72,36.12,27.06,77.61
42087,21815,87.53,12.47,8.91,35.91,29.63,53.07
42089,81328,69.8,30.2,3.76,29.2,22.29,133.71
42091,332631,94.38,5.62,0.87,30.64,28.19,688.74
42093,8178,91.49,8.51,7.19,36.04,31.25,62.79
42095,122862,92.89,7.11,2.25,30.84,28.29,332.38
42097,45427,86.14,13.86,4.77,35.46,29.1,99.19
42099,20784,87.04,12.96,12.0,35.55,20.18,37.69
42101,682893,87.1,12.9,0.23,27.99,47.02,5087.4
42103,38982,56.11,43.89,3.36,25.99,16.91,71.53
42105,12998,50.18,49.82,13.87,33.85,22.9,12.02
42107,69804,84.14,15.86,3.98,39.0,24.62,89.65
42109,16378,89.85,10.15,7.85,33.86,27.83,49.81
42111,38421,77.32,22.68,11.56,42.0,21.76,35.76
42113,6375,42.68,57.32,11.51,37.72,17.86,14.17
42115,23323,74.38,25.62,11.2,39.25,23.42,28.32
42117,21793,74.23,25.77,17.53,34.09,26.42,19.22
42119,17303,85.18,14.82,6.94,29.3,27.99,54.76
42121,27592,79.43,20.57,11.46,36.83,24.45,40.92
42123,23603,72.36,27.64,10.73,39.23,23.37,26.7
42125,95508,88.06,11.94,5.76,35.35,24.37,111.45
42127,32240,58.12,41.88,6.93,36.41,19.54,44.43
42129,170218,89.1,10.9,5.77,38.58,22.54,165.58
42131,13503,79.86,20.14,11.77,41.69,22.14,33.99
42133,183379,93.38,6.62,5.22,29.45,25.3,202.81
44001,20991,93.15,6.85,0.04,34.3,30.36,869.68
44003,74260,92.69,7.31,1.58,32.42,30.13,440.56
44005,42433,82.99,17.01,2.23,32.96,37.96,414.24
44007,265991,89.54,10.46,0.4,26.45,46.51,649.58
44009,63737,77.05,22.95,2.13,35.15,25.46,193.57
45001,12122,78.0,22.0,27.48,35.07,23.74,24.67
45003,75934,87.85,12.15,19.96,27.2,28.34,70.93
45005,4487,74.66,25.34,32.87,43.15,32.69,11.0
45007,87425,87.65,12.35,17.23,26.49,29.82,122.47
45009,7688,70.53,29.47,31.13,42.45,28.37,19.54
45011,10546,78.95,21.05,33.74,31.12,30.28,19.23
45013,97831,72.17,27.83,8.89,16.98,28.4,169.79
