"","NAME","FIPS","year","totUnits","occP","vacantP"
"2517","Warren County, Tennessee","47177",2010,17821,88.94,11.06
"2518","Washington County, Tennessee","47179",2010,57254,89.64,10.36
"2519","Wayne County, Tennessee","47181",2010,7287,84.2,15.8
"2520","Weakley County, Tennessee","47183",2010,15495,89.69,10.31
"2521","White County, Tennessee","47185",2010,11511,89.24,10.76
"2522","Williamson County, Tennessee","47187",2010,68498,94.73,5.27
"2523","Wilson County, Tennessee","47189",2010,45568,93.41,6.59
"2524","Anderson County, Texas","48001",2010,20116,85.59,14.41
"2525","Andrews County, Texas","48003",2010,5814,90.45,9.55
"2526","Angelina County, Texas","48005",2010,35589,87.36,12.64
"2527","Aransas County, Texas","48007",2010,15355,63.79,36.21
"2528","Archer County, Texas","48009",2010,4107,86.15,13.85
"2529","Armstrong County, Texas","48011",2010,904,83.08,16.92
"2530","Atascosa County, Texas","48013",2010,17631,86.47,13.53
"2531","Austin County, Texas","48015",2010,12926,83.84,16.16
"2532","Bailey County, Texas","48017",2010,2784,88.65,11.35
"2533","Bandera County, Texas","48019",2010,11561,74.08,25.92
"2534","Bastrop County, Texas","48021",2010,29316,88.14,11.86
"2535","Baylor County, Texas","48023",2010,2665,62.63,37.37
"2536","Bee County, Texas","48025",2010,10649,84.91,15.09
"2537","Bell County, Texas","48027",2010,125470,90.89,9.11
"2538","Bexar County, Texas","48029",2010,662872,91.86,8.14
"2539","Blanco County, Texas","48031",2010,5532,77.89,22.11
"2540","Borden County, Texas","48033",2010,385,68.57,31.43
"2541","Bosque County, Texas","48035",2010,9623,75.38,24.62
"2542","Bowie County, Texas","48037",2010,38493,90.07,9.93
"2543","Brazoria County, Texas","48039",2010,118336,90.07,9.93
"2544","Brazos County, Texas","48041",2010,77700,92.33,7.67
"2545","Brewster County, Texas","48043",2010,5383,78.15,21.85
"2546","Briscoe County, Texas","48045",2010,953,72.61,27.39
"2547","Brooks County, Texas","48047",2010,3239,81.57,18.43
"2548","Brown County, Texas","48049",2010,18287,80.81,19.19
"2549","Burleson County, Texas","48051",2010,8832,77.24,22.76
"2550","Burnet County, Texas","48053",2010,20870,79.11,20.89
"2551","Caldwell County, Texas","48055",2010,13759,89.4,10.6
"2552","Calhoun County, Texas","48057",2010,11410,68.06,31.94
"2553","Callahan County, Texas","48059",2010,6549,83.17,16.83
"2554","Cameron County, Texas","48061",2010,141924,84.29,15.71
"2555","Camp County, Texas","48063",2010,5656,82.71,17.29
"2556","Carson County, Texas","48065",2010,2784,88.07,11.93
"2557","Cass County, Texas","48067",2010,14379,86.44,13.56
"2558","Castro County, Texas","48069",2010,3166,86.67,13.33
"2559","Chambers County, Texas","48071",2010,13291,89.93,10.07
"2560","Cherokee County, Texas","48073",2010,20859,85.79,14.21
"2561","Childress County, Texas","48075",2010,2883,80.68,19.32
"2562","Clay County, Texas","48077",2010,5150,83.86,16.14
"2563","Cochran County, Texas","48079",2010,1360,81.84,18.16
"2564","Coke County, Texas","48081",2010,2667,54.97,45.03
"2565","Coleman County, Texas","48083",2010,5543,69.58,30.42
"2566","Collin County, Texas","48085",2010,300960,94.28,5.72
"2567","Collingsworth County, Texas","48087",2010,1616,72.96,27.04
"2568","Colorado County, Texas","48089",2010,10527,77.72,22.28
"2569","Comal County, Texas","48091",2010,47108,87.8,12.2
"2570","Comanche County, Texas","48093",2010,7223,77.25,22.75
"2571","Concho County, Texas","48095",2010,1637,63.59,36.41
"2572","Cooke County, Texas","48097",2010,16606,87.4,12.6
"2573","Coryell County, Texas","48099",2010,25178,89.54,10.46
"2574","Cottle County, Texas","48101",2010,968,69.94,30.06
"2575","Crane County, Texas","48103",2010,1632,90.13,9.87
"2576","Crockett County, Texas","48105",2010,1866,76.21,23.79
"2577","Crosby County, Texas","48107",2010,2902,77.08,22.92
"2578","Culberson County, Texas","48109",2010,1137,79.86,20.14
"2579","Dallam County, Texas","48111",2010,2827,86.59,13.41
"2580","Dallas County, Texas","48113",2010,943257,90.75,9.25
"2581","Dawson County, Texas","48115",2010,5220,84,16
"2582","Deaf Smith County, Texas","48117",2010,7077,89.94,10.06
"2583","Delta County, Texas","48119",2010,2458,84.95,15.05
"2584","Denton County, Texas","48121",2010,256139,93.81,6.19
"2585","DeWitt County, Texas","48123",2010,9176,80.72,19.28
"2586","Dickens County, Texas","48125",2010,1282,72.54,27.46
"2587","Dimmit County, Texas","48127",2010,4350,78.64,21.36
"2588","Donley County, Texas","48129",2010,2142,70.82,29.18
"2589","Duval County, Texas","48131",2010,5523,74.05,25.95
"2590","Eastland County, Texas","48133",2010,10258,72.77,27.23
"2591","Ector County, Texas","48135",2010,53027,91.82,8.18
"2592","Edwards County, Texas","48137",2010,1606,52.24,47.76
"2593","Ellis County, Texas","48139",2010,54365,92.9,7.1
"2594","El Paso County, Texas","48141",2010,270307,94.91,5.09
"2595","Erath County, Texas","48143",2010,16987,85.77,14.23
"2596","Falls County, Texas","48145",2010,7724,81.59,18.41
"2597","Fannin County, Texas","48147",2010,14191,85.61,14.39
"2598","Fayette County, Texas","48149",2010,13868,72.67,27.33
"2599","Fisher County, Texas","48151",2010,2212,75.41,24.59
"2600","Floyd County, Texas","48153",2010,3004,79.96,20.04
"2601","Foard County, Texas","48155",2010,789,72.62,27.38
"2602","Fort Bend County, Texas","48157",2010,197030,95.1,4.9
"2603","Franklin County, Texas","48159",2010,5770,72.08,27.92
"2604","Freestone County, Texas","48161",2010,9265,78.35,21.65
"2605","Frio County, Texas","48163",2010,5846,83.03,16.97
"2606","Gaines County, Texas","48165",2010,6301,88.97,11.03
"2607","Galveston County, Texas","48167",2010,132492,82.25,17.75
"2608","Garza County, Texas","48169",2010,2237,74.7,25.3
"2609","Gillespie County, Texas","48171",2010,12778,82.74,17.26
"2610","Glasscock County, Texas","48173",2010,580,76.03,23.97
"2611","Goliad County, Texas","48175",2010,3710,77.3,22.7
"2612","Gonzales County, Texas","48177",2010,8794,80.96,19.04
"2613","Gray County, Texas","48179",2010,10158,83.12,16.88
"2614","Grayson County, Texas","48181",2010,53727,87.3,12.7
"2615","Gregg County, Texas","48183",2010,49514,92.5,7.5
"2616","Grimes County, Texas","48185",2010,10917,81.54,18.46
"2617","Guadalupe County, Texas","48187",2010,50015,91.5,8.5
"2618","Hale County, Texas","48189",2010,13541,87.48,12.52
"2619","Hall County, Texas","48191",2010,1943,70.61,29.39
"2620","Hamilton County, Texas","48193",2010,4566,75.38,24.62
"2621","Hansford County, Texas","48195",2010,2338,85.8,14.2
"2622","Hardeman County, Texas","48197",2010,2417,71.25,28.75
"2623","Hardin County, Texas","48199",2010,22597,90.55,9.45
"2624","Harris County, Texas","48201",2010,1598698,89.77,10.23
"2625","Harrison County, Texas","48203",2010,27704,88.52,11.48
"2626","Hartley County, Texas","48205",2010,1946,91.01,8.99
"2627","Haskell County, Texas","48207",2010,3443,66.72,33.28
"2628","Hays County, Texas","48209",2010,59417,92.98,7.02
"2629","Hemphill County, Texas","48211",2010,1629,84.84,15.16
"2630","Henderson County, Texas","48213",2010,39595,78.34,21.66
"2631","Hidalgo County, Texas","48215",2010,248287,87.19,12.81
"2632","Hill County, Texas","48217",2010,16118,82.13,17.87
"2633","Hockley County, Texas","48219",2010,9293,88.69,11.31
"2634","Hood County, Texas","48221",2010,24951,83.34,16.66
"2635","Hopkins County, Texas","48223",2010,15029,88.55,11.45
"2636","Houston County, Texas","48225",2010,11532,75.06,24.94
"2637","Howard County, Texas","48227",2010,13124,86.35,13.65
"2638","Hudspeth County, Texas","48229",2010,1527,76.88,23.12
"2639","Hunt County, Texas","48231",2010,36704,87.39,12.61
"2640","Hutchinson County, Texas","48233",2010,10629,82.91,17.09
"2641","Irion County, Texas","48235",2010,856,76.29,23.71
"2642","Jack County, Texas","48237",2010,4095,76.58,23.42
"2643","Jackson County, Texas","48239",2010,6590,80.18,19.82
"2644","Jasper County, Texas","48241",2010,16798,81.97,18.03
"2645","Jeff Davis County, Texas","48243",2010,1613,64.1,35.9
"2646","Jefferson County, Texas","48245",2010,104424,89.48,10.52
"2647","Jim Hogg County, Texas","48247",2010,2441,77.92,22.08
"2648","Jim Wells County, Texas","48249",2010,16147,86.46,13.54
"2649","Johnson County, Texas","48251",2010,56719,92.02,7.98
"2650","Jones County, Texas","48253",2010,7422,81.3,18.7
"2651","Karnes County, Texas","48255",2010,5650,78.99,21.01
"2652","Kaufman County, Texas","48257",2010,38322,91.24,8.76
"2653","Kendall County, Texas","48259",2010,14055,89.77,10.23
"2654","Kenedy County, Texas","48261",2010,233,63.09,36.91
"2655","Kent County, Texas","48263",2010,552,63.41,36.59
"2656","Kerr County, Texas","48265",2010,23831,86.23,13.77
"2657","Kimble County, Texas","48267",2010,3371,59.8,40.2
"2658","King County, Texas","48269",2010,186,60.75,39.25
"2659","Kinney County, Texas","48271",2010,1940,69.59,30.41
"2660","Kleberg County, Texas","48273",2010,12787,86.78,13.22
"2661","Knox County, Texas","48275",2010,2044,73.68,26.32
"2662","Lamar County, Texas","48277",2010,22481,88.2,11.8
"2663","Lamb County, Texas","48279",2010,6128,82.91,17.09
"2664","Lampasas County, Texas","48281",2010,8718,86.48,13.52
"2665","La Salle County, Texas","48283",2010,2746,70.32,29.68
"2666","Lavaca County, Texas","48285",2010,10344,75.48,24.52
"2667","Lee County, Texas","48287",2010,7499,82.02,17.98
"2668","Leon County, Texas","48289",2010,9509,72.52,27.48
"2669","Liberty County, Texas","48291",2010,28759,87.18,12.82
"2670","Limestone County, Texas","48293",2010,10536,80.67,19.33
"2671","Lipscomb County, Texas","48295",2010,1512,83.53,16.47
"2672","Live Oak County, Texas","48297",2010,6065,70.19,29.81
"2673","Llano County, Texas","48299",2010,14280,63.08,36.92
"2674","Loving County, Texas","48301",2010,50,78,22
"2675","Lubbock County, Texas","48303",2010,115064,91.93,8.07
"2676","Lynn County, Texas","48305",2010,2676,83.93,16.07
"2677","McCulloch County, Texas","48307",2010,4302,77.59,22.41
"2678","McLennan County, Texas","48309",2010,95124,91.35,8.65
"2679","McMullen County, Texas","48311",2010,485,63.92,36.08
"2680","Madison County, Texas","48313",2010,5096,82.16,17.84
"2681","Marion County, Texas","48315",2010,6218,73.9,26.1
"2682","Martin County, Texas","48317",2010,1852,89.04,10.96
"2683","Mason County, Texas","48319",2010,2733,64.18,35.82
"2684","Matagorda County, Texas","48321",2010,18801,73.9,26.1
"2685","Maverick County, Texas","48323",2010,17462,89.12,10.88
"2686","Medina County, Texas","48325",2010,17991,86.32,13.68
"2687","Menard County, Texas","48327",2010,1702,58.4,41.6
"2688","Midland County, Texas","48329",2010,54351,93.55,6.45
"2689","Milam County, Texas","48331",2010,11305,83.22,16.78
"2690","Mills County, Texas","48333",2010,2846,69.4,30.6
"2691","Mitchell County, Texas","48335",2010,4064,69.12,30.88
"2692","Montague County, Texas","48337",2010,10131,78.86,21.14
"2693","Montgomery County, Texas","48339",2010,177647,91.49,8.51
"2694","Moore County, Texas","48341",2010,7881,91.32,8.68
"2695","Morris County, Texas","48343",2010,6024,86.75,13.25
"2696","Motley County, Texas","48345",2010,779,69.58,30.42
"2697","Nacogdoches County, Texas","48347",2010,27406,87.06,12.94
"2698","Navarro County, Texas","48349",2010,20234,85.9,14.1
"2699","Newton County, Texas","48351",2010,7142,76.67,23.33
"2700","Nolan County, Texas","48353",2010,7152,83.88,16.12
"2701","Nueces County, Texas","48355",2010,141033,88.34,11.66
"2702","Ochiltree County, Texas","48357",2010,4062,89.04,10.96
"2703","Oldham County, Texas","48359",2010,841,82.16,17.84
"2704","Orange County, Texas","48361",2010,35313,87.87,12.13
"2705","Palo Pinto County, Texas","48363",2010,15214,71.45,28.55
"2706","Panola County, Texas","48365",2010,10920,84.9,15.1
"2707","Parker County, Texas","48367",2010,46628,90.22,9.78
"2708","Parmer County, Texas","48369",2010,3799,89.84,10.16
"2709","Pecos County, Texas","48371",2010,5585,87.63,12.37
"2710","Polk County, Texas","48373",2010,22683,72.75,27.25
"2711","Potter County, Texas","48375",2010,47271,90.82,9.18
"2712","Presidio County, Texas","48377",2010,3825,75.97,24.03
"2713","Rains County, Texas","48379",2010,5269,83.07,16.93
"2714","Randall County, Texas","48381",2010,51587,93,7
"2715","Reagan County, Texas","48383",2010,1372,84.26,15.74
"2716","Real County, Texas","48385",2010,2599,52.87,47.13
"2717","Red River County, Texas","48387",2010,6826,80.12,19.88
"2718","Reeves County, Texas","48389",2010,4640,82.74,17.26
"2719","Refugio County, Texas","48391",2010,3726,76.25,23.75
"2720","Roberts County, Texas","48393",2010,439,81.78,18.22
"2721","Robertson County, Texas","48395",2010,8484,77.1,22.9
"2722","Rockwall County, Texas","48397",2010,27939,94.66,5.34
"2723","Runnels County, Texas","48399",2010,5298,78.61,21.39
"2724","Rusk County, Texas","48401",2010,21191,87.19,12.81
"2725","Sabine County, Texas","48403",2010,7988,59.31,40.69
"2726","San Augustine County, Texas","48405",2010,5342,67.86,32.14
"2727","San Jacinto County, Texas","48407",2010,13187,76.56,23.44
"2728","San Patricio County, Texas","48409",2010,26521,85.36,14.64
"2729","San Saba County, Texas","48411",2010,3177,71.04,28.96
"2730","Schleicher County, Texas","48413",2010,1489,79.38,20.62
"2731","Scurry County, Texas","48415",2010,6963,83.84,16.16
"2732","Shackelford County, Texas","48417",2010,1754,77.94,22.06
"2733","Shelby County, Texas","48419",2010,11873,81.26,18.74
"2734","Sherman County, Texas","48421",2010,1252,86.34,13.66
"2735","Smith County, Texas","48423",2010,87309,90.55,9.45
"2736","Somervell County, Texas","48425",2010,3674,83.78,16.22
"2737","Starr County, Texas","48427",2010,19526,87.07,12.93
"2738","Stephens County, Texas","48429",2010,4938,74.22,25.78
"2739","Sterling County, Texas","48431",2010,615,71.54,28.46
"2740","Stonewall County, Texas","48433",2010,928,69.18,30.82
"2741","Sutton County, Texas","48435",2010,2031,76.32,23.68
"2742","Swisher County, Texas","48437",2010,3221,85.75,14.25
"2743","Tarrant County, Texas","48439",2010,714803,91.93,8.07
"2744","Taylor County, Texas","48441",2010,55750,90.99,9.01
"2745","Terrell County, Texas","48443",2010,700,61.43,38.57
"2746","Terry County, Texas","48445",2010,4828,86.99,13.01
"2747","Throckmorton County, Texas","48447",2010,1079,66.82,33.18
"2748","Titus County, Texas","48449",2010,12054,89.7,10.3
"2749","Tom Green County, Texas","48451",2010,46571,90.9,9.1
"2750","Travis County, Texas","48453",2010,441240,91.67,8.33
"2751","Trinity County, Texas","48455",2010,8713,70.49,29.51
"2752","Tyler County, Texas","48457",2010,10579,75.69,24.31
"2753","Upshur County, Texas","48459",2010,16613,89.84,10.16
"2754","Upton County, Texas","48461",2010,1548,81.14,18.86
"2755","Uvalde County, Texas","48463",2010,10811,83.48,16.52
"2756","Val Verde County, Texas","48465",2010,18651,83.93,16.07
"2757","Van Zandt County, Texas","48467",2010,22817,87.86,12.14
"2758","Victoria County, Texas","48469",2010,35417,90.88,9.12
"2759","Walker County, Texas","48471",2010,24058,87.16,12.84
"2760","Waller County, Texas","48473",2010,15839,88.64,11.36
"2761","Ward County, Texas","48475",2010,4694,85.11,14.89
"2762","Washington County, Texas","48477",2010,15514,84.03,15.97
"2763","Webb County, Texas","48479",2010,73496,91.31,8.69
"2764","Wharton County, Texas","48481",2010,17127,88.35,11.65
"2765","Wheeler County, Texas","48483",2010,2730,79.89,20.11
"2766","Wichita County, Texas","48485",2010,55566,88.21,11.79
"2767","Wilbarger County, Texas","48487",2010,6318,83.71,16.29
"2768","Willacy County, Texas","48489",2010,7040,81.88,18.12
"2769","Williamson County, Texas","48491",2010,162773,93.75,6.25
"2770","Wilson County, Texas","48493",2010,16766,89.52,10.48
"2771","Winkler County, Texas","48495",2010,3027,85.17,14.83
"2772","Wise County, Texas","48497",2010,23781,88.37,11.63
"2773","Wood County, Texas","48499",2010,20861,82.06,17.94
"2774","Yoakum County, Texas","48501",2010,2978,88.75,11.25
"2775","Young County, Texas","48503",2010,8622,85.17,14.83
"2776","Zapata County, Texas","48505",2010,6203,69.27,30.73
"2777","Zavala County, Texas","48507",2010,4283,83.42,16.58
"2778","Beaver County, Utah","49001",2010,2908,77.89,22.11
"2779","Box Elder County, Utah","49003",2010,17326,92.68,7.32
"2780","Cache County, Utah","49005",2010,37024,93.78,6.22
"2781","Carbon County, Utah","49007",2010,9551,83.53,16.47
"2782","Daggett County, Utah","49009",2010,1141,37.34,62.66
"2783","Davis County, Utah","49011",2010,97570,95.87,4.13
"2784","Duchesne County, Utah","49013",2010,9493,63.24,36.76
"2785","Emery County, Utah","49015",2010,4489,83.14,16.86
"2786","Garfield County, Utah","49017",2010,3726,51.8,48.2
"2787","Grand County, Utah","49019",2010,4816,80.75,19.25
"2788","Iron County, Utah","49021",2010,19667,76.38,23.62
"2789","Juab County, Utah","49023",2010,3502,88.32,11.68
"2790","Kane County, Utah","49025",2010,5815,49.87,50.13
"2791","Millard County, Utah","49027",2010,4939,85.06,14.94
"2792","Morgan County, Utah","49029",2010,3006,93.81,6.19
"2793","Piute County, Utah","49031",2010,898,64.14,35.86
"2794","Rich County, Utah","49033",2010,2834,28.41,71.59
"2795","Salt Lake County, Utah","49035",2010,364031,94.12,5.88
"2796","San Juan County, Utah","49037",2010,5734,78.57,21.43
"2797","Sanpete County, Utah","49039",2010,10379,76.62,23.38
"2798","Sevier County, Utah","49041",2010,8449,83.96,16.04
"2799","Summit County, Utah","49043",2010,26545,48.94,51.06
"2800","Tooele County, Utah","49045",2010,19455,92.37,7.63
"2801","Uintah County, Utah","49047",2010,11972,88.23,11.77
"2802","Utah County, Utah","49049",2010,148350,94.78,5.22
"2803","Wasatch County, Utah","49051",2010,10577,68.89,31.11
"2804","Washington County, Utah","49053",2010,57734,80.25,19.75
"2805","Wayne County, Utah","49055",2010,1591,66.56,33.44
"2806","Weber County, Utah","49057",2010,86187,91.37,8.63
"2807","Addison County, Vermont","50001",2010,16760,84.03,15.97
"2808","Bennington County, Vermont","50003",2010,20922,73.94,26.06
"2809","Caledonia County, Vermont","50005",2010,15942,78.74,21.26
"2810","Chittenden County, Vermont","50007",2010,65722,94.07,5.93
"2811","Essex County, Vermont","50009",2010,5019,56.15,43.85
"2812","Franklin County, Vermont","50011",2010,21588,85.76,14.24
"2813","Grand Isle County, Vermont","50013",2010,5048,57.49,42.51
"2814","Lamoille County, Vermont","50015",2010,12969,77.21,22.79
"2815","Orange County, Vermont","50017",2010,14845,80.07,19.93
"2816","Orleans County, Vermont","50019",2010,16162,70.04,29.96
"2817","Rutland County, Vermont","50021",2010,33768,76.95,23.05
"2818","Washington County, Vermont","50023",2010,29941,83.59,16.41
"2819","Windham County, Vermont","50025",2010,29735,64.87,35.13
"2820","Windsor County, Vermont","50027",2010,34118,72.55,27.45
"2821","Accomack County, Virginia","51001",2010,21002,65.7,34.3
"2822","Albemarle County, Virginia","51003",2010,42122,90.59,9.41
"2823","Alleghany County, Virginia","51005",2010,8074,85.35,14.65
"2824","Amelia County, Virginia","51007",2010,5359,89.96,10.04
"2825","Amherst County, Virginia","51009",2010,13976,89.87,10.13
"2826","Appomattox County, Virginia","51011",2010,6921,87.17,12.83
"2827","Arlington County, Virginia","51013",2010,105404,93.02,6.98
"2828","Augusta County, Virginia","51015",2010,31194,91.42,8.58
"2829","Bath County, Virginia","51017",2010,3270,66.12,33.88
"2830","Bedford County, Virginia","51019",2010,31937,86,14
"2831","Bland County, Virginia","51021",2010,3265,78.59,21.41
"2832","Botetourt County, Virginia","51023",2010,14562,90.14,9.86
"2833","Brunswick County, Virginia","51025",2010,8166,77.96,22.04
"2834","Buchanan County, Virginia","51027",2010,11576,86.11,13.89
"2835","Buckingham County, Virginia","51029",2010,7244,82.34,17.66
"2836","Campbell County, Virginia","51031",2010,24769,90.6,9.4
"2837","Caroline County, Virginia","51033",2010,11729,89.15,10.85
"2838","Carroll County, Virginia","51035",2010,16569,77.44,22.56
"2839","Charles City County, Virginia","51036",2010,3229,91.51,8.49
"2840","Charlotte County, Virginia","51037",2010,6273,81.44,18.56
"2841","Chesterfield County, Virginia","51041",2010,122555,94.39,5.61
"2842","Clarke County, Virginia","51043",2010,6235,88.36,11.64
"2843","Craig County, Virginia","51045",2010,2809,77.71,22.29
"2844","Culpeper County, Virginia","51047",2010,17657,91.92,8.08
"2845","Cumberland County, Virginia","51049",2010,4626,86.04,13.96
"2846","Dickenson County, Virginia","51051",2010,7579,86.95,13.05
"2847","Dinwiddie County, Virginia","51053",2010,11422,91.96,8.04
"2848","Essex County, Virginia","51057",2010,5757,78.46,21.54
"2849","Fairfax County, Virginia","51059",2010,407998,95.99,4.01
"2850","Fauquier County, Virginia","51061",2010,25600,92.41,7.59
"2851","Floyd County, Virginia","51063",2010,7790,82.35,17.65
"2852","Fluvanna County, Virginia","51065",2010,10383,91,9
"2853","Franklin County, Virginia","51067",2010,29315,77.71,22.29
"2854","Frederick County, Virginia","51069",2010,31346,92.08,7.92
"2855","Giles County, Virginia","51071",2010,8319,86.73,13.27
"2856","Gloucester County, Virginia","51073",2010,15852,90.17,9.83
"2857","Goochland County, Virginia","51075",2010,8618,92.81,7.19
"2858","Grayson County, Virginia","51077",2010,9156,74.77,25.23
"2859","Greene County, Virginia","51079",2010,7509,90.29,9.71
"2860","Greensville County, Virginia","51081",2010,4090,87.19,12.81
"2861","Halifax County, Virginia","51083",2010,18004,83.79,16.21
"2862","Hanover County, Virginia","51085",2010,38360,95.38,4.62
"2863","Henrico County, Virginia","51087",2010,132778,93.84,6.16
"2864","Henry County, Virginia","51089",2010,26268,88.13,11.87
"2865","Highland County, Virginia","51091",2010,1837,58.85,41.15
"2866","Isle of Wight County, Virginia","51093",2010,14633,93.75,6.25
"2867","James City County, Virginia","51095",2010,29797,90.14,9.86
"2868","King and Queen County, Virginia","51097",2010,3414,84.42,15.58
"2869","King George County, Virginia","51099",2010,9477,88.38,11.62
"2870","King William County, Virginia","51101",2010,6522,91.67,8.33
"2871","Lancaster County, Virginia","51103",2010,7402,71.13,28.87
"2872","Lee County, Virginia","51105",2010,11745,86.5,13.5
"2873","Loudoun County, Virginia","51107",2010,109442,95.56,4.44
"2874","Louisa County, Virginia","51109",2010,16319,79.32,20.68
"2875","Lunenburg County, Virginia","51111",2010,5935,83.52,16.48
"2876","Madison County, Virginia","51113",2010,5932,85.69,14.31
"2877","Mathews County, Virginia","51115",2010,5669,68.05,31.95
"2878","Mecklenburg County, Virginia","51117",2010,18591,72.59,27.41
"2879","Middlesex County, Virginia","51119",2010,7133,66,34
"2880","Montgomery County, Virginia","51121",2010,38569,92.74,7.26
"2881","Nelson County, Virginia","51125",2010,9931,64.4,35.6
"2882","New Kent County, Virginia","51127",2010,7295,93.39,6.61
"2883","Northampton County, Virginia","51131",2010,7301,72.91,27.09
"2884","Northumberland County, Virginia","51133",2010,8995,61.59,38.41
"2885","Nottoway County, Virginia","51135",2010,6650,85.8,14.2
"2886","Orange County, Virginia","51137",2010,14616,88.23,11.77
"2887","Page County, Virginia","51139",2010,11600,84.02,15.98
"2888","Patrick County, Virginia","51141",2010,10083,80.14,19.86
"2889","Pittsylvania County, Virginia","51143",2010,31307,83.63,16.37
"2890","Powhatan County, Virginia","51145",2010,10043,94.53,5.47
"2891","Prince Edward County, Virginia","51147",2010,9149,86.52,13.48
"2892","Prince George County, Virginia","51149",2010,12056,94.98,5.02
"2893","Prince William County, Virginia","51153",2010,137115,95.38,4.62
"2894","Pulaski County, Virginia","51155",2010,17235,85.99,14.01
"2895","Rappahannock County, Virginia","51157",2010,3839,80.02,19.98
"2896","Richmond County, Virginia","51159",2010,3850,82.05,17.95
"2897","Roanoke County, Virginia","51161",2010,40016,93.98,6.02
"2898","Rockbridge County, Virginia","51163",2010,11152,85.68,14.32
"2899","Rockingham County, Virginia","51165",2010,33660,86.68,13.32
"2900","Russell County, Virginia","51167",2010,13484,88.57,11.43
"2901","Scott County, Virginia","51169",2010,11916,82.03,17.97
"2902","Shenandoah County, Virginia","51171",2010,20876,81.8,18.2
"2903","Smyth County, Virginia","51173",2010,15427,86.34,13.66
"2904","Southampton County, Virginia","51175",2010,7473,89.91,10.09
"2905","Spotsylvania County, Virginia","51177",2010,45185,92.82,7.18
"2906","Stafford County, Virginia","51179",2010,43978,94.98,5.02
"2907","Surry County, Virginia","51181",2010,3444,82.06,17.94
"2908","Sussex County, Virginia","51183",2010,4696,85.05,14.95
"2909","Tazewell County, Virginia","51185",2010,20826,88.59,11.41
"2910","Warren County, Virginia","51187",2010,16034,87.84,12.16
"2911","Washington County, Virginia","51191",2010,25601,89.23,10.77
"2912","Westmoreland County, Virginia","51193",2010,10618,68.85,31.15
"2913","Wise County, Virginia","51195",2010,17940,89.01,10.99
"2914","Wythe County, Virginia","51197",2010,14079,88.59,11.41
"2915","York County, Virginia","51199",2010,26849,89.41,10.59
"2916","Alexandria city, Virginia","51510",2010,72376,94.07,5.93
"2917","Bedford city, Virginia","51515",2010,2920,89.97,10.03
"2918","Bristol city, Virginia","51520",2010,8831,89.22,10.78
"2919","Buena Vista city, Virginia","51530",2010,2936,88.66,11.34
"2920","Charlottesville city, Virginia","51540",2010,19189,92.65,7.35
"2921","Chesapeake city, Virginia","51550",2010,83196,95.65,4.35
"2922","Colonial Heights city, Virginia","51570",2010,7831,92.9,7.1
"2923","Covington city, Virginia","51580",2010,3067,85.82,14.18
"2924","Danville city, Virginia","51590",2010,22438,83.92,16.08
"2925","Emporia city, Virginia","51595",2010,2565,90.29,9.71
"2926","Fairfax city, Virginia","51600",2010,8680,96.16,3.84
"2927","Falls Church city, Virginia","51610",2010,5489,92.93,7.07
"2928","Franklin city, Virginia","51620",2010,3901,90.49,9.51
"2929","Fredericksburg city, Virginia","51630",2010,10467,90.81,9.19
"2930","Galax city, Virginia","51640",2010,3252,89.85,10.15
"2931","Hampton city, Virginia","51650",2010,59566,92.39,7.61
"2932","Harrisonburg city, Virginia","51660",2010,17444,91.65,8.35
"2933","Hopewell city, Virginia","51670",2010,10121,90.2,9.8
"2934","Lexington city, Virginia","51678",2010,2546,87.86,12.14
"2935","Lynchburg city, Virginia","51680",2010,31992,89.01,10.99
"2936","Manassas city, Virginia","51683",2010,13123,95.46,4.54
"2937","Manassas Park city, Virginia","51685",2010,4904,91.9,8.1
"2938","Martinsville city, Virginia","51690",2010,7205,84.44,15.56
"2939","Newport News city, Virginia","51700",2010,76198,92.74,7.26
"2940","Norfolk city, Virginia","51710",2010,95018,91.02,8.98
"2941","Norton city, Virginia","51720",2010,1945,89.97,10.03
"2942","Petersburg city, Virginia","51730",2010,16326,83.51,16.49
"2943","Poquoson city, Virginia","51735",2010,4726,95.75,4.25
"2944","Portsmouth city, Virginia","51740",2010,40806,91.47,8.53
"2945","Radford city, Virginia","51750",2010,6427,93.2,6.8
"2946","Richmond city, Virginia","51760",2010,98349,88.61,11.39
"2947","Roanoke city, Virginia","51770",2010,47453,90.01,9.99
"2948","Salem city, Virginia","51775",2010,10832,92.73,7.27
"2949","Staunton city, Virginia","51790",2010,11738,89.28,10.72
"2950","Suffolk city, Virginia","51800",2010,33035,93.44,6.56
"2951","Virginia Beach city, Virginia","51810",2010,177879,92.81,7.19
"2952","Waynesboro city, Virginia","51820",2010,9717,91.62,8.38
"2953","Williamsburg city, Virginia","51830",2010,5176,88.31,11.69
"2954","Winchester city, Virginia","51840",2010,11872,89.34,10.66
"2955","Adams County, Washington","53001",2010,6242,91.64,8.36
"2956","Asotin County, Washington","53003",2010,9872,93.56,6.44
"2957","Benton County, Washington","53005",2010,68618,95.17,4.83
"2958","Chelan County, Washington","53007",2010,35465,78.46,21.54
"2959","Clallam County, Washington","53009",2010,35582,88.05,11.95
"2960","Clark County, Washington","53011",2010,167413,94.44,5.56
"2961","Columbia County, Washington","53013",2010,2136,82.49,17.51
