"","TRACTCE","GEOID","BedCt","PITCt","YrBed"
"22313",192000,48029192000,NA,NA,NA
"22314",192300,48029192300,NA,NA,NA
"22315",980004,48029980004,NA,NA,NA
"22316",980005,48029980005,NA,NA,NA
"22317",1720,48479001720,NA,NA,NA
"22318",1806,48479001806,NA,NA,NA
"22319",1808,48479001808,NA,NA,NA
"22320",450300,48201450300,NA,NA,NA
"22321",950300,48163950300,NA,NA,NA
"22322",950200,48165950200,NA,NA,NA
"22323",720200,48167720200,NA,NA,NA
"22324",1809,48479001809,NA,NA,NA
"22325",720400,48167720400,NA,NA,NA
"22326",1906,48423001906,NA,NA,NA
"22327",1908,48423001908,NA,NA,NA
"22328",2101,48423002101,NA,NA,NA
"22329",2014,48041002014,NA,NA,NA
"22330",980000,48041980000,NA,NA,NA
"22331",950800,48331950800,NA,NA,NA
"22332",901,48479000901,NA,NA,NA
"22333",904,48479000904,NA,NA,NA
"22334",2102,48423002102,NA,NA,NA
"22335",950200,48437950200,NA,NA,NA
"22336",100201,48439100201,NA,NA,NA
"22337",100502,48439100502,NA,NA,NA
"22338",1003,48479001003,NA,NA,NA
"22339",1103,48479001103,NA,NA,NA
"22340",302,48181000302,NA,NA,NA
"22341",304,48181000304,NA,NA,NA
"22342",902,48181000902,144,138,144
"22343",210302,48373210302,NA,NA,NA
"22344",10300,48375010300,NA,NA,NA
"22345",10214,48141010214,NA,NA,NA
"22346",10219,48141010219,NA,NA,NA
"22347",10303,48141010303,NA,NA,NA
"22348",10336,48141010336,NA,NA,NA
"22349",10343,48141010343,NA,NA,NA
"22350",10345,48141010345,16,10,16
"22351",10346,48141010346,NA,NA,NA
"22352",100601,48439100601,NA,NA,NA
"22353",450801,48201450801,NA,NA,NA
"22354",451001,48201451001,NA,NA,NA
"22355",451100,48201451100,NA,NA,NA
"22356",451500,48201451500,NA,NA,NA
"22357",950300,48445950300,NA,NA,NA
"22358",10600,48375010600,NA,NA,NA
"22359",11500,48375011500,42,28,42
