Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Keetoowah Cherokee Treatment Services,,,2727 East Admiral Place,,,Tulsa,OK,74110,(918)835-3017,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/SE/PW/WN/SF/MD/SI/,5885OK74110,-95.95051100289007,36.160747518837894,100.0
Mission Treatment Centers,,,5550 South Garnett Street,,,Tulsa,OK,74146,(918)665-2501,,Methadone Clients Only,SA/TX/MM/DM/OP/HV/PW/WN/MN/SF/,9464OK74146,-95.85106743306463,36.084140067027946,98.06
Tulsa Rightway Medical,,,3445 South Sheridan Road,Suite E,,Tulsa,OK,74145,(918)610-3366 Intake: (918)610-3377,,Methadone Clients Only,SA/TX/MM/OP/PW/SF/,4068OK74145,-95.90031496989555,36.11244998691252,100.0
Allied Health Services Tigard,,,4650 SW Griffith Drive,,,Beaverton,OR,97005,(503)684-8159,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/BU/OP/CO/SF/MD/SI/PI/SS/,1460OR97005,-122.79579389039223,45.48612982755814,100.0
Integrated Health Clinics of Eugene,,,715 Lincoln Street,,,Eugene,OR,97401,(541)344-3574,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/WN/SF/MD/SI/PI/AH/F30/N18/,3100OR97401,-123.09728256570976,44.05192198886161,100.0
Lane County Behavioral Health,Methadone Treatment Program,,135 East 6th Avenue,,,Eugene,OR,97401,(541)682-4464 Intake: (541)682-3780,,Methadone Clients Only,SA/TX/MM/DM/OP/MN/SF/MD/SI/PI/,7095OR97401,-123.0906109898773,44.05325751940411,100.0
Allied Heatlh Services East,,,16141 East Burnside Street,,,Portland,OR,97233,(503)252-3949 Intake: (866)762-3766,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/MN/SF/MD/SI/PI/AH/,3379OR97233,-122.49694836442215,45.522294428908474,100.0
CODA Inc,,,1027 East Burnside Street,,,Portland,OR,97214,(503)239-8400,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/PW/WN/MN/CJ/SF/MD/SI/PI/AH/,4005OR97214,-122.65507900279718,45.5229475048944,100.0
CRC Health,DBA Allied Health Services,,808 SW Alder Street,Suite 300,,Portland,OR,97205,(503)226-2203 Intake: (503)226-2203x0,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/PW/WN/MN/CJ/SF/SI/PI/SS/SP/,9510OR97205,-122.68048798790224,45.52030112851422,100.0
CRC/Allied Health Services,Belmont,,2600 SE Belmont Street,,,Portland,OR,97214,(503)239-5738 Intake: (503)239-5738x235,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/WN/MN/SF/MD/SI/PI/SS/SP/,4418OR97214,-122.63883303042448,45.516422486638795,100.0
Integrated Health Clinics,,,17882 SE Mcloughlin Boulevard,,,Portland,OR,97267,(503)353-9415 Intake: (503)866-9726xCELL,,,SA/TX/DT/MM/DM/OP/CO/WN/MN/DU/CJ/SF/MD/SI/PI/AH/SP/F30/N18/,9532OR97267,-122.61425485956205,45.39305118163729,100.0
Opiate Treatment Program,Portland VA Medical Center,,3710 SW U.S. Veterans Hospital Road,P3OTP,,Portland,OR,97239,(503)220-8262x56455,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/PI/PA/,3176OR97239,-122.68331227017723,45.49689713655831,100.0
Portland Metro Treatment Center,,,16420 SE Division Street,,,Portland,OR,97236,(503)762-3130,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,7502OR97236,-122.49447201494803,45.504532505527315,100.0
Portland VA Medical Center SATP,,,3710 SW U.S. Veterans Hospital Road,,,Portland,OR,97207,(503)220-8262,,,GH/TX/DT/MM/BU/OP/CO/SE/WN/MN/DU/SF/PA/,3176OR97207,-122.68331227017723,45.49689713655831,98.84
Ram Clinic,,,3610 NE 82nd Street,,,Portland,OR,97220,(503)408-9585,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/PW/SF/MD/SI/PI/SP/,3569OR97220,-122.57869882629187,45.549030856019364,98.06
Willamette Valley Treatment Center Inc,,,115 Lancaster Drive NE,,,Salem,OR,97301,(503)391-9762 Intake: (503)315-1067,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/MC/SI/PI/MI/,8573OR97301,-122.9833948812372,44.928558545619524,100.0
Habit Opco,Allentown,,4400 South Cedarbrook Road,,,Allentown,PA,18103,(610)481-0444,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/WN/SF/MD/SP/,9348PA18103,-75.54492139819986,40.573625493916225,100.0
Dolminis,,,2 Sellers Drive,,,Altoona,PA,16601,(814)204-0059,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/SF/MD/,9910PA16601,-78.40795540279973,40.46098951581847,100.0
New Directions Treatment Services,,,2442 Broadhead Road,,,Bethlehem,PA,18020,(610)758-8011 Intake: (610)758-8011x118,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/DU/SF/MD/SI/SP/,3733PA18020,-75.36702525266976,40.678204480497406,97.88
Freedom Healthcare Services,,,3117 Washington Pike,,,Bridgeville,PA,15017,(412)221-1091,,,SA/TX/MM/BU/OP/SF/PI/,8423PA15017,-80.112674702011,40.347969201555294,100.0
Foundations Medical Services LLC,,,124 Hollywood Drive,Bantam Commons Building 2,,Butler,PA,16001,(724)431-2006,,Methadone Clients Only,SA/TX/MM/OP/PW/SF/MD/,0141PA16001,-79.91111208331742,40.85203926519721,100.0
Recovery Center of Crozer Chester,Medical Center,,2600 West 9th Street,4th Floor A and D,,Chester,PA,19013,(610)497-7223,,,MH-SA/TX/MM/BU/OP/AD/CO/PW/WN/MN/SF/MD/MC/SI/PI/MI/SS/PA/AH/,6005PA19013,-75.39298358930961,39.8374959813474,100.0
Coatesville Treatment Center,,,1825 East Lincoln Highway,,,Coatesville,PA,19320,(610)466-9250 Intake: (800)656-0445,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/WN/MN/SF/MD/SP/,1657PA19320,-75.78954520001672,39.988830932586396,100.0
Discovery House,,,301 Smith Drive,Suite 3,,Cranberry Township,PA,16066,(724)779-2010,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/WN/SF/SI/PI/,4145PA16066,-80.10201250207692,40.697610904787496,100.0
Discovery House,,,214 Airport Road,,,Curwensville,PA,16830,(814)768-7575,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/SE/PW/WN/MN/CJ/SF/MD/MC/SI/PI/MI/,3616PA16830,-78.39744687937085,41.04621446740161,96.36
Aldie Counseling Center,,,228 North Main Street,,,Doylestown,PA,18901,(215)345-8530x110 Intake: (215)345-8530x112,,,SA/TX/DT/MM/DM/BU/OP/CO/PW/WN/SF/MD/SS/,1479PA18901,-75.13064747449515,40.31508598956981,100.0
Discovery House BC Inc,,,3438 Route 764,,,Duncansville,PA,16635,(814)944-7000,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/MC/,7403PA16635,-78.4269729992468,40.46195959244793,100.0
Eagleville Hospital,,,100 Eagleville Road,,,Eagleville,PA,19408,(610)539-6000 Intake: (800)255-2019,,,SA/TX/DT/MM/DM/BU/HI/RS/RL/CO/WN/MN/CJ/SF/MD/MC/PI/MI/AH/SP/F4/F28/F31/F36/F42/F70/F81/,6692PA19408,-75.41713790754655,40.15408610000893,99.41
Esper Treatment Center,,,25 West 18th Street,,,Erie,PA,16501,(814)459-0817 Hotline: (814)459-0817,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SP/,9353PA16501,-80.0787298381695,42.11810817109328,100.0
Discovery House NPA,,,1914 Mercer Avenue,,,Farrell,PA,16121,(724)981-9815 Hotline: (888)366-7929,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/WN/MN/SF/MD/PI/,5351PA16121,-80.47997883543373,41.213515913679096,100.0
Medical Technical Rehab Servs LLC,,,1037 Compass Circle,,,Greensburg,PA,15601,(724)834-1144,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PW/SF/MD/SI/,0161PA15601,-79.52199362503644,40.30789626948343,100.0
Discovery House,,,99 South Cameron Street,,,Harrisburg,PA,17101,(717)233-7290 Intake: (717)233-7291 Hotline: (888)366-7929,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/MN/SF/MD/MC/PI/SP/,5444PA17101,-76.87362332327614,40.26293788490276,100.0
Progressive Medical Specialists Inc,,,2453 West Pike Street,Suites C-D,,Houston,PA,15342,(724)873-5655 Intake: (800)873METH,,Methadone Clients Only,SA/TX/MM/OP/HV/SF/MD/AH/,1029PA15342,-80.21807378168106,40.2238715208246,100.0
RHJ Medical Center Inc,,,1005 Old State Route 119,,,Hunker,PA,15639,(724)696-9600 Intake: (724)696-9500,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/MC/PI/,3376PA15639,-79.58940266677781,40.19271360205337,100.0
Discovery House,,,2755 Philmont Avenue,Suite 135,,Huntingdon Valley,PA,19006,(215)947-4100,,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/MN/SF/MD/MC/AH/,4502PA19006,-75.04783108599847,40.12251742189847,100.0
Alliance Medical Services Inc,Johnstown,,1419 Scalp Avenue,,,Johnstown,PA,15904,(814)269-4700,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SI/PI/,0604PA15904,-78.85824083297419,40.27193666448449,100.0
Bowling Green Inn,Brandywine,,1375 Newark Road,,,Kennett Square,PA,19348,(610)268-3588,,,SA/TX/DT/MM/DM/BU/RS/RL/CO/PW/WN/SF/MD/SI/PI/SP/,6095PA19348,-75.76736985381527,39.849022729819346,100.0
Addiction Recovery Systems,,,2192 Embassy Drive,,,Lancaster,PA,17603,(717)394-7160 Intake: (717)394-7160x0,,,SA/TX/DT/MM/DM/BU/OP/CO/HV/PW/WN/MN/SF/MD/SP/,3073PA17603,-76.3616592885748,40.04457418808936,100.0
Aldie Counseling Center,,,2291 Cabot Boulevard West,,,Langhorne,PA,19047,(215)642-3230 Intake: (215)642-3230x107,,,SA/TX/DT/MM/DM/BU/OP/PH/CJ/SF/MD/SS/AH/SP/F70/,7315PA19047,-74.86834277159922,40.191889405339815,100.0
Lebanon Treatment Center,,,3030 Chestnut Street,,,Lebanon,PA,17042,(717)273-8000,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/PI/SP/,2309PA17042,-76.45765286705362,40.33849434011529,100.0
Greenfield Counseling Inc,,,11127 Perry Highway,,,Meadville,PA,16335,(814)337-7431 Intake: (814)337-7431x221,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/,0508PA16335,-80.20198019230844,41.61923422553537,100.0
Rainbow Recovery Center,,,112 Timber Village Lane,,,Mercer,PA,16137,(724)269-5130,,Methadone Clients Only,SA/TX/MM/DM/OP/CO/HV/PW/SF/MD/MC/,3278PA16137,-80.25675428089345,41.226500619602035,100.0
PA Association LLC,DBA Mount Pocono,,Route 611,663 Mount Pocono Boulevard,,Mount Pocono,PA,18344,(570)839-7246,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/MD/,9984PA18344,-75.33399011954359,41.1000884969093,100.0
Discovery House NC Inc,,,2710 West State Street,,,New Castle,PA,16101,(724)598-7999 Hotline: (724)598-7999,,Methadone Clients Only,SA/TX/MM/OP/CO/SF/MD/MC/SI/PI/MI/AH/,8990PA16101,-80.40063347686109,41.014385195921456,100.0
Montgomery County Methadone Center,,,316 Dekalb Street,,,Norristown,PA,19401,(610)272-3710 Intake: (610)272-3710x119,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/PW/SF/MD/,1059PA19401,-75.3420694266913,40.11402657101158,100.0
Valley Forge Medical Ctr and Hosptial,,,1033 West Germantown Pike,,,Norristown,PA,19403,(610)539-8500 Intake: (610)539-8500x385,,,SA/TX/DT/MM/DM/BU/HI/RS/RL/HV/SF/MD/MC/SI/PI/SP/,9735PA19403,-75.36718897305764,40.15876600991878,100.0
Achievement Through Counseling and Trt,,,5820 Old York Road,,,Philadelphia,PA,19141,(215)276-8400x2601 Intake: (215)609-6040,,Methadone Clients Only,TX/MM/OP/CO/HV/SE/WN/MN/SF/MD/SI/PI/SS/SP/,8700PA19141,-75.1444501220922,40.0420101219984,100.0
Achievement Through Counseling and Trt,,,1745 North 4th Street,,,Philadelphia,PA,19122,(215)236-0100 Intake: (215)609-6040,,Methadone Clients Only,MH-SA/TX/MM/OP/CO/SE/WN/MN/SF/MD/PI/SS/SP/,0852PA19122,-75.14143544922254,39.97748772754633,100.0
Addiction Medicine and Health,Advocates Inc,,928 Market Street,,,Philadelphia,PA,19107,(215)923-4202,,Methadone Clients Only,SA/TX/MM/OP/MN/SF/MD/SP/,7859PA19107,-75.15605072861266,39.95138376019513,100.0
Consortium Inc,Drug Abuse Rehabilitation Program,,451 University Avenue,,,Philadelphia,PA,19104,(215)596-8054x1203 Intake: (215)596-8000x1201,,,SA/TX/MM/OP/CO/WN/MN/CJ/SF/MD/MC/SI/PI/SP/F28/,5155PA19104,-75.19839196041211,39.946894754531996,99.55
Family Center of Thomas Jefferson Univ,Specialized Program for Preg Women,,1233 Locust Street,4th Floor,,Philadelphia,PA,19107,(215)955-8577,,,SA/TX/MM/OP/PW/WN/SF/MD/SI/PI/MI/SS/SP/F17/F69/,7869PA19107,-75.16173730185943,39.94794673202004,100.0
Girard Medical Center,Goldman Clinic,,801 West Girard Avenue,,,Philadelphia,PA,19122,(215)787-2080,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SP/,1632PA19122,-75.15023648513025,39.9705230910196,100.0
Girard Medical Center,Seven and Nine Tower Return Program,,8th and Girard Avenue,,,Philadelphia,PA,19122,(215)787-2000 Intake: (215)787-2407,,,SA/TX/MM/DM/RS/RL/OP/CO/HV/GL/WN/MN/CJ/SF/MD/MC/SI/PI/SS/AH/SP/,0130PA19122,-75.14997991507406,39.97049002441136,97.97
Girard Medical Center,Torre De La Raza,,801 West Gerard Avenue,,,Philadelphia,PA,19122,(215)787-2000 Intake: (215)787-2407,,,SA/TX/MM/RL/CJ/SF/MD/MC/SI/AH/SP/,6396PA19122,-75.14997991507406,39.97049002441136,96.41
Jefferson Intensive Outpatient,,,1021 South 21st Street,2nd Floor,,Philadelphia,PA,19146,(215)790-9942,,,SA/TX/MM/OP/SF/MD/SI/SS/,4389PA19146,-75.17800405729652,39.940004754310344,100.0
John F Kennedy Drug Treatment Clinic,,,907 North Broad Street,,,Philadelphia,PA,19123,(215)235-5520,,Methadone Clients Only,MH-SA/TX/MM/OP/PH/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/SS/SP/,7225PA19123,-75.15961231438416,39.9705247674,100.0
Kensington Hospital,Addiction Services,,136 West Diamond Street,,,Philadelphia,PA,19122,(215)426-8100x6373 Intakes: (215)291-6005 (215)426-8100,,,SA/DT/MM/DM/HI/CO/HV/GL/SE/WN/MN/CJ/SF/MD/MC/SI/PI/SP/,9132PA19122,-75.13466420170987,39.9818101508605,100.0
Kensington Hospital,Methadone Maintenance Program,,136 West Diamond Street,,,Philadelphia,PA,19122,(215)426-8100x6314 Intakes: (215)426-8100x6005 (215)426- 8100x6008,,Methadone Clients Only,SA/TX/DT/MM/OP/CO/HV/GL/SE/WN/MN/CJ/SF/MD/MC/SI/PI/SS/SP/,9132PA19122,-75.13466420170987,39.9818101508605,100.0
Kirkbride Center,,,111 North 49th Street,,,Philadelphia,PA,19139,(215)471-2600 Intake: (215)471-2488,,,MH-SA/TX/DT/MM/DM/HI/RS/RL/CO/CJ/SF/MD/SI/PI/,3445PA19139,-75.21939541665911,39.96116109041465,100.0
North Philadelphia Health System,Miracles in Progress 1 and 2,,8th and Girard Avenue,ADC Building,,Philadelphia,PA,19122,(215)787-2000 Intake: (215)787-2407,,,MH-SA/TX/MM/RL/CO/HV/GL/SE/MN/CJ/SF/MD/MC/SI/SS/AH/,0130PA19122,-75.14997991507406,39.97049002441136,97.97
North Philadelphia Health Systems,Eleven Tower Dual Diagnosis,,801 West Girard Avenue,Tower Building 11th Floor,,Philadelphia,PA,19122,(215)787-2468 Intake: (215)787-2000,,,MH-SA/TX/MM/DM/RL/CO/HV/GL/WN/MN/CJ/SF/MD/MC/SI/SS/AH/SP/,1632PA19122,-75.15023648513025,39.9705230910196,100.0
Northeast Treatment Centers,,,2205 Bridge Street,,,Philadelphia,PA,19137,(215)743-6150x284 Intake: (215)289-3350,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/RS/RL/OP/PH/CO/PW/WN/MN/CJ/SF/MD/SI/SP/F67/,6987PA19137,-75.06939887310892,40.01052931160774,100.0
Parkside Recovery,,,5000 Parkside Avenue,,,Philadelphia,PA,19131,(215)879-6116 Intakes: (215)879-6116x222 (215)879- 6116x281,,,SA/TX/DT/MM/DM/OP/AD/CO/SE/PW/WN/MN/CJ/MD/SI/SP/,7935PA19131,-75.2196604363712,39.98005943371908,100.0
Parkside Recovery,,,5429 Germantown Avenue,2nd Floor,,Philadelphia,PA,19144,(215)754-0246x208 Intakes: (215)754-0240x147 (215)754- 0240x136,,,SA/TX/MM/OP/WN/MN/SF/MD/MC/SI/,0539PA19144,-75.1711830288037,40.03349230626302,100.0
Philadelphia VA Medical Center,Opiate Treatment Unit,,39th and Woodland Avenue,,,Philadelphia,PA,19104,(215)823-5809x6090 Intake: (215)823-5800,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/HI/OP/CO/SE/WN/MN/CJ/MD/MC/PI/MI/PA/,9902PA19104,-75.20127157353794,39.949894864147396,99.21
9150 Marshall Street,,,Upper Pavillion 2nd Floor,,,Philadelphia,PA,19114,(215)464-4450 Hotline: (215)464-4450,,Methadone Clients Only,SA/TX/MM/DM/OP/HV/WN/MN/SF/MD/AH/F66/F70/,6670PA19114,-74.98817819999994,40.06458240000006,86.34
Thomas Jefferson University,Narcotic Addiction Rehab Program,,NE Corner of South 21st Street and,Washington Avenue 1st Floor,,Philadelphia,PA,19146,(215)735-5979x241 Intakes: (215)735-5979 (215)790-9942,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/SE/SF/MD/SI/,6120PA19146,-75.17818200403984,39.93948024048197,96.28
Alliance Medical Services Inc,Ensign II,,739 Ensign Avenue,,,Pittsburgh,PA,15226,(412)488-6360x117 Intake: (412)488-6360x0,,Methadone Clients Only,SA/TX/MM/OP/CO/SE/PW/WN/SF/MD/PI/,1013PA15226,-80.00442560762384,40.40619006865019,100.0
Alliance Medical Services Inc,Pittsburgh,,729 Ensign Avenue,,,Pittsburgh,PA,15226,(412)488-6360,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SI/,5411PA15226,-80.00409292988672,40.40601568315453,100.0
Discovery House PA,,,1391 Washington Boulevard,,,Pittsburgh,PA,15206,(412)661-9222 Hotline: (800)942-4540,,Methadone Clients Only,SA/TX/MM/OP/HV/WN/MN/SF/MD/,0023PA15206,-79.90832542090277,40.474004234403886,100.0
Progressive Medical Specialists Inc,,,2900 Smallman Street,,,Pittsburgh,PA,15201,(412)391-6384 Intake: (412)391METH,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/MD/AH/,5822PA15201,-79.97480748220102,40.45864330626025,100.0
Summit Medical Services,,,3121 Smallman Street,,,Pittsburgh,PA,15201,(412)255-8717,,Methadone Clients Only,SA/TX/MM/OP/CO/SF/SP/,9016PA15201,-79.97169905340847,40.46083760469266,100.0
Tadiso Inc,,,1425 Beaver Avenue,,,Pittsburgh,PA,15233,(412)322-8415x125 Intake: (412)322-8415,,Methadone Clients Only,SA/TX/MM/OP/PH/PW/SF/MD/SS/,4854PA15233,-80.02925791779045,40.45399667250639,100.0
VA Pittsburgh Healthcare System,Center for Trt of Addictive Disorders,,7180 Highland Drive,,,Pittsburgh,PA,15206,(412)954-4092 Intakes: (412)365-5011 (412)365-5070 Hotlines: (800)273TALK (866)4VAPITT,,,SA/TX/DT/MM/BU/RS/OP/PH/CO/WN/SF/SI/PI/MI/,6632PA15206,-79.89603703836718,40.47883057523471,100.0
Western Psychiatric Institute/Clinic,Narcotic Addiction Treatment Program,,6714 Kelly Street,,,Pittsburgh,PA,15208,(412)363-7383,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/MC/SI/PI/AH/,7258PA15208,-79.9078850261438,40.45794643483025,100.0
Habit Opco,Pottstown,,301 Circle of Progress,,,Pottstown,PA,19464,(610)970-5410,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/SF/MD/AH/SP/,6921PA19464,-75.66704753584557,40.26296425623018,98.82
New Directions Treatment Services,,,20 North 6th Avenue,Suite 22,,Reading,PA,19611,(610)478-0646 Intake: (610)478-0646x35,,,SA/TX/DT/MM/DM/BU/OP/CO/WN/SF/MD/MC/SI/PI/MI/SP/,3040PA19611,-75.94962437448544,40.336382310062845,100.0
Southwest Behavioral Care Inc,Torrance State Hospital,,208 Grove Road 1st Floor,,,Torrance,PA,15779,(724)459-0112,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SI/AH/,9590PA15779,-79.23803218315496,40.41756823002316,100.0
Addiction Specialists,,,1023 Pittsburgh Street,Suites 101-105,,Uniontown,PA,15401,(724)437-2776,,Methadone Clients Only,SA/TX/MM/OP/PH/CO/HV/GL/SE/PW/WN/MN/DU/SF/MD/SI/PI/,9641PA15401,-79.7263227789146,39.91468335907617,100.0
RHJ Medical Center Inc,Vandergrift,,2994 River Road,,,Vandergrift,PA,15690,(724)842-0357,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/AH/,1694PA15690,-79.58568511537085,40.62760185215668,100.0
Choices Program of Wyoming Valley,Wilkes Barre Behavioral Hosp Co LLC,,Rear 307 Laird Street,,,Wilkes Barre,PA,18702,(570)408-9320,,Methadone Clients Only,SA/TX/MM/DM/OP/CO/PW/SF/MC/SI/PI/MI/,5924PA18702,-75.82871426928493,41.25667039715314,100.0
Veterans Affairs Medical Center,Subst Abuse Residential Rehab Trt Prog,,1111 East End Boulevard,,,Wilkes Barre,PA,18711,(570)824-3521 Intake: (570)824-3521x4918,,,MH-SA/TX/DT/MM/DM/BU/HI/RS/OP/SF/MD/MC/PI/MI/AH/,1623PA18711,-75.8372961553155,41.248010856819356,100.0
Pyramid Healthcare Inc,York Pharmacotherapy Services,,104 Davies Drive,,,York,PA,17402,(717)840-2300,,,SA/TX/MM/BU/OP/WN/MN/SF/MD/,6315PA17402,-76.65184161865038,39.98746708630722,100.0
Centro de Tratamiento Con Metadona,De Aguadilla,Anex Hospital Buen Samaritano,,,,Aguadilla,PR,605,(787)891-2352 Intake: (787)891-2360 Hotline: (800)981-0023,,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/SF/PA/SP/,6549PR00605,-67.13908839999993,18.450229300000046,100.0
Centro de Quimioterapia de Bayamon,Carretera 167 Km 24.5,Barrio Juan Sanchez,,,,Bayamon,PR,961,(787)787-4464 Hotline: (800)981-0023,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/MN/SF/PA/AH/SP/,6549PR00961,-66.16592449999996,18.421539200000037,100.0
Centro de Tratamiento con Metadona,José de Diego 392 Oeste,,,,,Cayey,PR,736,(787)738-2222 Intake: (787)738-5020,,Methadone Clients Only,MH-SA/TX/MM/OP/HV/SE/PW/WN/MN/PA/AH/SP/,6549PR00736,-66.16489859999996,18.112088200000073,100.0
ASSMCA Centre de Serviceos,con Metedona,Carr 13 Barrio Machuelos,,Terrenos Hospital San Lucas,,Ponce,PR,731,(787)840-6735 Intake: (787)840-6935 Hotline: (800)981-0023,,Methadone Clients Only,SA/TX/DT/MM/DM/HI/RS/OP/CO/CJ/SP/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
Centro Detox y Tratamiento Metadona SJ,Pabellon G,Calle Maga Final Centro Médico,,Terrenos Hospital Psiquiatria,,San Juan,PR,921,(787)754-4100,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/SF/PA/SP/,6549PR00921,-66.07899999999995,18.400320000000026,100.0
CODAC Behavioral Healthcare,East Bay,,850 Waterman Avenue,,,East Providence,RI,2914,(401)434-4999 Hotline: (401)434-4999,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SI/PI/AR/SS/AH/SP/F67/,1556RI02914,-71.35011535666419,41.81273603430618,100.0
Center for Behavioral Health,Rhode Island Clinic,,985 Plainfield Street,,,Johnston,RI,2919,(401)946-0650,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/AR/,5901RI02919,-71.46705807720642,41.80452767843595,100.0
CODAC Behavioral Healthcare,CODAC Newport,,93 Thames Street,,,Newport,RI,2840,(401)846-4150 Hotline: (401)846-4150,,,SA/TX/DT/MM/DM/OP/PH/AD/DU/SF/MD/SI/PI/AR/SS/AH/,5216RI02840,-71.3153531734438,41.49098222213377,100.0
Addiction Recovery Institute,,,31 North Union Street,,,Pawtucket,RI,2860,(401)725-2520 Intake: (401)226-8922,,,SA/TX/MM/DM/OP/SF/MD/SI/PI/AR/SP/F67/F69/,0765RI02860,-71.38578580291279,41.87876401556597,100.0
Center for Treatment and Recovery,,,203 Concord Street,Suite 463,,Pawtucket,RI,2860,(401)727-1287 Intake: (401)7271CTR,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PH/CO/HV/PW/WN/MN/CJ/SF/MD/SI/SP/,4728RI02860,-71.40309719899814,41.86753540852458,100.0
CODAC Providence,,,349 Huntington Avenue,,,Providence,RI,2909,(401)942-1450 Hotline: (401)942-1450,,,SA/TX/DT/MM/DM/OP/SF/MD/SI/PI/AR/SS/AH/SP/F67/,5659RI02909,-71.44100100334795,41.806507567784976,100.0
Providence Metro Treatment Center,,,160 Narragansett Avenue,,,Providence,RI,2907,(401)941-4488,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/,2127RI02907,-71.42375448319295,41.78906612647194,100.0
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,830 Chalkstone Avenue,Unit 116-F,,Providence,RI,2908,(401)273-7100 Intakes: (401)457-3400 (401)457-3083,,,SA/TX/DT/MM/BU/HI/OP/CO/SF/MD/MC/PI/MI/PA/AH/,9176RI02908,-71.43147396456055,41.83104898400188,100.0
CODAC Behavioral Healthcare I,South County,,350 Columbia Street,,,Wakefield,RI,2879,(401)789-0934,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/MD/SI/PI/AR/SS/AH/,9399RI02879,-71.49569987854727,41.45020195816186,100.0
Addiction Recovery Institute,South,,205 Hallene Road,Suite 102,,Warwick,RI,2886,(401)737-4788 Intake: (401)226-8922,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/MD/SI/PI/AR/F67/,7031RI02886,-71.43012648980596,41.73541536635501,100.0
Discovery House,Woonsocket,,1625 Diamond Hill Road,Suite 102,,Woonsocket,RI,2895,(401)762-1511x101 Intake: (401)762-1511x0 Hotline: (401)762-1511,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/SF/MD/AR/SP/,6008RI02895,-71.47655460586611,42.015600135557094,100.0
Southwest Carolina Treatment Ctr LLC,,,341 West Beltline Boulevard,,,Anderson,SC,29625,(864)222-9798 Intake: (864)222-8419,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PW/WN/SF/SP/,4489SC29625,-82.67643577543852,34.54775133847611,100.0
