"","NAME","FIPS","year","totUnits","occP","vacantP"
"2519","Wayne County, Tennessee","47181",2000,6701,88.58,11.42
"2520","Weakley County, Tennessee","47183",2000,14928,91.1,8.9
"2521","White County, Tennessee","47185",2000,10191,90.56,9.44
"2522","Williamson County, Tennessee","47187",2000,47005,95.15,4.85
"2523","Wilson County, Tennessee","47189",2000,34921,93.92,6.08
"2524","Anderson County, Texas","48001",2000,18436,85.04,14.96
"2525","Andrews County, Texas","48003",2000,5400,85.2,14.8
"2526","Angelina County, Texas","48005",2000,32435,88.44,11.56
"2527","Aransas County, Texas","48007",2000,12848,71.08,28.92
"2528","Archer County, Texas","48009",2000,3871,86.41,13.59
"2529","Armstrong County, Texas","48011",2000,920,87.17,12.83
"2530","Atascosa County, Texas","48013",2000,14883,86.11,13.89
"2531","Austin County, Texas","48015",2000,10205,85.71,14.29
"2532","Bailey County, Texas","48017",2000,2738,85.76,14.24
"2533","Bandera County, Texas","48019",2000,9503,73.77,26.23
"2534","Bastrop County, Texas","48021",2000,22254,90.31,9.69
"2535","Baylor County, Texas","48023",2000,2820,63.51,36.49
"2536","Bee County, Texas","48025",2000,10939,82.83,17.17
"2537","Bell County, Texas","48027",2000,92782,92.16,7.84
"2538","Bexar County, Texas","48029",2000,521359,93.78,6.22
"2539","Blanco County, Texas","48031",2000,4031,81.94,18.06
"2540","Borden County, Texas","48033",2000,435,67.13,32.87
"2541","Bosque County, Texas","48035",2000,8644,77.81,22.19
"2542","Bowie County, Texas","48037",2000,36463,90.66,9.34
"2543","Brazoria County, Texas","48039",2000,90628,90.43,9.57
"2544","Brazos County, Texas","48041",2000,59023,93.53,6.47
"2545","Brewster County, Texas","48043",2000,4614,79.52,20.48
"2546","Briscoe County, Texas","48045",2000,1006,71.97,28.03
"2547","Brooks County, Texas","48047",2000,3203,84.64,15.36
"2548","Brown County, Texas","48049",2000,17889,79.97,20.03
"2549","Burleson County, Texas","48051",2000,8197,77.63,22.37
"2550","Burnet County, Texas","48053",2000,15933,82.43,17.57
"2551","Caldwell County, Texas","48055",2000,11901,90.88,9.12
"2552","Calhoun County, Texas","48057",2000,10238,72.69,27.31
"2553","Callahan County, Texas","48059",2000,5925,85.42,14.58
"2554","Cameron County, Texas","48061",2000,119654,81.29,18.71
"2555","Camp County, Texas","48063",2000,5228,82.94,17.06
"2556","Carson County, Texas","48065",2000,2815,87.74,12.26
"2557","Cass County, Texas","48067",2000,13890,87.76,12.24
"2558","Castro County, Texas","48069",2000,3198,86.34,13.66
"2559","Chambers County, Texas","48071",2000,10336,88.42,11.58
"2560","Cherokee County, Texas","48073",2000,19173,86.85,13.15
"2561","Childress County, Texas","48075",2000,3059,80.88,19.12
"2562","Clay County, Texas","48077",2000,4992,86.6,13.4
"2563","Cochran County, Texas","48079",2000,1587,82.48,17.52
"2564","Coke County, Texas","48081",2000,2843,54.31,45.69
"2565","Coleman County, Texas","48083",2000,5248,74.1,25.9
"2566","Collin County, Texas","48085",2000,194892,93.37,6.63
"2567","Collingsworth County, Texas","48087",2000,1723,75.1,24.9
"2568","Colorado County, Texas","48089",2000,9431,81.02,18.98
"2569","Comal County, Texas","48091",2000,32718,88.84,11.16
"2570","Comanche County, Texas","48093",2000,7105,77.72,22.28
"2571","Concho County, Texas","48095",2000,1488,71.1,28.9
"2572","Cooke County, Texas","48097",2000,15061,90.58,9.42
"2573","Coryell County, Texas","48099",2000,21776,91.61,8.39
"2574","Cottle County, Texas","48101",2000,1088,75.37,24.63
"2575","Crane County, Texas","48103",2000,1596,85.21,14.79
"2576","Crockett County, Texas","48105",2000,2049,74.38,25.62
"2577","Crosby County, Texas","48107",2000,3202,78.45,21.55
"2578","Culberson County, Texas","48109",2000,1321,79.64,20.36
"2579","Dallam County, Texas","48111",2000,2697,85.91,14.09
"2580","Dallas County, Texas","48113",2000,854119,94.56,5.44
"2581","Dawson County, Texas","48115",2000,5500,85.93,14.07
"2582","Deaf Smith County, Texas","48117",2000,6914,89.38,10.62
"2583","Delta County, Texas","48119",2000,2410,86.89,13.11
"2584","Denton County, Texas","48121",2000,168069,94.55,5.45
"2585","DeWitt County, Texas","48123",2000,8756,82.31,17.69
"2586","Dickens County, Texas","48125",2000,1368,71.64,28.36
"2587","Dimmit County, Texas","48127",2000,4112,80.45,19.55
"2588","Donley County, Texas","48129",2000,2378,66.36,33.64
"2589","Duval County, Texas","48131",2000,5543,78.48,21.52
"2590","Eastland County, Texas","48133",2000,9547,76.68,23.32
"2591","Ector County, Texas","48135",2000,49500,88.58,11.42
"2592","Edwards County, Texas","48137",2000,1217,65.82,34.18
"2593","Ellis County, Texas","48139",2000,39071,94.75,5.25
"2594","El Paso County, Texas","48141",2000,224447,93.57,6.43
"2595","Erath County, Texas","48143",2000,14422,87.14,12.86
"2596","Falls County, Texas","48145",2000,7658,84.83,15.17
"2597","Fannin County, Texas","48147",2000,12887,86.17,13.83
"2598","Fayette County, Texas","48149",2000,11113,78.48,21.52
"2599","Fisher County, Texas","48151",2000,2277,78.39,21.61
"2600","Floyd County, Texas","48153",2000,3221,84.76,15.24
"2601","Foard County, Texas","48155",2000,850,78.12,21.88
"2602","Fort Bend County, Texas","48157",2000,115991,95.62,4.38
"2603","Franklin County, Texas","48159",2000,5132,73.15,26.85
"2604","Freestone County, Texas","48161",2000,8138,80.95,19.05
"2605","Frio County, Texas","48163",2000,5660,83.8,16.2
"2606","Gaines County, Texas","48165",2000,5410,86.52,13.48
"2607","Galveston County, Texas","48167",2000,111733,84.83,15.17
"2608","Garza County, Texas","48169",2000,1928,86.26,13.74
"2609","Gillespie County, Texas","48171",2000,9902,86.05,13.95
"2610","Glasscock County, Texas","48173",2000,660,73.18,26.82
"2611","Goliad County, Texas","48175",2000,3426,77.17,22.83
"2612","Gonzales County, Texas","48177",2000,8194,82.77,17.23
"2613","Gray County, Texas","48179",2000,10567,83.21,16.79
"2614","Grayson County, Texas","48181",2000,48315,88.69,11.31
"2615","Gregg County, Texas","48183",2000,46349,92.1,7.9
"2616","Grimes County, Texas","48185",2000,9490,81.7,18.3
"2617","Guadalupe County, Texas","48187",2000,33585,92.01,7.99
"2618","Hale County, Texas","48189",2000,13526,88.53,11.47
"2619","Hall County, Texas","48191",2000,1988,77.87,22.13
"2620","Hamilton County, Texas","48193",2000,4455,75.74,24.26
"2621","Hansford County, Texas","48195",2000,2329,86.09,13.91
"2622","Hardeman County, Texas","48197",2000,2358,82.4,17.6
"2623","Hardin County, Texas","48199",2000,19836,89.76,10.24
"2624","Harris County, Texas","48201",2000,1298130,92.87,7.13
"2625","Harrison County, Texas","48203",2000,26271,87.88,12.12
"2626","Hartley County, Texas","48205",2000,1760,91.14,8.86
"2627","Haskell County, Texas","48207",2000,3555,72.26,27.74
"2628","Hays County, Texas","48209",2000,35643,93.74,6.26
"2629","Hemphill County, Texas","48211",2000,1548,82.69,17.31
"2630","Henderson County, Texas","48213",2000,35935,80.16,19.84
"2631","Hidalgo County, Texas","48215",2000,192658,81.4,18.6
"2632","Hill County, Texas","48217",2000,14624,83.45,16.55
"2633","Hockley County, Texas","48219",2000,9148,87.39,12.61
"2634","Hood County, Texas","48221",2000,19105,84.67,15.33
"2635","Hopkins County, Texas","48223",2000,14020,87.63,12.37
"2636","Houston County, Texas","48225",2000,10730,76.97,23.03
"2637","Howard County, Texas","48227",2000,13589,83.81,16.19
"2638","Hudspeth County, Texas","48229",2000,1471,74.24,25.76
"2639","Hunt County, Texas","48231",2000,32490,88.46,11.54
"2640","Hutchinson County, Texas","48233",2000,10871,85.39,14.61
"2641","Irion County, Texas","48235",2000,914,75.93,24.07
"2642","Jack County, Texas","48237",2000,3668,83.07,16.93
"2643","Jackson County, Texas","48239",2000,6545,81.53,18.47
"2644","Jasper County, Texas","48241",2000,16576,81.14,18.86
"2645","Jeff Davis County, Texas","48243",2000,1420,63.1,36.9
"2646","Jefferson County, Texas","48245",2000,102080,90.99,9.01
"2647","Jim Hogg County, Texas","48247",2000,2308,78.64,21.36
"2648","Jim Wells County, Texas","48249",2000,14819,87.46,12.54
"2649","Johnson County, Texas","48251",2000,46269,94.31,5.69
"2650","Jones County, Texas","48253",2000,7236,84.85,15.15
"2651","Karnes County, Texas","48255",2000,5479,81.29,18.71
"2652","Kaufman County, Texas","48257",2000,26133,93.24,6.76
"2653","Kendall County, Texas","48259",2000,9609,89.63,10.37
"2654","Kenedy County, Texas","48261",2000,281,49.11,50.89
"2655","Kent County, Texas","48263",2000,551,64.07,35.93
"2656","Kerr County, Texas","48265",2000,20228,88.06,11.94
"2657","Kimble County, Texas","48267",2000,2996,62.28,37.72
"2658","King County, Texas","48269",2000,174,62.07,37.93
"2659","Kinney County, Texas","48271",2000,1907,68.9,31.1
"2660","Kleberg County, Texas","48273",2000,12743,85.51,14.49
"2661","Knox County, Texas","48275",2000,2129,79.38,20.62
"2662","Lamar County, Texas","48277",2000,21113,90.36,9.64
"2663","Lamb County, Texas","48279",2000,6294,85.16,14.84
"2664","Lampasas County, Texas","48281",2000,7601,86.23,13.77
"2665","La Salle County, Texas","48283",2000,2436,74.67,25.33
"2666","Lavaca County, Texas","48285",2000,9657,79.41,20.59
"2667","Lee County, Texas","48287",2000,6851,82.66,17.34
"2668","Leon County, Texas","48289",2000,8299,74.58,25.42
"2669","Liberty County, Texas","48291",2000,26359,88.17,11.83
"2670","Limestone County, Texas","48293",2000,9725,81.3,18.7
"2671","Lipscomb County, Texas","48295",2000,1541,78.2,21.8
"2672","Live Oak County, Texas","48297",2000,6196,68.27,31.73
"2673","Llano County, Texas","48299",2000,11829,66.61,33.39
"2674","Loving County, Texas","48301",2000,70,44.29,55.71
"2675","Lubbock County, Texas","48303",2000,100595,91.97,8.03
"2676","Lynn County, Texas","48305",2000,2671,88.13,11.87
"2677","McCulloch County, Texas","48307",2000,4184,78.32,21.68
"2678","McLennan County, Texas","48309",2000,84795,93,7
"2679","McMullen County, Texas","48311",2000,587,60.48,39.52
"2680","Madison County, Texas","48313",2000,4797,81.59,18.41
"2681","Marion County, Texas","48315",2000,6384,72.21,27.79
"2682","Martin County, Texas","48317",2000,1898,85.56,14.44
"2683","Mason County, Texas","48319",2000,2372,67.75,32.25
"2684","Matagorda County, Texas","48321",2000,18611,74.69,25.31
"2685","Maverick County, Texas","48323",2000,14889,87.91,12.09
"2686","Medina County, Texas","48325",2000,14826,86.87,13.13
"2687","Menard County, Texas","48327",2000,1607,61.61,38.39
"2688","Midland County, Texas","48329",2000,48060,88.94,11.06
"2689","Milam County, Texas","48331",2000,10866,84.66,15.34
"2690","Mills County, Texas","48333",2000,2691,74.36,25.64
"2691","Mitchell County, Texas","48335",2000,4168,68.07,31.93
"2692","Montague County, Texas","48337",2000,9862,78.79,21.21
"2693","Montgomery County, Texas","48339",2000,112770,91.6,8.4
"2694","Moore County, Texas","48341",2000,7478,90.59,9.41
"2695","Morris County, Texas","48343",2000,6017,86.67,13.33
"2696","Motley County, Texas","48345",2000,839,72.23,27.77
"2697","Nacogdoches County, Texas","48347",2000,25051,87.84,12.16
"2698","Navarro County, Texas","48349",2000,18449,89.39,10.61
"2699","Newton County, Texas","48351",2000,7331,76.16,23.84
"2700","Nolan County, Texas","48353",2000,7112,86.75,13.25
"2701","Nueces County, Texas","48355",2000,123041,89.7,10.3
"2702","Ochiltree County, Texas","48357",2000,3769,86.52,13.48
"2703","Oldham County, Texas","48359",2000,815,90.18,9.82
"2704","Orange County, Texas","48361",2000,34781,90.97,9.03
"2705","Palo Pinto County, Texas","48363",2000,14102,75.12,24.88
"2706","Panola County, Texas","48365",2000,10524,83.82,16.18
"2707","Parker County, Texas","48367",2000,34084,91.34,8.66
"2708","Parmer County, Texas","48369",2000,3732,89.01,10.99
"2709","Pecos County, Texas","48371",2000,6338,81.3,18.7
"2710","Polk County, Texas","48373",2000,21177,71.39,28.61
"2711","Potter County, Texas","48375",2000,44598,91.39,8.61
"2712","Presidio County, Texas","48377",2000,3299,76.69,23.31
"2713","Rains County, Texas","48379",2000,4523,79.97,20.03
"2714","Randall County, Texas","48381",2000,43261,95.33,4.67
"2715","Reagan County, Texas","48383",2000,1452,76.24,23.76
"2716","Real County, Texas","48385",2000,2007,62.03,37.97
"2717","Red River County, Texas","48387",2000,6916,84.25,15.75
"2718","Reeves County, Texas","48389",2000,5043,81.12,18.88
"2719","Refugio County, Texas","48391",2000,3669,81.36,18.64
"2720","Roberts County, Texas","48393",2000,449,80.62,19.38
"2721","Robertson County, Texas","48395",2000,7874,78.47,21.53
"2722","Rockwall County, Texas","48397",2000,15351,94.65,5.35
"2723","Runnels County, Texas","48399",2000,5400,82,18
"2724","Rusk County, Texas","48401",2000,19867,87.4,12.6
"2725","Sabine County, Texas","48403",2000,7659,58.56,41.44
"2726","San Augustine County, Texas","48405",2000,5356,66.75,33.25
"2727","San Jacinto County, Texas","48407",2000,11520,75.1,24.9
"2728","San Patricio County, Texas","48409",2000,24864,88.86,11.14
"2729","San Saba County, Texas","48411",2000,2951,77.57,22.43
"2730","Schleicher County, Texas","48413",2000,1371,81.33,18.67
"2731","Scurry County, Texas","48415",2000,7112,80.93,19.07
"2732","Shackelford County, Texas","48417",2000,1613,80.6,19.4
"2733","Shelby County, Texas","48419",2000,11955,80.26,19.74
"2734","Sherman County, Texas","48421",2000,1275,88.16,11.84
"2735","Smith County, Texas","48423",2000,71701,91.62,8.38
"2736","Somervell County, Texas","48425",2000,2750,88.65,11.35
"2737","Starr County, Texas","48427",2000,17589,81.93,18.07
"2738","Stephens County, Texas","48429",2000,4893,74.82,25.18
"2739","Sterling County, Texas","48431",2000,633,81.04,18.96
"2740","Stonewall County, Texas","48433",2000,936,76.18,23.82
"2741","Sutton County, Texas","48435",2000,1998,75.83,24.17
"2742","Swisher County, Texas","48437",2000,3315,88.24,11.76
"2743","Tarrant County, Texas","48439",2000,565830,94.35,5.65
"2744","Taylor County, Texas","48441",2000,52056,90.81,9.19
"2745","Terrell County, Texas","48443",2000,991,44.7,55.3
"2746","Terry County, Texas","48445",2000,5087,84.1,15.9
"2747","Throckmorton County, Texas","48447",2000,1066,71.76,28.24
"2748","Titus County, Texas","48449",2000,10675,89.48,10.52
"2749","Tom Green County, Texas","48451",2000,43916,89.95,10.05
"2750","Travis County, Texas","48453",2000,335881,95.5,4.5
"2751","Trinity County, Texas","48455",2000,8141,70.3,29.7
"2752","Tyler County, Texas","48457",2000,10419,74.62,25.38
"2753","Upshur County, Texas","48459",2000,14930,89.02,10.98
"2754","Upton County, Texas","48461",2000,1609,78.06,21.94
"2755","Uvalde County, Texas","48463",2000,10166,84.19,15.81
"2756","Val Verde County, Texas","48465",2000,16288,86.88,13.12
"2757","Van Zandt County, Texas","48467",2000,20896,87.07,12.93
"2758","Victoria County, Texas","48469",2000,32945,91.28,8.72
"2759","Walker County, Texas","48471",2000,21099,86.75,13.25
"2760","Waller County, Texas","48473",2000,11955,88.31,11.69
"2761","Ward County, Texas","48475",2000,4832,82.04,17.96
"2762","Washington County, Texas","48477",2000,13241,85.51,14.49
"2763","Webb County, Texas","48479",2000,55206,91.91,8.09
"2764","Wharton County, Texas","48481",2000,16606,89.12,10.88
"2765","Wheeler County, Texas","48483",2000,2687,80.09,19.91
"2766","Wichita County, Texas","48485",2000,53304,90.88,9.12
"2767","Wilbarger County, Texas","48487",2000,6371,86.91,13.09
"2768","Willacy County, Texas","48489",2000,6727,83.01,16.99
"2769","Williamson County, Texas","48491",2000,90325,96.06,3.94
"2770","Wilson County, Texas","48493",2000,12110,91.15,8.85
"2771","Winkler County, Texas","48495",2000,3214,80.4,19.6
"2772","Wise County, Texas","48497",2000,19242,89.27,10.73
"2773","Wood County, Texas","48499",2000,17939,81.29,18.71
"2774","Yoakum County, Texas","48501",2000,2974,83.02,16.98
"2775","Young County, Texas","48503",2000,8504,84.28,15.72
"2776","Zapata County, Texas","48505",2000,6167,63.58,36.42
"2777","Zavala County, Texas","48507",2000,4075,84.12,15.88
"2778","Beaver County, Utah","49001",2000,2660,74.51,25.49
"2779","Box Elder County, Utah","49003",2000,14209,92.5,7.5
"2780","Cache County, Utah","49005",2000,29035,94.86,5.14
"2781","Carbon County, Utah","49007",2000,8741,84.81,15.19
"2782","Daggett County, Utah","49009",2000,1084,31.37,68.63
"2783","Davis County, Utah","49011",2000,74114,96.07,3.93
"2784","Duchesne County, Utah","49013",2000,6988,65.24,34.76
"2785","Emery County, Utah","49015",2000,4093,84.73,15.27
"2786","Garfield County, Utah","49017",2000,2767,56.96,43.04
"2787","Grand County, Utah","49019",2000,4062,84.54,15.46
"2788","Iron County, Utah","49021",2000,13618,78.04,21.96
"2789","Juab County, Utah","49023",2000,2810,87.4,12.6
"2790","Kane County, Utah","49025",2000,3767,59.38,40.62
"2791","Millard County, Utah","49027",2000,4522,84.92,15.08
"2792","Morgan County, Utah","49029",2000,2158,94.81,5.19
"2793","Piute County, Utah","49031",2000,745,68.32,31.68
"2794","Rich County, Utah","49033",2000,2408,26.79,73.21
"2795","Salt Lake County, Utah","49035",2000,310988,94.9,5.1
"2796","San Juan County, Utah","49037",2000,5449,75.04,24.96
"2797","Sanpete County, Utah","49039",2000,7879,83.09,16.91
"2798","Sevier County, Utah","49041",2000,7016,86.67,13.33
"2799","Summit County, Utah","49043",2000,17489,59.08,40.92
"2800","Tooele County, Utah","49045",2000,13812,91.78,8.22
"2801","Uintah County, Utah","49047",2000,9040,90.56,9.44
"2802","Utah County, Utah","49049",2000,104315,95.8,4.2
"2803","Wasatch County, Utah","49051",2000,6564,72.26,27.74
"2804","Washington County, Utah","49053",2000,36478,82.07,17.93
"2805","Wayne County, Utah","49055",2000,1329,66.97,33.03
"2806","Weber County, Utah","49057",2000,70454,93.25,6.75
"2807","Addison County, Vermont","50001",2000,15312,85.34,14.66
"2808","Bennington County, Vermont","50003",2000,19403,76.51,23.49
"2809","Caledonia County, Vermont","50005",2000,14504,80.41,19.59
"2810","Chittenden County, Vermont","50007",2000,58864,95.9,4.1
"2811","Essex County, Vermont","50009",2000,4762,54.64,45.36
"2812","Franklin County, Vermont","50011",2000,19191,87.36,12.64
"2813","Grand Isle County, Vermont","50013",2000,4663,59.21,40.79
"2814","Lamoille County, Vermont","50015",2000,11009,83.76,16.24
"2815","Orange County, Vermont","50017",2000,13386,81.7,18.3
"2816","Orleans County, Vermont","50019",2000,14673,71.19,28.81
"2817","Rutland County, Vermont","50021",2000,32311,79.47,20.53
"2818","Washington County, Vermont","50023",2000,27644,85.58,14.42
"2819","Windham County, Vermont","50025",2000,27039,67.96,32.04
"2820","Windsor County, Vermont","50027",2000,31621,76.41,23.59
"2821","Accomack County, Virginia","51001",2000,19550,78.26,21.74
"2822","Albemarle County, Virginia","51003",2000,33720,94.53,5.47
"2823","Alleghany County, Virginia","51005",2000,7881,88.69,11.31
"2824","Amelia County, Virginia","51007",2000,4609,91.99,8.01
"2825","Amherst County, Virginia","51009",2000,12958,92.15,7.85
"2826","Appomattox County, Virginia","51011",2000,5828,91.32,8.68
"2827","Arlington County, Virginia","51013",2000,90426,95.49,4.51
"2828","Augusta County, Virginia","51015",2000,26738,92.82,7.18
"2829","Bath County, Virginia","51017",2000,2896,70.89,29.11
"2830","Bedford County, Virginia","51019",2000,26841,88.81,11.19
"2831","Bland County, Virginia","51021",2000,3161,81.24,18.76
"2832","Botetourt County, Virginia","51023",2000,12571,93.07,6.93
"2833","Brunswick County, Virginia","51025",2000,7541,83.24,16.76
"2834","Buchanan County, Virginia","51027",2000,11887,88.03,11.97
"2835","Buckingham County, Virginia","51029",2000,6290,84.64,15.36
"2836","Campbell County, Virginia","51031",2000,22088,93.44,6.56
"2837","Caroline County, Virginia","51033",2000,8889,90.24,9.76
"2838","Carroll County, Virginia","51035",2000,14680,83.01,16.99
"2839","Charles City County, Virginia","51036",2000,2895,92.23,7.77
"2840","Charlotte County, Virginia","51037",2000,5734,86.34,13.66
"2841","Chesterfield County, Virginia","51041",2000,97707,95.97,4.03
"2842","Clarke County, Virginia","51043",2000,5388,91.72,8.28
"2843","Craig County, Virginia","51045",2000,2554,80.66,19.34
"2844","Culpeper County, Virginia","51047",2000,12871,94.33,5.67
"2845","Cumberland County, Virginia","51049",2000,4085,86.36,13.64
"2846","Dickenson County, Virginia","51051",2000,7684,87.61,12.39
"2847","Dinwiddie County, Virginia","51053",2000,9707,93.82,6.18
"2848","Essex County, Virginia","51057",2000,4926,81.1,18.9
"2849","Fairfax County, Virginia","51059",2000,359411,97.58,2.42
"2850","Fauquier County, Virginia","51061",2000,21046,94.28,5.72
"2851","Floyd County, Virginia","51063",2000,6763,85.63,14.37
"2852","Fluvanna County, Virginia","51065",2000,8018,92.13,7.87
"2853","Franklin County, Virginia","51067",2000,22717,83.47,16.53
"2854","Frederick County, Virginia","51069",2000,23319,94.76,5.24
"2855","Giles County, Virginia","51071",2000,7732,90.46,9.54
"2856","Gloucester County, Virginia","51073",2000,14494,90.57,9.43
"2857","Goochland County, Virginia","51075",2000,6555,93.94,6.06
"2858","Grayson County, Virginia","51077",2000,9123,79.57,20.43
"2859","Greene County, Virginia","51079",2000,5986,93.12,6.88
"2860","Greensville County, Virginia","51081",2000,3765,89.64,10.36
"2861","Halifax County, Virginia","51083",2000,16953,88.59,11.41
"2862","Hanover County, Virginia","51085",2000,32196,96.66,3.34
"2863","Henrico County, Virginia","51087",2000,112570,96.05,3.95
"2864","Henry County, Virginia","51089",2000,25921,92.24,7.76
"2865","Highland County, Virginia","51091",2000,1822,62.07,37.93
"2866","Isle of Wight County, Virginia","51093",2000,12066,93.81,6.19
"2867","James City County, Virginia","51095",2000,20772,91.48,8.52
"2868","King and Queen County, Virginia","51097",2000,3010,88.8,11.2
"2869","King George County, Virginia","51099",2000,6820,89.31,10.69
"2870","King William County, Virginia","51101",2000,5189,93.39,6.61
"2871","Lancaster County, Virginia","51103",2000,6498,77.01,22.99
"2872","Lee County, Virginia","51105",2000,11086,87.55,12.45
"2873","Loudoun County, Virginia","51107",2000,62160,96.36,3.64
"2874","Louisa County, Virginia","51109",2000,11855,83.89,16.11
"2875","Lunenburg County, Virginia","51111",2000,5736,87.13,12.87
"2876","Madison County, Virginia","51113",2000,5239,90.46,9.54
"2877","Mathews County, Virginia","51115",2000,5333,73.73,26.27
"2878","Mecklenburg County, Virginia","51117",2000,17403,74.42,25.58
"2879","Middlesex County, Virginia","51119",2000,6362,66.85,33.15
"2880","Montgomery County, Virginia","51121",2000,32527,95.3,4.7
"2881","Nelson County, Virginia","51125",2000,8554,68.82,31.18
"2882","New Kent County, Virginia","51127",2000,5203,94.66,5.34
"2883","Northampton County, Virginia","51131",2000,6547,81.27,18.73
"2884","Northumberland County, Virginia","51133",2000,8057,67.89,32.11
"2885","Nottoway County, Virginia","51135",2000,6373,88.87,11.13
"2886","Orange County, Virginia","51137",2000,11354,89.4,10.6
"2887","Page County, Virginia","51139",2000,10557,88.14,11.86
"2888","Patrick County, Virginia","51141",2000,9823,82.88,17.12
"2889","Pittsylvania County, Virginia","51143",2000,28011,88.12,11.88
"2890","Powhatan County, Virginia","51145",2000,7509,96.66,3.34
"2891","Prince Edward County, Virginia","51147",2000,7527,87.17,12.83
"2892","Prince George County, Virginia","51149",2000,10726,94.71,5.29
"2893","Prince William County, Virginia","51153",2000,98052,96.45,3.55
"2894","Pulaski County, Virginia","51155",2000,16325,89.7,10.3
"2895","Rappahannock County, Virginia","51157",2000,3303,84.41,15.59
"2896","Richmond County, Virginia","51159",2000,3512,83.63,16.37
"2897","Roanoke County, Virginia","51161",2000,36121,96.03,3.97
"2898","Rockbridge County, Virginia","51163",2000,9550,88.86,11.14
"2899","Rockingham County, Virginia","51165",2000,27328,92.78,7.22
"2900","Russell County, Virginia","51167",2000,13191,89.37,10.63
"2901","Scott County, Virginia","51169",2000,11355,86.26,13.74
"2902","Shenandoah County, Virginia","51171",2000,16709,85.56,14.44
"2903","Smyth County, Virginia","51173",2000,15111,89.29,10.71
"2904","Southampton County, Virginia","51175",2000,7058,88.96,11.04
"2905","Spotsylvania County, Virginia","51177",2000,33329,93.94,6.06
"2906","Stafford County, Virginia","51179",2000,31405,96.12,3.88
"2907","Surry County, Virginia","51181",2000,3294,79.51,20.49
"2908","Sussex County, Virginia","51183",2000,4653,88.67,11.33
"2909","Tazewell County, Virginia","51185",2000,20390,89.64,10.36
"2910","Warren County, Virginia","51187",2000,13299,90.89,9.11
"2911","Washington County, Virginia","51191",2000,22985,91.61,8.39
"2912","Westmoreland County, Virginia","51193",2000,9286,73.72,26.28
"2913","Wise County, Virginia","51195",2000,17792,90,10
"2914","Wythe County, Virginia","51197",2000,12744,90.32,9.68
"2915","York County, Virginia","51199",2000,20596.5862261,96.61,3.39
"2916","Alexandria city, Virginia","51510",2000,64251,96.32,3.68
"2917","Bedford city, Virginia","51515",2000,2702,93.23,6.77
"2918","Bristol city, Virginia","51520",2000,8469,90.66,9.34
"2919","Buena Vista city, Virginia","51530",2000,2716,93.78,6.22
"2920","Charlottesville city, Virginia","51540",2000,17591,95.79,4.21
"2921","Chesapeake city, Virginia","51550",2000,72672,96.19,3.81
"2922","Colonial Heights city, Virginia","51570",2000,7340,95.74,4.26
"2923","Covington city, Virginia","51580",2000,3195,88.73,11.27
"2924","Danville city, Virginia","51590",2000,23108,89.18,10.82
"2925","Emporia city, Virginia","51595",2000,2412,92.29,7.71
"2926","Fairfax city, Virginia","51600",2000,8204,97.94,2.06
"2927","Falls Church city, Virginia","51610",2000,4725,94.62,5.38
"2928","Franklin city, Virginia","51620",2000,3767,89.83,10.17
"2929","Fredericksburg city, Virginia","51630",2000,8888,91.16,8.84
"2930","Galax city, Virginia","51640",2000,3217,91.7,8.3
"2931","Hampton city, Virginia","51650",2000,57311,94.03,5.97
"2932","Harrisonburg city, Virginia","51660",2000,13689,95.94,4.06
"2933","Hopewell city, Virginia","51670",2000,9749,92.88,7.12
"2934","Lexington city, Virginia","51678",2000,2376,93.94,6.06
"2935","Lynchburg city, Virginia","51680",2000,27640,92.17,7.83
"2936","Manassas city, Virginia","51683",2000,12114,97.05,2.95
"2937","Manassas Park city, Virginia","51685",2000,3365,96.7,3.3
"2938","Martinsville city, Virginia","51690",2000,7249,89.64,10.36
"2939","Newport News city, Virginia","51700",2000,74221.4137739,94.03,5.97
"2940","Norfolk city, Virginia","51710",2000,94416,91.31,8.69
"2941","Norton city, Virginia","51720",2000,1946,88.9,11.1
"2942","Petersburg city, Virginia","51730",2000,15955,86.49,13.51
"2943","Poquoson city, Virginia","51735",2000,4300,96.88,3.12
"2944","Portsmouth city, Virginia","51740",2000,41605,91.74,8.26
"2945","Radford city, Virginia","51750",2000,6137,94.66,5.34
"2946","Richmond city, Virginia","51760",2000,92282,91.62,8.38
"2947","Roanoke city, Virginia","51770",2000,45257,92.81,7.19
"2948","Salem city, Virginia","51775",2000,10403,95.68,4.32
"2949","Staunton city, Virginia","51790",2000,10427,92.8,7.2
"2950","Suffolk city, Virginia","51800",2000,24704,94.25,5.75
"2951","Virginia Beach city, Virginia","51810",2000,162277,95.18,4.82
"2952","Waynesboro city, Virginia","51820",2000,8863,94.01,5.99
"2953","Williamsburg city, Virginia","51830",2000,3880,93.27,6.73
"2954","Winchester city, Virginia","51840",2000,10587,94.46,5.54
"2955","Adams County, Washington","53001",2000,5773,90.58,9.42
"2956","Asotin County, Washington","53003",2000,9111,91.8,8.2
"2957","Benton County, Washington","53005",2000,55963,94.47,5.53
"2958","Chelan County, Washington","53007",2000,30407,82.29,17.71
"2959","Clallam County, Washington","53009",2000,30683,88.53,11.47
"2960","Clark County, Washington","53011",2000,134030,94.91,5.09
"2961","Columbia County, Washington","53013",2000,2018,83.6,16.4
"2962","Cowlitz County, Washington","53015",2000,38624,92.82,7.18
